date,time,temperature_F,humidity_%,wind_speed_kmh,pressure_in,condition,source_file
2/4/2020,4:30 PM,88,46,13,29.7,Fair,songkhla_weather_2020.csv
2/4/2020,5:00 PM,86,48,13,29.7,Fair,songkhla_weather_2020.csv
2/4/2020,5:30 PM,84,55,13,29.73,Fair,songkhla_weather_2020.csv
2/4/2020,6:00 PM,82,58,13,29.73,Fair,songkhla_weather_2020.csv
2/4/2020,6:30 PM,81,65,10,29.73,Fair,songkhla_weather_2020.csv
2/4/2020,7:00 PM,81,65,10,29.73,Fair,songkhla_weather_2020.csv
2/4/2020,7:30 PM,81,70,5,29.73,Fair,songkhla_weather_2020.csv
2/4/2020,8:00 PM,79,74,5,29.76,Fair,songkhla_weather_2020.csv
2/4/2020,8:30 PM,79,74,5,29.76,Fair,songkhla_weather_2020.csv
2/4/2020,9:00 PM,77,78,5,29.79,Fair,songkhla_weather_2020.csv
2/4/2020,9:30 PM,77,78,6,29.79,Fair,songkhla_weather_2020.csv
2/4/2020,10:00 PM,77,78,6,29.79,Fair,songkhla_weather_2020.csv
2/4/2020,10:30 PM,77,83,6,29.79,Fair,songkhla_weather_2020.csv
2/4/2020,11:00 PM,77,83,6,29.79,Fair,songkhla_weather_2020.csv
2/4/2020,11:30 PM,75,89,5,29.79,Fair,songkhla_weather_2020.csv
2/5/2020,12:00 AM,75,83,2,29.79,Fair,songkhla_weather_2020.csv
2/5/2020,12:30 AM,73,88,3,29.76,Fair,songkhla_weather_2020.csv
2/5/2020,1:00 AM,73,88,2,29.76,Fair,songkhla_weather_2020.csv
2/5/2020,1:30 AM,73,88,0,29.76,Fair,songkhla_weather_2020.csv
2/5/2020,2:00 AM,73,94,0,29.73,Fair,songkhla_weather_2020.csv
2/5/2020,2:30 AM,72,100,2,29.73,Fair,songkhla_weather_2020.csv
2/5/2020,3:00 AM,72,94,0,29.73,Fair,songkhla_weather_2020.csv
2/5/2020,3:30 AM,72,94,0,29.7,Fair,songkhla_weather_2020.csv
2/5/2020,4:00 AM,72,94,0,29.7,Fair,songkhla_weather_2020.csv
2/5/2020,4:30 AM,72,94,0,29.7,Fair,songkhla_weather_2020.csv
2/5/2020,5:00 AM,72,94,0,29.7,Fair,songkhla_weather_2020.csv
2/5/2020,5:30 AM,72,94,2,29.73,Partly Cloudy,songkhla_weather_2020.csv
2/5/2020,6:00 AM,72,94,0,29.73,Partly Cloudy,songkhla_weather_2020.csv
2/5/2020,6:30 AM,70,100,0,29.73,Fair,songkhla_weather_2020.csv
2/5/2020,7:00 AM,72,94,2,29.73,Fair,songkhla_weather_2020.csv
2/5/2020,7:30 AM,73,94,0,29.76,Fair,songkhla_weather_2020.csv
2/5/2020,8:00 AM,77,89,2,29.76,Fair,songkhla_weather_2020.csv
2/5/2020,8:30 AM,81,79,3,29.79,Fair,songkhla_weather_2020.csv
2/5/2020,9:00 AM,82,74,5,29.79,Fair,songkhla_weather_2020.csv
2/5/2020,9:30 AM,82,74,7,29.79,Partly Cloudy,songkhla_weather_2020.csv
2/5/2020,10:00 AM,84,66,8,29.79,Partly Cloudy,songkhla_weather_2020.csv
2/5/2020,10:30 AM,86,58,15,29.79,Partly Cloudy,songkhla_weather_2020.csv
2/5/2020,11:00 AM,88,58,14,29.79,Partly Cloudy,songkhla_weather_2020.csv
2/5/2020,11:30 AM,90,52,15,29.76,Partly Cloudy,songkhla_weather_2020.csv
2/5/2020,12:00 PM,90,52,16,29.76,Partly Cloudy,songkhla_weather_2020.csv
2/5/2020,12:30 PM,90,52,17,29.73,Partly Cloudy,songkhla_weather_2020.csv
2/5/2020,1:00 PM,90,52,17,29.73,Partly Cloudy,songkhla_weather_2020.csv
2/5/2020,1:30 PM,90,52,15,29.73,Partly Cloudy,songkhla_weather_2020.csv
2/5/2020,2:00 PM,90,52,15,29.7,Partly Cloudy,songkhla_weather_2020.csv
2/5/2020,2:30 PM,90,52,17,29.7,Partly Cloudy,songkhla_weather_2020.csv
2/5/2020,3:00 PM,88,55,16,29.67,Fair,songkhla_weather_2020.csv
2/5/2020,3:30 PM,88,55,17,29.67,Fair,songkhla_weather_2020.csv
2/5/2020,4:00 PM,88,55,16,29.67,Fair,songkhla_weather_2020.csv
2/5/2020,4:30 PM,86,62,16,29.67,Fair,songkhla_weather_2020.csv
2/5/2020,5:00 PM,86,62,15,29.67,Fair,songkhla_weather_2020.csv
2/5/2020,5:30 PM,86,62,13,29.7,Fair,songkhla_weather_2020.csv
2/5/2020,6:00 PM,84,66,13,29.7,Fair,songkhla_weather_2020.csv
2/5/2020,6:30 PM,82,70,12,29.7,Fair,songkhla_weather_2020.csv
2/5/2020,7:00 PM,82,74,8,29.7,Fair,songkhla_weather_2020.csv
2/5/2020,7:30 PM,81,79,8,29.73,Fair,songkhla_weather_2020.csv
2/5/2020,8:00 PM,81,79,8,29.73,Fair,songkhla_weather_2020.csv
2/5/2020,8:30 PM,81,79,6,29.76,Fair,songkhla_weather_2020.csv
2/5/2020,9:00 PM,81,79,6,29.76,Fair,songkhla_weather_2020.csv
2/5/2020,9:30 PM,81,79,5,29.76,Partly Cloudy,songkhla_weather_2020.csv
2/5/2020,10:00 PM,79,83,5,29.79,Partly Cloudy,songkhla_weather_2020.csv
2/5/2020,10:30 PM,79,83,6,29.79,Partly Cloudy,songkhla_weather_2020.csv
2/5/2020,11:00 PM,79,83,5,29.79,Fair,songkhla_weather_2020.csv
2/5/2020,11:30 PM,79,83,3,29.79,Fair,songkhla_weather_2020.csv
2/6/2020,12:00 AM,79,83,3,29.79,Fair,songkhla_weather_2020.csv
2/6/2020,12:30 AM,77,89,3,29.79,Fair,songkhla_weather_2020.csv
2/6/2020,1:00 AM,77,89,3,29.76,Fair,songkhla_weather_2020.csv
2/6/2020,1:30 AM,75,94,5,29.76,Fair,songkhla_weather_2020.csv
2/6/2020,2:00 AM,75,94,3,29.76,Fair,songkhla_weather_2020.csv
2/6/2020,2:30 AM,75,94,5,29.73,Fair,songkhla_weather_2020.csv
2/6/2020,3:00 AM,75,94,3,29.73,Partly Cloudy,songkhla_weather_2020.csv
2/6/2020,3:30 AM,75,94,5,29.73,Fair,songkhla_weather_2020.csv
2/6/2020,4:00 AM,75,94,5,29.73,Fair,songkhla_weather_2020.csv
2/6/2020,4:30 AM,75,94,5,29.73,Fair,songkhla_weather_2020.csv
2/6/2020,5:00 AM,75,94,5,29.73,Fair,songkhla_weather_2020.csv
2/6/2020,5:30 AM,75,94,3,29.73,Mostly Cloudy,songkhla_weather_2020.csv
2/6/2020,6:00 AM,75,94,3,29.73,Mostly Cloudy,songkhla_weather_2020.csv
2/6/2020,6:30 AM,75,94,5,29.76,Partly Cloudy,songkhla_weather_2020.csv
2/6/2020,7:00 AM,75,94,3,29.76,Fair,songkhla_weather_2020.csv
2/6/2020,7:30 AM,75,94,5,29.79,Fair,songkhla_weather_2020.csv
2/6/2020,8:00 AM,77,94,6,29.79,Fair,songkhla_weather_2020.csv
2/6/2020,8:30 AM,81,84,3,29.79,Partly Cloudy,songkhla_weather_2020.csv
2/6/2020,9:00 AM,81,84,5,29.82,Partly Cloudy,songkhla_weather_2020.csv
2/6/2020,9:30 AM,82,74,5,29.82,Partly Cloudy,songkhla_weather_2020.csv
2/6/2020,10:00 AM,84,70,9,29.82,Partly Cloudy,songkhla_weather_2020.csv
2/6/2020,10:30 AM,88,58,14,29.82,Partly Cloudy,songkhla_weather_2020.csv
2/6/2020,11:00 AM,86,62,10,29.82,Partly Cloudy,songkhla_weather_2020.csv
2/6/2020,11:30 AM,90,55,14,29.79,Partly Cloudy,songkhla_weather_2020.csv
2/6/2020,12:00 PM,88,55,16,29.79,Partly Cloudy,songkhla_weather_2020.csv
2/6/2020,12:30 PM,88,58,15,29.79,Partly Cloudy,songkhla_weather_2020.csv
2/6/2020,1:00 PM,88,58,15,29.76,Mostly Cloudy,songkhla_weather_2020.csv
2/6/2020,1:30 PM,90,55,14,29.76,Mostly Cloudy,songkhla_weather_2020.csv
2/6/2020,2:00 PM,90,52,15,29.73,Partly Cloudy,songkhla_weather_2020.csv
2/6/2020,2:30 PM,90,52,16,29.73,Partly Cloudy,songkhla_weather_2020.csv
2/6/2020,3:00 PM,88,55,14,29.7,Partly Cloudy,songkhla_weather_2020.csv
2/6/2020,3:30 PM,86,58,12,29.7,Mostly Cloudy,songkhla_weather_2020.csv
2/6/2020,4:00 PM,88,55,15,29.7,Mostly Cloudy,songkhla_weather_2020.csv
2/6/2020,4:30 PM,86,58,14,29.7,Mostly Cloudy,songkhla_weather_2020.csv
2/6/2020,5:00 PM,86,55,15,29.7,Mostly Cloudy,songkhla_weather_2020.csv
2/6/2020,5:30 PM,84,62,12,29.7,Mostly Cloudy,songkhla_weather_2020.csv
2/6/2020,6:00 PM,84,62,12,29.73,Mostly Cloudy,songkhla_weather_2020.csv
2/6/2020,6:30 PM,82,70,10,29.73,Mostly Cloudy,songkhla_weather_2020.csv
2/6/2020,7:00 PM,82,74,6,29.73,Mostly Cloudy,songkhla_weather_2020.csv
2/6/2020,7:30 PM,82,74,7,29.76,Partly Cloudy,songkhla_weather_2020.csv
2/6/2020,8:00 PM,81,79,7,29.76,Fair,songkhla_weather_2020.csv
2/6/2020,8:30 PM,81,79,7,29.76,Fair,songkhla_weather_2020.csv
2/6/2020,9:00 PM,81,79,5,29.79,Fair,songkhla_weather_2020.csv
2/6/2020,9:30 PM,79,83,3,29.79,Fair,songkhla_weather_2020.csv
2/6/2020,10:00 PM,79,83,5,29.79,Fair,songkhla_weather_2020.csv
2/6/2020,10:30 PM,79,83,5,29.82,Fair,songkhla_weather_2020.csv
2/6/2020,11:00 PM,79,83,3,29.79,Fair,songkhla_weather_2020.csv
2/6/2020,11:30 PM,77,89,5,29.79,Fair,songkhla_weather_2020.csv
2/7/2020,12:00 AM,77,89,3,29.79,Fair,songkhla_weather_2020.csv
2/7/2020,12:30 AM,75,94,2,29.79,Fair,songkhla_weather_2020.csv
2/7/2020,1:00 AM,77,89,5,29.79,Fair,songkhla_weather_2020.csv
2/7/2020,1:30 AM,77,89,3,29.79,Fair,songkhla_weather_2020.csv
2/7/2020,2:00 AM,77,89,5,29.76,Fair,songkhla_weather_2020.csv
2/7/2020,2:30 AM,75,94,3,29.76,Partly Cloudy,songkhla_weather_2020.csv
2/7/2020,3:00 AM,75,94,0,29.76,Fair,songkhla_weather_2020.csv
2/7/2020,3:30 AM,75,94,2,29.76,Fair,songkhla_weather_2020.csv
2/7/2020,4:00 AM,75,94,0,29.76,Partly Cloudy,songkhla_weather_2020.csv
2/7/2020,4:30 AM,73,100,0,29.76,Partly Cloudy,songkhla_weather_2020.csv
2/7/2020,5:00 AM,73,94,0,29.76,Fair,songkhla_weather_2020.csv
2/7/2020,5:30 AM,73,100,3,29.76,Partly Cloudy,songkhla_weather_2020.csv
2/7/2020,6:00 AM,75,94,0,29.76,Fair,songkhla_weather_2020.csv
2/7/2020,6:30 AM,73,100,0,29.79,Fair,songkhla_weather_2020.csv
2/7/2020,7:00 AM,73,100,0,29.79,Fair,songkhla_weather_2020.csv
2/7/2020,7:30 AM,75,94,0,29.82,Fair,songkhla_weather_2020.csv
2/7/2020,8:00 AM,79,83,5,29.82,Fair,songkhla_weather_2020.csv
2/7/2020,8:30 AM,81,84,5,29.82,Fair,songkhla_weather_2020.csv
2/7/2020,9:00 AM,82,74,8,29.82,Partly Cloudy,songkhla_weather_2020.csv
2/7/2020,9:30 AM,84,66,12,29.82,Partly Cloudy,songkhla_weather_2020.csv
2/7/2020,10:00 AM,84,62,12,29.82,Partly Cloudy,songkhla_weather_2020.csv
2/7/2020,10:30 AM,88,55,16,29.82,Partly Cloudy,songkhla_weather_2020.csv
2/7/2020,11:00 AM,90,52,14,29.82,Partly Cloudy,songkhla_weather_2020.csv
2/7/2020,11:30 AM,90,52,15,29.82,Partly Cloudy,songkhla_weather_2020.csv
2/7/2020,12:00 PM,90,52,17,29.79,Partly Cloudy,songkhla_weather_2020.csv
2/7/2020,12:30 PM,91,49,16,29.79,Partly Cloudy,songkhla_weather_2020.csv
2/7/2020,1:00 PM,90,52,15,29.79,Fair,songkhla_weather_2020.csv
2/7/2020,1:30 PM,91,46,12,29.76,Fair,songkhla_weather_2020.csv
2/7/2020,2:00 PM,91,43,15,29.76,Fair,songkhla_weather_2020.csv
2/7/2020,2:30 PM,91,46,13,29.73,Fair,songkhla_weather_2020.csv
2/7/2020,3:00 PM,90,49,14,29.73,Fair,songkhla_weather_2020.csv
2/7/2020,3:30 PM,90,49,14,29.7,Fair,songkhla_weather_2020.csv
2/7/2020,4:00 PM,90,46,15,29.7,Fair,songkhla_weather_2020.csv
2/7/2020,4:30 PM,88,49,15,29.7,Fair,songkhla_weather_2020.csv
2/7/2020,5:00 PM,88,46,15,29.73,Fair,songkhla_weather_2020.csv
2/7/2020,5:30 PM,86,55,13,29.73,Fair,songkhla_weather_2020.csv
2/7/2020,6:30 PM,82,66,9,29.73,Fair,songkhla_weather_2020.csv
2/7/2020,7:00 PM,81,70,7,29.73,Fair,songkhla_weather_2020.csv
2/7/2020,7:30 PM,81,74,7,29.76,Fair,songkhla_weather_2020.csv
2/7/2020,8:00 PM,81,74,6,29.76,Partly Cloudy,songkhla_weather_2020.csv
2/7/2020,8:30 PM,81,79,5,29.79,Fair,songkhla_weather_2020.csv
2/7/2020,9:00 PM,79,78,5,29.79,Fair,songkhla_weather_2020.csv
2/7/2020,9:30 PM,79,83,2,29.79,Partly Cloudy,songkhla_weather_2020.csv
2/7/2020,10:00 PM,79,83,3,29.82,Fair,songkhla_weather_2020.csv
2/7/2020,10:30 PM,79,83,3,29.82,Fair,songkhla_weather_2020.csv
2/7/2020,11:00 PM,79,83,3,29.82,Fair,songkhla_weather_2020.csv
2/7/2020,11:30 PM,77,83,0,29.82,Fair,songkhla_weather_2020.csv
2/8/2020,12:00 AM,75,89,3,29.82,Fair,songkhla_weather_2020.csv
2/8/2020,12:30 AM,75,89,0,29.82,Fair,songkhla_weather_2020.csv
2/8/2020,1:00 AM,75,89,3,29.82,Fair,songkhla_weather_2020.csv
2/8/2020,1:30 AM,73,94,3,29.79,Fair,songkhla_weather_2020.csv
2/8/2020,2:00 AM,73,94,3,29.79,Fair,songkhla_weather_2020.csv
2/8/2020,2:30 AM,73,94,0,29.79,Fair,songkhla_weather_2020.csv
2/8/2020,3:00 AM,73,94,0,29.76,Fair,songkhla_weather_2020.csv
2/8/2020,3:30 AM,73,94,0,29.76,Fair,songkhla_weather_2020.csv
2/8/2020,4:00 AM,72,94,0,29.76,Fair,songkhla_weather_2020.csv
2/8/2020,4:30 AM,72,100,0,29.76,Fair,songkhla_weather_2020.csv
2/8/2020,5:00 AM,72,100,0,29.76,Fair,songkhla_weather_2020.csv
2/8/2020,5:30 AM,72,100,0,29.76,Partly Cloudy,songkhla_weather_2020.csv
2/8/2020,6:00 AM,72,94,0,29.76,Fair,songkhla_weather_2020.csv
2/8/2020,6:30 AM,72,94,1,29.79,Fair,songkhla_weather_2020.csv
2/8/2020,7:00 AM,70,100,0,29.79,Fair,songkhla_weather_2020.csv
2/8/2020,7:30 AM,72,100,0,29.79,Fair,songkhla_weather_2020.csv
2/8/2020,8:00 AM,75,94,2,29.82,Fair,songkhla_weather_2020.csv
2/8/2020,8:30 AM,79,78,2,29.82,Fair,songkhla_weather_2020.csv
2/8/2020,9:00 AM,81,74,3,29.82,Fair,songkhla_weather_2020.csv
2/8/2020,9:30 AM,82,70,8,29.85,Fair,songkhla_weather_2020.csv
2/8/2020,10:00 AM,84,62,12,29.85,Partly Cloudy,songkhla_weather_2020.csv
2/8/2020,10:30 AM,86,58,15,29.85,Partly Cloudy,songkhla_weather_2020.csv
2/8/2020,11:00 AM,88,55,15,29.85,Fair,songkhla_weather_2020.csv
2/8/2020,11:30 AM,90,49,15,29.82,Fair,songkhla_weather_2020.csv
2/8/2020,12:00 PM,90,49,15,29.82,Fair,songkhla_weather_2020.csv
2/8/2020,12:30 PM,90,46,16,29.82,Fair,songkhla_weather_2020.csv
2/8/2020,1:00 PM,91,41,17,29.79,Fair,songkhla_weather_2020.csv
2/8/2020,1:30 PM,90,46,15,29.79,Fair,songkhla_weather_2020.csv
2/8/2020,2:00 PM,90,43,17,29.76,Fair,songkhla_weather_2020.csv
2/8/2020,2:30 PM,91,43,17,29.76,Fair,songkhla_weather_2020.csv
2/8/2020,3:00 PM,90,49,15,29.73,Fair,songkhla_weather_2020.csv
2/8/2020,3:30 PM,90,46,17,29.73,Fair,songkhla_weather_2020.csv
2/8/2020,4:00 PM,88,49,16,29.73,Fair,songkhla_weather_2020.csv
2/8/2020,4:30 PM,88,52,15,29.73,Fair,songkhla_weather_2020.csv
2/8/2020,5:00 PM,86,55,15,29.73,Fair,songkhla_weather_2020.csv
2/8/2020,5:30 PM,86,55,15,29.76,Fair,songkhla_weather_2020.csv
2/8/2020,6:00 PM,82,62,14,29.76,Fair,songkhla_weather_2020.csv
2/8/2020,6:30 PM,82,62,12,29.76,Fair,songkhla_weather_2020.csv
2/8/2020,7:00 PM,81,70,10,29.79,Fair,songkhla_weather_2020.csv
2/8/2020,7:30 PM,81,74,7,29.79,Fair,songkhla_weather_2020.csv
2/8/2020,8:00 PM,81,74,5,29.79,Fair,songkhla_weather_2020.csv
2/8/2020,8:30 PM,79,78,5,29.82,Fair,songkhla_weather_2020.csv
2/8/2020,9:00 PM,81,74,7,29.82,Fair,songkhla_weather_2020.csv
2/8/2020,9:30 PM,79,78,7,29.82,Fair,songkhla_weather_2020.csv
2/8/2020,10:00 PM,79,78,6,29.82,Fair,songkhla_weather_2020.csv
2/8/2020,10:30 PM,79,78,3,29.85,Fair,songkhla_weather_2020.csv
2/8/2020,11:00 PM,77,83,2,29.85,Fair,songkhla_weather_2020.csv
2/8/2020,11:30 PM,75,89,2,29.85,Fair,songkhla_weather_2020.csv
2/9/2020,12:00 AM,77,83,3,29.85,Fair,songkhla_weather_2020.csv
2/9/2020,12:30 AM,77,83,3,29.82,Fair,songkhla_weather_2020.csv
2/9/2020,1:00 AM,75,89,2,29.82,Fair,songkhla_weather_2020.csv
2/9/2020,1:30 AM,75,89,0,29.82,Fair,songkhla_weather_2020.csv
2/9/2020,2:00 AM,75,89,3,29.82,Fair,songkhla_weather_2020.csv
2/9/2020,2:30 AM,75,89,0,29.79,Fair,songkhla_weather_2020.csv
2/9/2020,3:00 AM,75,89,0,29.79,Fair,songkhla_weather_2020.csv
2/9/2020,3:30 AM,73,94,0,29.79,Fair,songkhla_weather_2020.csv
2/9/2020,4:00 AM,73,94,0,29.79,Fair,songkhla_weather_2020.csv
2/9/2020,4:30 AM,73,94,0,29.79,Fair,songkhla_weather_2020.csv
2/9/2020,5:00 AM,72,100,0,29.79,Fair,songkhla_weather_2020.csv
2/9/2020,5:30 AM,73,94,0,29.79,Fair,songkhla_weather_2020.csv
2/9/2020,6:00 AM,72,100,0,29.79,Fair,songkhla_weather_2020.csv
2/9/2020,6:30 AM,72,100,0,29.79,Fair,songkhla_weather_2020.csv
2/9/2020,7:00 AM,72,100,0,29.79,Fair,songkhla_weather_2020.csv
2/9/2020,7:30 AM,73,100,2,29.82,Fair,songkhla_weather_2020.csv
2/9/2020,8:00 AM,77,89,3,29.82,Fair,songkhla_weather_2020.csv
2/9/2020,8:30 AM,81,79,2,29.82,Mostly Cloudy,songkhla_weather_2020.csv
2/9/2020,9:00 AM,82,74,3,29.82,Partly Cloudy,songkhla_weather_2020.csv
2/9/2020,9:30 AM,84,70,7,29.82,Partly Cloudy,songkhla_weather_2020.csv
2/9/2020,10:00 AM,84,70,6,29.82,Mostly Cloudy,songkhla_weather_2020.csv
2/9/2020,10:30 AM,84,70,10,29.82,Mostly Cloudy,songkhla_weather_2020.csv
2/9/2020,11:00 AM,88,62,13,29.82,Mostly Cloudy,songkhla_weather_2020.csv
2/9/2020,11:30 AM,90,59,13,29.82,Mostly Cloudy,songkhla_weather_2020.csv
2/9/2020,12:00 PM,90,55,13,29.79,Mostly Cloudy,songkhla_weather_2020.csv
2/9/2020,12:30 PM,90,52,13,29.76,Mostly Cloudy,songkhla_weather_2020.csv
2/9/2020,1:00 PM,91,49,15,29.76,Partly Cloudy,songkhla_weather_2020.csv
2/9/2020,1:30 PM,90,52,14,29.73,Mostly Cloudy,songkhla_weather_2020.csv
2/9/2020,2:00 PM,90,55,12,29.73,Mostly Cloudy,songkhla_weather_2020.csv
2/9/2020,2:30 PM,90,55,17,29.7,Mostly Cloudy,songkhla_weather_2020.csv
2/9/2020,3:00 PM,88,62,20,29.7,Mostly Cloudy,songkhla_weather_2020.csv
2/9/2020,3:30 PM,88,58,15,29.7,Mostly Cloudy,songkhla_weather_2020.csv
2/9/2020,4:00 PM,86,62,13,29.7,Mostly Cloudy,songkhla_weather_2020.csv
2/9/2020,4:30 PM,86,66,14,29.7,Mostly Cloudy,songkhla_weather_2020.csv
2/9/2020,5:00 PM,84,66,14,29.7,Mostly Cloudy,songkhla_weather_2020.csv
2/9/2020,5:30 PM,86,66,15,29.7,Mostly Cloudy,songkhla_weather_2020.csv
2/9/2020,6:00 PM,84,70,15,29.7,Mostly Cloudy,songkhla_weather_2020.csv
2/9/2020,6:30 PM,84,70,10,29.73,Mostly Cloudy,songkhla_weather_2020.csv
2/9/2020,7:00 PM,79,78,21,29.73,Light Rain / Windy,songkhla_weather_2020.csv
2/9/2020,7:30 PM,77,89,10,29.76,Light Rain,songkhla_weather_2020.csv
2/9/2020,8:00 PM,77,89,8,29.76,Light Rain,songkhla_weather_2020.csv
2/9/2020,8:30 PM,77,89,8,29.76,Light Rain,songkhla_weather_2020.csv
2/9/2020,9:00 PM,75,94,7,29.76,Mostly Cloudy,songkhla_weather_2020.csv
2/9/2020,9:30 PM,75,94,3,29.79,Mostly Cloudy,songkhla_weather_2020.csv
2/9/2020,10:00 PM,75,94,3,29.79,Mostly Cloudy,songkhla_weather_2020.csv
2/9/2020,10:30 PM,75,94,0,29.79,Mostly Cloudy,songkhla_weather_2020.csv
2/9/2020,11:00 PM,75,94,2,29.79,Mostly Cloudy,songkhla_weather_2020.csv
2/9/2020,11:30 PM,75,100,2,29.79,Light Rain,songkhla_weather_2020.csv
2/10/2020,12:00 AM,75,100,0,29.79,Light Rain,songkhla_weather_2020.csv
2/10/2020,12:30 AM,75,100,6,29.79,Light Rain,songkhla_weather_2020.csv
2/10/2020,1:00 AM,75,100,5,29.79,Light Rain,songkhla_weather_2020.csv
2/10/2020,1:30 AM,75,100,5,29.76,Mostly Cloudy,songkhla_weather_2020.csv
2/10/2020,2:00 AM,75,100,5,29.76,Mostly Cloudy,songkhla_weather_2020.csv
2/10/2020,2:30 AM,75,100,6,29.76,Mostly Cloudy,songkhla_weather_2020.csv
2/10/2020,3:00 AM,75,100,0,29.73,Mostly Cloudy,songkhla_weather_2020.csv
2/10/2020,3:30 AM,75,100,2,29.73,Mostly Cloudy,songkhla_weather_2020.csv
2/10/2020,4:00 AM,77,94,3,29.73,Mostly Cloudy,songkhla_weather_2020.csv
2/10/2020,4:30 AM,77,94,5,29.73,Mostly Cloudy,songkhla_weather_2020.csv
2/10/2020,5:00 AM,77,94,2,29.73,Mostly Cloudy,songkhla_weather_2020.csv
2/10/2020,5:30 AM,77,94,2,29.76,Mostly Cloudy,songkhla_weather_2020.csv
2/10/2020,6:00 AM,77,94,0,29.73,Partly Cloudy,songkhla_weather_2020.csv
2/10/2020,6:30 AM,75,100,0,29.76,Partly Cloudy,songkhla_weather_2020.csv
2/10/2020,7:00 AM,77,89,5,29.76,Fair,songkhla_weather_2020.csv
2/10/2020,7:30 AM,77,89,3,29.76,Fair,songkhla_weather_2020.csv
2/10/2020,8:00 AM,81,79,7,29.79,Fair,songkhla_weather_2020.csv
2/10/2020,8:30 AM,81,79,8,29.79,Partly Cloudy,songkhla_weather_2020.csv
2/10/2020,9:00 AM,82,74,9,29.79,Fair,songkhla_weather_2020.csv
2/10/2020,9:30 AM,84,70,10,29.82,Partly Cloudy,songkhla_weather_2020.csv
2/10/2020,10:00 AM,84,70,14,29.82,Partly Cloudy,songkhla_weather_2020.csv
2/10/2020,10:30 AM,84,70,16,29.82,Mostly Cloudy,songkhla_weather_2020.csv
2/10/2020,11:00 AM,84,70,15,29.82,Mostly Cloudy,songkhla_weather_2020.csv
2/10/2020,11:30 AM,86,62,17,29.79,Showers in the Vicinity,songkhla_weather_2020.csv
2/10/2020,12:00 PM,86,62,17,29.79,Showers in the Vicinity,songkhla_weather_2020.csv
2/10/2020,12:30 PM,86,62,16,29.79,Showers in the Vicinity,songkhla_weather_2020.csv
2/10/2020,1:00 PM,79,83,14,29.79,Light Rain,songkhla_weather_2020.csv
2/10/2020,1:30 PM,81,79,14,29.79,Light Rain,songkhla_weather_2020.csv
2/10/2020,2:00 PM,81,84,9,29.76,Mostly Cloudy,songkhla_weather_2020.csv
2/10/2020,2:30 PM,84,74,10,29.73,Mostly Cloudy,songkhla_weather_2020.csv
2/10/2020,3:00 PM,82,79,14,29.73,Light Rain,songkhla_weather_2020.csv
2/10/2020,3:30 PM,82,79,13,29.73,Light Rain,songkhla_weather_2020.csv
2/10/2020,4:00 PM,82,79,14,29.73,Light Rain,songkhla_weather_2020.csv
2/10/2020,4:30 PM,82,79,12,29.73,Mostly Cloudy,songkhla_weather_2020.csv
2/10/2020,5:00 PM,82,74,15,29.73,Showers in the Vicinity,songkhla_weather_2020.csv
2/10/2020,5:30 PM,81,84,16,29.73,Light Rain,songkhla_weather_2020.csv
2/10/2020,6:00 PM,79,89,8,29.73,Light Rain,songkhla_weather_2020.csv
2/10/2020,6:30 PM,79,89,8,29.76,Light Rain,songkhla_weather_2020.csv
2/10/2020,7:00 PM,79,89,9,29.76,Light Rain,songkhla_weather_2020.csv
2/10/2020,7:30 PM,79,89,10,29.76,Mostly Cloudy,songkhla_weather_2020.csv
2/10/2020,8:00 PM,79,89,9,29.76,Mostly Cloudy,songkhla_weather_2020.csv
2/10/2020,8:30 PM,79,89,9,29.79,Light Rain,songkhla_weather_2020.csv
2/10/2020,9:00 PM,77,94,13,29.79,Light Rain,songkhla_weather_2020.csv
2/10/2020,9:30 PM,79,89,8,29.79,Light Rain,songkhla_weather_2020.csv
2/10/2020,10:00 PM,79,89,9,29.79,Mostly Cloudy,songkhla_weather_2020.csv
2/10/2020,10:30 PM,79,89,9,29.82,Mostly Cloudy,songkhla_weather_2020.csv
2/10/2020,11:00 PM,79,89,8,29.79,Mostly Cloudy,songkhla_weather_2020.csv
2/10/2020,11:30 PM,81,84,6,29.79,Mostly Cloudy,songkhla_weather_2020.csv
2/11/2020,12:00 AM,79,89,7,29.79,Mostly Cloudy,songkhla_weather_2020.csv
2/11/2020,12:30 AM,79,89,7,29.79,Mostly Cloudy,songkhla_weather_2020.csv
2/11/2020,1:00 AM,79,89,5,29.76,Mostly Cloudy,songkhla_weather_2020.csv
2/11/2020,1:30 AM,79,89,5,29.76,Mostly Cloudy,songkhla_weather_2020.csv
2/11/2020,2:00 AM,79,89,9,29.76,Mostly Cloudy,songkhla_weather_2020.csv
2/11/2020,2:30 AM,79,89,2,29.76,Mostly Cloudy,songkhla_weather_2020.csv
2/11/2020,3:00 AM,79,89,0,29.73,Mostly Cloudy,songkhla_weather_2020.csv
2/11/2020,3:30 AM,79,89,3,29.73,Mostly Cloudy,songkhla_weather_2020.csv
2/11/2020,4:00 AM,79,89,3,29.73,Light Rain,songkhla_weather_2020.csv
2/11/2020,4:30 AM,79,94,0,29.73,Mostly Cloudy,songkhla_weather_2020.csv
2/11/2020,5:00 AM,79,94,0,29.73,Mostly Cloudy,songkhla_weather_2020.csv
2/11/2020,5:30 AM,79,94,2,29.73,Light Rain,songkhla_weather_2020.csv
