ปีที่เกิดเหตุ,วันที่เกิดเหตุ,เวลา,สายทางหน่วยงาน,รหัสสายทาง,จังหวัด,รถคันที่1,บริเวณที่เกิดเหตุ,มูลเหตุสันนิษฐาน,ลักษณะการเกิดเหตุ,สภาพอากาศ,LATITUDE,LONGITUDE,รถที่เกิดเหตุ,รถและคนที่เกิดเหตุ,รถจักรยานยนต์,รถสามล้อเครื่อง,รถยนต์นั่งส่วนบุคคล,รถตู้,รถปิคอัพโดยสาร,รถโดยสารมากกว่า4ล้อ,รถปิคอัพบรรทุก4ล้อ,รถบรรทุก6ล้อ,รถบรรทุกไม่เกิน10ล้อ,รถบรรทุกมากกว่า10ล้อ,รถอีแต๋น,รถอื่นๆ,คนเดินเท้า,ผู้เสียชีวิต,ผู้บาดเจ็บสาหัส,ผู้บาดเจ็บเล็กน้อย,รวมจำนวนผู้บาดเจ็บ,วันเวลาเกิด,วันเวลาเกิด_ปัดครึ่งชม,ช่วงเวลา,รถน้อยกว่า4ล้อ,รถ4ล้อ,รถมากกว่า4ล้อ
2020,12/19/2020,0:30:00,ทางหลวง,408,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,7.56296568,100.41222,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,1,0
2020,12/19/2020,22:30:00,ทางหลวง,43,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,6.839129679,101.0103607,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,0,1,0
2020,12/20/2020,15:45:00,ทางหลวง,408,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,7.264583233,100.5218983,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,1,2,0
2020,12/21/2020,11:14:00,ทางหลวง,4,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,6.816074463,100.4574394,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,0,2,0
2020,12/21/2020,14:00:00,ทางหลวง,4085,สงขลา,อื่นๆ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.770221731,100.9446144,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,0,0,1
2020,12/21/2020,15:45:00,ทางหลวง,4,สงขลา,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,6.655405729,100.4301694,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,,,,1,0,1
2020,12/21/2020,23:30:00,ทางหลวง,408,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.746697076,100.6960487,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,0,1,0
2020,12/22/2020,6:10:00,ทางหลวง,408,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.46050974,100.4432049,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,,,,0,1,0
2020,12/24/2020,11:30:00,ทางหลวง,408,สงขลา,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,7.174084489,100.5458423,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,0,0,1
2020,12/26/2020,4:00:00,ทางหลวง,407,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.173762482,100.6134528,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,,,,0,1,0
2020,12/26/2020,9:30:00,ทางหลวง,408,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,7.161800174,100.5532989,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,,,,0,1,0
2020,12/26/2020,10:10:00,ทางหลวง,408,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.262060902,100.524036,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,,,,0,1,0
2020,12/26/2020,16:00:00,ทางหลวง,4,สงขลา,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,6.531987628,100.4172948,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,1
2020,12/26/2020,22:30:00,ทางหลวง,407,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.056808536,100.5118158,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0
2020,12/27/2020,9:30:00,ทางหลวง,4,สงขลา,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,6.915541874,100.4689756,4,4,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,,,,1,3,0
2020,12/27/2020,17:00:00,ทางหลวง,43,สงขลา,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,6.946622491,100.8500585,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,,,,0,1,1
2020,12/29/2020,15:30:00,ทางหลวง,408,สงขลา,รถจักรยานยนต์,,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,6.90710638,100.7275459,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,1,1,0
2020,12/29/2020,19:40:00,ทางหลวง,408,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.275241784,100.5138731,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,1,0
2020,12/29/2020,20:00:00,ทางหลวง,43,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,6.855267934,100.9614935,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,,,,0,1,0
2020,12/30/2020,2:30:00,ทางหลวง,407,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.142343123,100.5901176,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,,,,0,1,0
2020,12/30/2020,8:00:00,ทางหลวง,408,สงขลา,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,7.359604593,100.4808819,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,,,,1,1,0
2020,12/30/2020,13:30:00,ทางหลวง,43,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.89430374,100.9251067,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,0,1,0
2020,12/30/2020,17:00:00,ทางหลวง,406,สงขลา,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ไม่ให้สัญญาณชะลอ/เลี้ยว,ชนท้าย,แจ่มใส,7.107227319,100.2131733,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,2,0,0
2020,12/30/2020,17:40:00,ทางหลวง,4287,สงขลา,รถจักรยานยนต์,ทางเชื่อมเข้าพื้นที่ส่วนบุคคล,ขับรถเร็วเกินอัตรากำหนด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,7.063612279,100.263505,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,,,,1,1,0
2020,12/31/2020,3:30:00,ทางหลวง,414,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.050827228,100.4755926,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,0,1,0
2020,12/31/2020,7:20:00,ทางหลวง,43,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.923074578,100.8905142,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,1,0
2020,12/31/2020,8:00:00,ทางหลวง,406,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.134175226,100.2568477,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,0,1,0
2020,12/31/2020,9:20:00,ทางหลวง,43,สงขลา,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,6.883814797,100.9431606,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,1,1,0
2020,12/31/2020,10:30:00,ทางหลวง,414,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางเชื่อมเข้าพื้นที่ส่วนบุคคล,ขับรถเร็วเกินอัตรากำหนด,อื่นๆ,แจ่มใส,7.113144017,100.5280593,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,,,,1,1,0
2020,12/31/2020,12:00:00,ทางหลวง,414,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.035709909,100.4559776,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,,,,0,1,0
2020,12/31/2020,12:30:00,ทางหลวง,4,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,ฝนตก,7.184524299,100.2550077,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,,,,0,1,0
2020,12/31/2020,13:00:00,ทางหลวง,4,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,ฝนตก,7.185359899,100.2544632,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,,,,0,1,0
2020,12/31/2020,20:15:00,ทางหลวง,406,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,7.101403702,100.2060494,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,,,,0,2,0
2020,12/31/2020,21:30:00,ทางหลวง,414,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.121370843,100.5496135,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,0,1,0
2020,12/31/2020,23:30:00,ทางหลวง,43,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.975496628,100.6834987,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0
2021,1/1/2021,18:00:00,ทางหลวง,43,สงขลา,รถบรรทุก 6 ล้อ,ทางตรง+ไม่มีความลาดชัน,อุปกรณ์ยานพาหนะบกพร่อง,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.868886493,100.9587201,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-01-01 18:00:00,2021-01-01 18:00:00,18:00,0,0,1
2021,1/1/2021,18:45:00,ทางหลวง,408,สงขลา,รถตู้,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.479609874,100.4376018,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,2021-01-01 18:45:00,2021-01-01 19:00:00,19:00,0,1,0
2021,1/1/2021,19:00:00,ทางหลวง,4135,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางเชื่อมเข้าพื้นที่สาธารณะ/เชิงพาณิชย์,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,6.952551884,100.4187485,3,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,9,9,2021-01-01 19:00:00,2021-01-01 19:00:00,19:00,0,3,0
2021,1/1/2021,20:15:00,ทางหลวง,408,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,7.316258611,100.4913184,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2021-01-01 20:15:00,2021-01-01 20:30:00,20:30,0,2,0
