ปีที่เกิดเหตุ,วันที่เกิดเหตุ,เวลา,วันที่รายงาน,เวลาที่รายงาน,ACC_CODE,หน่วยงาน,สายทางหน่วยงาน,รหัสสายทาง,สายทาง,KM,จังหวัด,รถคันที่1,บริเวณที่เกิดเหตุ,มูลเหตุสันนิษฐาน,ลักษณะการเกิดเหตุ,สภาพอากาศ,LATITUDE,LONGITUDE,รถที่เกิดเหตุ,รถและคนที่เกิดเหตุ,รถจักรยานยนต์,รถสามล้อเครื่อง,รถยนต์นั่งส่วนบุคคล,รถตู้,รถปิคอัพโดยสาร,รถโดยสารมากกว่า4ล้อ,รถปิคอัพบรรทุก4ล้อ,รถบรรทุก6ล้อ,รถบรรทุกไม่เกิน10ล้อ,รถบรรทุกมากกว่า10ล้อ,รถอีแต๋น,รถอื่นๆ,คนเดินเท้า,ผู้เสียชีวิต,ผู้บาดเจ็บสาหัส,ผู้บาดเจ็บเล็กน้อย,รวมจำนวนผู้บาดเจ็บ,วันเวลาเกิด,Unnamed: 39
2020,10/25/2020,23:40:00,2/4/2021,11:19 AM,3817207,กรมทางหลวง,ทางหลวง,408,นาทวี - ด่านประกอบ (เขตแดนไทย/มาเลเซีย),221.9,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.728863709,100.6944233,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2020-10-25 23:40:00,
2020,10/26/2020,16:30:00,10/27/2020,2:54 PM,3807155,กรมทางหลวง,ทางหลวง,407,คลองหวะ - ควนหิน,12.8,สงขลา,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,7.064671694,100.5305618,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2020-10-26 16:30:00,
2020,10/27/2020,2:00:00,2/17/2021,2:40 PM,3818949,กรมทางหลวง,ทางหลวง,408,เกาะยอ - ทุ่งหวัง,165.7,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.146534802,100.5635556,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2020-10-27 02:00:00,
2020,10/27/2020,15:30:00,12/18/2020,2:57 PM,3810824,กรมทางหลวง,ทางหลวง,408,ทุ่งหวัง - นาทวี,211.3,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.813829336,100.7007587,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-27 15:30:00,
2020,10/29/2020,5:00:00,3/8/2021,10:55 AM,3822611,กรมทางหลวง,ทางหลวง,43,จะนะ - ปาแด,48.0,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,หลับใน,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,6.946782242,100.8478215,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2020-10-29 05:00:00,
2020,10/30/2020,14:10:00,2/4/2021,11:17 AM,3817321,กรมทางหลวง,ทางหลวง,4,พังลา - จุดผ่านแดนถาวรสะเดา (เขตแดนไทย/มาเลเซีย),1279.6,สงขลา,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,6.791500009,100.4530781,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-30 14:10:00,
2020,10/30/2020,20:45:00,2/16/2021,2:25 PM,3819413,กรมทางหลวง,ทางหลวง,43,นาหม่อม - จะนะ,34.45,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,6.91688387,100.7336265,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-30 20:45:00,
2020,10/31/2020,0:15:00,3/24/2021,8:21 PM,3674319,กรมทางหลวง,ทางหลวง,408,สทิงพระ - เกาะยอ,146.675,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.28313576,100.50897,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2020-10-31 00:15:00,
2020,11/1/2020,12:00:00,3/10/2021,1:59 PM,3822980,กรมทางหลวง,ทางหลวง,408,สทิงพระ - เกาะยอ,162.0,สงขลา,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,อื่นๆ,แจ่มใส,7.174007314,100.5459469,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2020-11-01 12:00:00,
2020,11/2/2020,7:23:00,2/10/2021,2:42 PM,3818051,กรมทางหลวง,ทางหลวง,408,สทิงพระ - เกาะยอ,125.463,สงขลา,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.459996456,100.4434517,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,2020-11-02 07:23:00,
2020,11/2/2020,9:15:00,2/11/2021,10:23 AM,3818404,กรมทางหลวง,ทางหลวง,43,นาหม่อม - จะนะ,20.48,สงขลา,รถตู้,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,ฝนตก,6.988454134,100.6435498,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2020-11-02 09:15:00,
2020,11/3/2020,23:00:00,2/17/2021,2:39 PM,3819673,กรมทางหลวง,ทางหลวง,4309,สามแยกทุ่งหวัง - สงขลา,10.55,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.175063813,100.614531,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-03 23:00:00,
2020,11/4/2020,9:30:00,2/10/2021,2:31 PM,3818259,กรมทางหลวง,ทางหลวง,408,สทิงพระ - เกาะยอ,134.33,สงขลา,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,7.385627707,100.4706359,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2020-11-04 09:30:00,
2020,11/4/2020,17:30:00,2/10/2021,2:30 PM,3818257,กรมทางหลวง,ทางหลวง,414,คลองวง - ท่าท้อน,17.675,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,7.040852887,100.4626509,4,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2020-11-04 17:30:00,
2020,11/5/2020,3:00:00,12/14/2020,1:53 PM,3810025,กรมทางหลวง,ทางหลวง,4,พังลา - จุดผ่านแดนถาวรสะเดา (เขตแดนไทย/มาเลเซีย),1279.6,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,6.790035143,100.4529708,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2020-11-05 03:00:00,
2020,11/9/2020,4:00:00,2/11/2021,11:32 AM,3818348,กรมทางหลวง,ทางหลวง,43,นาหม่อม - จะนะ,20.407,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,ฝนตก,6.988475432,100.6429061,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2020-11-09 04:00:00,
2020,11/9/2020,20:20:00,2/11/2021,10:40 AM,3818409,กรมทางหลวง,ทางหลวง,4,พังลา - จุดผ่านแดนถาวรสะเดา (เขตแดนไทย/มาเลเซีย),1277.386,สงขลา,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางเชื่อมเข้าพื้นที่ส่วนบุคคล,ขับรถเร็วเกินอัตรากำหนด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,6.809706585,100.4554841,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2020-11-09 20:20:00,
2020,11/10/2020,19:45:00,2/11/2021,11:35 AM,3818424,กรมทางหลวง,ทางหลวง,43,จะนะ - ปาแด,51.5,สงขลา,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,6.937005371,100.8749789,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2020-11-10 19:45:00,
2020,11/11/2020,9:30:00,2/11/2021,9:21 AM,3818311,กรมทางหลวง,ทางหลวง,4,คลองหวะ - พังลา,1262.745,สงขลา,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.938312693,100.4701745,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2020-11-11 09:30:00,
2020,11/11/2020,14:50:00,2/10/2021,2:50 PM,3818108,กรมทางหลวง,ทางหลวง,408,สทิงพระ - เกาะยอ,133.05,สงขลา,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,7.396147707,100.4661593,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2020-11-11 14:50:00,
2020,11/11/2020,19:30:00,2/11/2021,11:32 AM,3818423,กรมทางหลวง,ทางหลวง,42,นาทวี - ลำไพล,27.9,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.744957719,100.6823292,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2020-11-11 19:30:00,
2020,11/11/2020,20:30:00,12/4/2020,3:07 PM,3809537,กรมทางหลวง,ทางหลวง,4085,ปากน้ำเทพา - ธารคีรี,4.8,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,6.839166962,100.9538305,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2020-11-11 20:30:00,
2020,11/12/2020,20:30:00,2/10/2021,2:53 PM,3818274,กรมทางหลวง,ทางหลวง,408,สทิงพระ - เกาะยอ,164.09,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.152826241,100.5600768,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-12 20:30:00,
2020,11/13/2020,0:30:00,2/11/2021,9:20 AM,3818373,กรมทางหลวง,ทางหลวง,43,หาดใหญ่ - นาหม่อม,1.03,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.972645236,100.4886496,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-13 00:30:00,
2020,11/14/2020,2:00:00,11/30/2020,3:59 PM,3809145,กรมทางหลวง,ทางหลวง,4,พังลา - จุดผ่านแดนถาวรสะเดา (เขตแดนไทย/มาเลเซีย),1288.44,สงขลา,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.712524094,100.4453534,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-11-14 02:00:00,
2020,11/14/2020,3:30:00,2/24/2021,9:03 AM,3820906,กรมทางหลวง,ทางหลวง,408,เกาะยอ - ทุ่งหวัง,167.8,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,เมาสุรา,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,7.133336871,100.5766341,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2020-11-14 03:30:00,
2020,11/15/2020,11:00:00,2/11/2021,11:11 AM,3818358,กรมทางหลวง,ทางหลวง,407,ควนหิน - สงขลา,17.35,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.077110331,100.5502465,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2020-11-15 11:00:00,
2020,11/17/2020,2:10:00,2/11/2021,9:51 AM,3818384,กรมทางหลวง,ทางหลวง,408,ปากระวะ - สทิงพระ,120.41,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.503647408,100.4299816,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2020-11-17 02:10:00,
2020,11/17/2020,23:30:00,12/21/2020,11:43 AM,3810889,กรมทางหลวง,ทางหลวง,4,พังลา - จุดผ่านแดนถาวรสะเดา (เขตแดนไทย/มาเลเซีย),1284.3,สงขลา,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,6.751534213,100.4526758,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2020-11-17 23:30:00,
