ทางหลวงสาย,ตอนควบคุม,ชื่อสายทาง,จุดสำรวจ,รถยนต์นั่ง (ไม่เกิน 7 คน),รถยนต์นั่ง (เกิน 7 คน),รถโดยสารขนาดเล็ก,รถโดยสารขนาดกลาง,รถโดยสารขนาดใหญ่,   รถบรรทุกขนาดเล็ก    ( 4 ล้อ),รถบรรทุกขนาด 2 เพลา  (6 ล้อ),     รถบรรทุกขนาด 3 เพลา (10 ล้อ),   รถบรรทุกพ่วง  (มากกว่า 3 เพลา),   รถบรรทุกกึ่งพ่วง (มากกว่า 3 เพลา),รวม,   % ของยานยนต์หนัก,จักรยาน 2 ล้อ และ จักรยาน 3 ล้อ,สามล้อเครื่องและจักรยานยนต์,แขวงทางหลวง,จังหวัด
117,402,ไร่อ้อย - อุตรดิตถ์,228+500,1961 ,1317 ,0 ,8 ,1 ,3644 ,441 ,198 ,219 ,87 ,7876 ,12.113,11,1919,อุตรดิตถ์ที่ 1,อุตรดิตถ์
3168,100,ปราณบุรี - ปากน้ำปราณ,4+000,1961 ,2203 ,29 ,12 ,3 ,2794 ,84 ,15 ,11 ,11 ,7123 ,1.909,53,4918,ประจวบคีรีขันธ์ (หัวหิน),ประจวบคีรีขันธ์
4204,100,ไสไทย - สุสานหอย 75 ล้านปี,3+000,1955 ,384 ,230 ,6 ,17 ,1070 ,93 ,19 ,1 ,0 ,3775 ,3.603,10,1930,กระบี่,กระบี่
4030,100,ถลาง - หาดราไวย์,1+000,1954 ,1192 ,46 ,24 ,24 ,2329 ,38 ,35 ,8 ,8 ,5658 ,2.421,42,3633,ภูเก็ต,ภูเก็ต
3011,100,บ้านไร่ - บ้านใต้,5+010,1953 ,1564 ,7 ,10 ,6 ,2986 ,91 ,81 ,30 ,22 ,6750 ,3.556,31,1550,อุทัยธานี,อุทัยธานี
2354,101,เทพสถิต - ซับใหญ่,50+500,1952 ,231 ,43 ,42 ,46 ,1201 ,294 ,348 ,666 ,257 ,5080 ,32.539,39,1016,ชัยภูมิ,ชัยภูมิ
3076,302,สี่แยกนาน้อย - อ่างฤาไน,130+505,1952 ,1663 ,25 ,17 ,46 ,2372 ,1355 ,1349 ,1305 ,1196 ,11280 ,46.702,12,1542,ฉะเชิงเทรา,ฉะเชิงเทรา
3211,100,ทางเข้าหันคา - กะบกเตี้ย,0+600,1952 ,1088 ,7 ,2 ,5 ,620 ,250 ,216 ,198 ,28 ,4366 ,16.01,8,466,ชัยนาท,ชัยนาท
2271,100,ปากน้ำ - เฉลียงลับ,1+000,1950 ,1395 ,25 ,18 ,9 ,760 ,402 ,321 ,206 ,158 ,5244 ,21.243,129,2920,เพชรบูรณ์ที่ 1,เพชรบูรณ์
1195,102,เตว็ดใน - วังไม้ขอน,19+986,1949 ,2332 ,104 ,4 ,19 ,381 ,197 ,108 ,64 ,55 ,5213 ,8.575,104,1676,สุโขทัย,สุโขทัย
201,103,ด่านขุนทด - หนองบัวโคก,48+830,1945 ,2248 ,154 ,137 ,172 ,337 ,337 ,343 ,302 ,321 ,6296 ,25.604,9,1280,นครราชสีมาที่ 2,นครราชสีมา
1081,101,ปัว - ดอนมูล,6+000,1943 ,384 ,30 ,6 ,4 ,666 ,290 ,165 ,33 ,8 ,3529 ,14.338,141,1305,น่านที่ 2,น่าน
4,802,กระบุรี - หงาว,590+103,1942 ,1445 ,297 ,48 ,9 ,1745 ,438 ,366 ,156 ,74 ,6520 ,16.733,32,979,ระนอง,ระนอง
4107,100,มะรือโบ - ตันหยงมัส,5+500,1941 ,1654 ,0 ,0 ,0 ,1307 ,301 ,273 ,0 ,0 ,5476 ,10.482,11,1708,นราธิวาส,นราธิวาส
299,101,ลำน้ำพาน - หนองผ้าอ้อม,19+604,1938 ,1347 ,201 ,180 ,207 ,1482 ,200 ,198 ,198 ,196 ,6147 ,19.18,215,1475,กาฬสินธุ์,กาฬสินธุ์
1034,100,เกาะคา - ห้างฉัตร,13+074,1934 ,260 ,48 ,0 ,13 ,1133 ,404 ,78 ,36 ,24 ,3930 ,14.122,46,910,ลำปางที่ 1,ลำปาง
1364,100,โรงเรียนนวมินทราชูทิศ - กองพันพัฒนาที่ 3,0+410,1932 ,99 ,14 ,0 ,0 ,968 ,15 ,0 ,0 ,1 ,3029 ,0.528,10,1453,เชียงใหม่ที่ 2,เชียงใหม่
4024,102,ตีนเขา - หาดราไวย์,19+559,1932 ,1990 ,28 ,21 ,19 ,1739 ,25 ,9 ,2 ,0 ,5765 ,1.318,12,3974,ภูเก็ต,ภูเก็ต
3454,200,ชัณสูตร - ท่าช้าง,21+793,1930 ,1320 ,15 ,10 ,26 ,671 ,203 ,131 ,81 ,69 ,4456 ,11.67,25,1142,สิงห์บุรี,สิงห์บุรี
3340,100,หนองเสม็ด - บ่อทอง,2+000,1927 ,2252 ,23 ,23 ,30 ,1312 ,1197 ,978 ,320 ,122 ,8184 ,32.625,21,1186,ชลบุรีที่ 1,ชลบุรี
212,301,นาพระชัย - ท่าอุเทน,268+950,1925 ,1768 ,591 ,549 ,500 ,870 ,544 ,505 ,439 ,424 ,8115 ,36.488,503,1555,นครพนม,นครพนม
2083,101,ส้มป่อยน้อย - หัวช้าง,0+805,1923 ,552 ,0 ,5 ,4 ,3521 ,209 ,173 ,295 ,61 ,6743 ,11.078,3,647,ศรีสะเกษที่ 1,ศรีสะเกษ
1174,102,แม่ต๋ำน้อย - ทุ่งงิ้ว,80+182,1920 ,1741 ,228 ,176 ,113 ,4788 ,798 ,716 ,301 ,276 ,11057 ,21.525,201,1002,เชียงรายที่ 2,เชียงราย
4234,100,บนเนิน - ท่าเทียบเรือประมงปากพนัง,0+500,1919 ,1542 ,1 ,0 ,1 ,401 ,118 ,62 ,17 ,0 ,4061 ,4.876,13,1640,นครศรีธรรมราชที่ 1,นครศรีธรรมราช
224,302,หนองต้อ - ตาเมียง,168+635,1915 ,693 ,25 ,22 ,6 ,1796 ,293 ,112 ,179 ,99 ,5140 ,13.833,16,1836,บุรีรัมย์,บุรีรัมย์
201,101,ทางต่างระดับสีคิ้ว - หินหล่อง,25+493,1913 ,2071 ,49 ,46 ,106 ,1399 ,1193 ,940 ,766 ,720 ,9203 ,40.976,5,749,นครราชสีมาที่ 2,นครราชสีมา
2133,100,ศรีบุญเรือง - ภูเวียง,34+000,1913 ,368 ,17 ,13 ,17 ,298 ,186 ,115 ,193 ,126 ,3246 ,20.025,13,1230,หนองบัวลำภู,ขอนแก่น
2146,100,หนองบัวลำภู - เขื่อนอุบลรัตน์,42+064,1909 ,535 ,27 ,7 ,1 ,597 ,308 ,314 ,347 ,268 ,4313 ,28.866,28,899,หนองบัวลำภู,หนองบัวลำภู
333,303,อุทัยธานี - สะพานข้ามแม่น้ำเจ้าพระยา,176+946,1904 ,1080 ,6 ,13 ,7 ,2712 ,153 ,87 ,171 ,80 ,6213 ,8.225,20,649,อุทัยธานี,นครสวรรค์
1232,100,อนุสาวรีย์พ่อขุนเม็งราย - เวียงชัย,3+000,1898 ,2399 ,0 ,0 ,0 ,1821 ,18 ,0 ,0 ,4 ,6140 ,0.358,26,2464,เชียงรายที่ 1,เชียงราย
4057,100,สุไหงโก - ลก - บูเก๊ะตา (เขตแดนไทย /มาเลเซีย),16+377,1896 ,1965 ,0 ,0 ,0 ,2062 ,16 ,0 ,0 ,0 ,5939 ,0.269,22,3777,นราธิวาส,นราธิวาส
2187,102,นายม -  หนองแวง,36+400,1895 ,38 ,0 ,0 ,0 ,2098 ,56 ,37 ,47 ,27 ,4198 ,3.978,0,449,ขอนแก่นที่ 2 (ชุมแพ),ชัยภูมิ
1152,201,บ้านดอน - พญาเม็งราย,32+000,1894 ,1348 ,54 ,31 ,39 ,3605 ,177 ,86 ,46 ,35 ,7315 ,5.66,195,2676,เชียงรายที่ 2,เชียงราย
3169,100,สามแยกบางสะพาน - ชายทะเล,0+500,1890 ,2220 ,2 ,137 ,24 ,1257 ,145 ,102 ,24 ,115 ,5916 ,9.246,10,1575,ประจวบคีรีขันธ์ (หัวหิน),ประจวบคีรีขันธ์
3038,100,ดอนเจดีย์ - ศรีประจันต์,7+000,1889 ,742 ,1 ,4 ,0 ,2450 ,230 ,156 ,218 ,108 ,5798 ,12.349,23,1245,สุพรรณบุรีที่ 1,สุพรรณบุรี
2218,100,คำเพิ่ม - ห้วยบาง,29+220,1888 ,552 ,122 ,84 ,43 ,1222 ,89 ,59 ,69 ,30 ,4158 ,8.995,91,1492,สกลนครที่ 2 (สว่างแดนดิน),สกลนคร
2150,101,บ้านวัด - คง,3+675,1887 ,514 ,37 ,10 ,0 ,406 ,221 ,74 ,94 ,67 ,3310 ,14.079,21,1117,นครราชสีมาที่ 1,นครราชสีมา
106,301,ห้วยหญ้าไซ - ลี้,135+231,1884 ,1031 ,28 ,9 ,4 ,810 ,599 ,449 ,251 ,66 ,5131 ,26.856,20,1369,ลำพูน,ลำพูน
226,302,บ้านพม่า - ห้วยทับทัน,225+572,1884 ,736 ,59 ,11 ,45 ,1947 ,321 ,171 ,195 ,112 ,5481 ,15.599,3,714,สุรินทร์,สุรินทร์
2097,200,หนองแวง - ข้าวสาร,38+100,1883 ,465 ,44 ,25 ,17 ,684 ,331 ,154 ,297 ,93 ,3993 ,22.965,65,993,อุดรธานีที่ 1,อุดรธานี
4136,101,นราธิวาส - ปาเซปูเต๊ะ,2+000,1881 ,1532 ,21 ,8 ,4 ,1431 ,17 ,17 ,7 ,8 ,4926 ,1.238,60,2346,นราธิวาส,นราธิวาส
2300,100,หนองแหน - หนองเขื่อน,5+500,1879 ,1870 ,246 ,196 ,159 ,1155 ,871 ,541 ,528 ,478 ,7923 ,34.999,48,1557,มหาสารคาม,มหาสารคาม
332,200,ทุ่งโปร่ง - สำนักท้อน,14+000,1870 ,1155 ,22 ,16 ,19 ,2715 ,224 ,190 ,68 ,49 ,6328 ,8.944,14,1143,ระยอง,ระยอง
1148,101,ท่าวังผา - ผาหลัก,2+000,1868 ,1362 ,0 ,2 ,0 ,1532 ,1223 ,898 ,8 ,0 ,6893 ,30.915,247,2244,น่านที่ 2,น่าน
415,200,บางคราม - พนม,34+876,1866 ,1507 ,61 ,12 ,23 ,1429 ,343 ,367 ,246 ,170 ,6024 ,19.273,2,529,สุราษฎร์ธานีที่ 3 (เวียงสระ),สุราษฎร์ธานี
2436,100,บ้านแวง - แยกโชว์รูม,5+000,1866 ,420 ,0 ,3 ,0 ,2225 ,524 ,571 ,404 ,310 ,6323 ,28.657,49,1003,บุรีรัมย์,บุรีรัมย์
3395,201,ทับทิมสยาม05 - วัฒนานคร,17+360,1866 ,1776 ,0 ,0 ,0 ,987 ,1376 ,1374 ,1229 ,1004 ,9612 ,51.841,106,1930,สระแก้ว (วัฒนานคร),สระแก้ว
2391,100,กู่ทอง - บ้านเขื่อน,3+650,1864 ,1693 ,66 ,65 ,56 ,1093 ,930 ,279 ,95 ,72 ,6213 ,24.095,57,1581,มหาสารคาม,มหาสารคาม
206,200,วังหิน - หินดาด,35+202,1855 ,1542 ,63 ,43 ,53 ,875 ,554 ,337 ,220 ,129 ,5671 ,23.558,47,1361,นครราชสีมาที่ 3,นครราชสีมา
2337,100,ห้วยยาง - สองคอน,26+600,1852 ,334 ,216 ,246 ,199 ,1544 ,178 ,141 ,136 ,77 ,4923 ,19.846,208,1652,อำนาจเจริญ,อุบลราชธานี
202,601,สุวรรณภูมิ - โนนชัยศรี,228+400,1851 ,243 ,17 ,15 ,12 ,3788 ,276 ,253 ,343 ,445 ,7243 ,18.556,21,679,ยโสธร,ร้อยเอ็ด
2094,102,ผาอินทร์ - ท่าก้อน,47+569,1851 ,783 ,35 ,16 ,4 ,292 ,172 ,55 ,37 ,24 ,3269 ,9.422,21,1163,สกลนครที่ 2 (สว่างแดนดิน),สกลนคร
2246,201,โคกสำราญ - โคกสี,34+631,1851 ,65 ,6 ,19 ,2 ,269 ,152 ,65 ,92 ,28 ,2549 ,14.045,13,904,นครราชสีมาที่ 1,นครราชสีมา
4057,100,สุไหงโก - ลก - บูเก๊ะตา (เขตแดนไทย /มาเลเซีย),1+677,1851 ,1830 ,0 ,0 ,0 ,1972 ,18 ,16 ,0 ,0 ,5687 ,0.598,20,4008,นราธิวาส,นราธิวาส
3204,100,เขาตะเครา – ท่าแลง,3+950,1849 ,589 ,39 ,25 ,26 ,1810 ,264 ,211 ,26 ,10 ,4849 ,11.59,93,1980,เพชรบุรี,เพชรบุรี
211,101,หนองสองห้อง - ศรีเชียงใหม่,10+000,1845 ,791 ,411 ,279 ,292 ,2878 ,471 ,360 ,314 ,207 ,7848 ,24.503,262,1627,หนองคาย,หนองคาย
2208,102,ห้วยละเวี้ย - ระกา,8+861,1845 ,177 ,11 ,15 ,2 ,2338 ,169 ,131 ,112 ,89 ,4889 ,10.595,17,1190,บุรีรัมย์,บุรีรัมย์
212,302,ท่าอุเทน - ท่าควาย,294+324,1836 ,865 ,570 ,470 ,426 ,1923 ,475 ,530 ,482 ,417 ,7994 ,35.026,364,1247,นครพนม,นครพนม
2434,100,สีคิ้ว - หนองรี,1+300,1835 ,3230 ,138 ,51 ,76 ,1206 ,347 ,134 ,48 ,25 ,7090 ,9.605,8,1329,นครราชสีมาที่ 2,นครราชสีมา
1068,101,คลองคะเชนทร์ - โพธิ์ประทับช้าง,0+400,1834 ,652 ,19 ,13 ,18 ,2137 ,162 ,117 ,36 ,54 ,5042 ,7.933,26,2296,พิจิตร,พิจิตร
2005,100,หล่มเก่า - วังบาล,4+000,1834 ,262 ,26 ,5 ,0 ,654 ,38 ,31 ,3 ,0 ,2853 ,2.699,40,1810,เพชรบูรณ์ที่ 1,เพชรบูรณ์
1020,203,ชมภู - เชียงของ,106+000,1833 ,632 ,113 ,193 ,181 ,5658 ,728 ,328 ,444 ,599 ,10709 ,23.093,212,1668,เชียงรายที่ 2,เชียงราย
1023,101,แพร่ - แยกแม่แขม,42+620,1833 ,734 ,113 ,81 ,54 ,2265 ,256 ,185 ,116 ,89 ,5726 ,13.64,32,1244,แพร่,แพร่
4011,100,เชิงสมอ - พุมเรียง,4+800,1832 ,874 ,14 ,12 ,6 ,812 ,117 ,122 ,19 ,9 ,3817 ,7.467,14,1375,สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
1154,100,สอง - แก่งเสือเต้น,4+856,1827 ,1446 ,150 ,92 ,124 ,4093 ,329 ,229 ,124 ,81 ,8495 ,11.524,45,3506,แพร่,แพร่
1209,100,บ้านเด่น - ท่าข้าวเปลือก,1+000,1827 ,1755 ,15 ,12 ,0 ,4415 ,27 ,21 ,19 ,16 ,8107 ,1.172,56,2183,เชียงรายที่ 1,เชียงราย
3284,100,เนินหลังเต่า - หนองเสม็ด,7+000,1827 ,1979 ,20 ,21 ,19 ,1286 ,1169 ,1045 ,212 ,97 ,7675 ,33.394,18,1494,ชลบุรีที่ 1,ชลบุรี
113,101,สามแยกวังชมภู - ชนแดน,15+253,1825 ,38 ,8 ,1 ,1 ,451 ,53 ,19 ,38 ,14 ,2448 ,5.147,9,347,เพชรบูรณ์ที่ 2 (บึงสามพัน),เพชรบูรณ์
3499,101,เขื่อนเพชร - วังไคร้,2+050,1821 ,1499 ,532 ,324 ,425 ,2048 ,1370 ,730 ,3 ,0 ,8752 ,32.587,44,2839,เพชรบุรี,เพชรบุรี
2445,101,บุรีรัมย์ - แสลงโทน,20+400,1819 ,521 ,35 ,15 ,2 ,2873 ,333 ,199 ,140 ,56 ,5993 ,12.431,4,940,บุรีรัมย์,บุรีรัมย์
4055,101,นราธิวาส - มะนังตายอ,4+892,1819 ,1899 ,19 ,6 ,3 ,1518 ,16 ,18 ,19 ,10 ,5327 ,1.352,49,1824,นราธิวาส,นราธิวาส
1148,101,ท่าวังผา - ผาหลัก,47+500,1816 ,1392 ,0 ,2 ,0 ,1315 ,1020 ,807 ,1 ,0 ,6353 ,28.805,221,2126,น่านที่ 2,น่าน
1181,100,แม่แก้วเหนือ - ใหม่ใน,1+000,1816 ,1765 ,150 ,118 ,16 ,2657 ,1569 ,1470 ,1439 ,1424 ,12424 ,48.583,1197,2521,เชียงรายที่ 1,เชียงราย
309,202,แยกที่ดิน - ไชโย,67+000,1815 ,1021 ,77 ,46 ,49 ,1023 ,121 ,33 ,11 ,18 ,4214 ,6.597,26,1795,อ่างทอง,อ่างทอง
3013,101,หนองฉาง - ทัพทัน,0+266,1814 ,1090 ,162 ,277 ,277 ,2054 ,440 ,302 ,255 ,204 ,6875 ,25.527,211,2543,อุทัยธานี,อุทัยธานี
1296,100,ท่างาม - โป่งแค,0+500,1810 ,488 ,28 ,22 ,3 ,1257 ,202 ,75 ,121 ,54 ,4060 ,11.749,46,1395,พิษณุโลกที่ 2 (วังทอง),พิษณุโลก
125,101,วังวน - แจกัน,7+000,1807 ,1979 ,101 ,42 ,48 ,783 ,332 ,286 ,412 ,202 ,5992 ,22.063,43,642,สุโขทัย,สุโขทัย
1290,101,แม่สาย - กิ่วกาญจน์,1+500,1806 ,494 ,190 ,114 ,142 ,3059 ,165 ,113 ,108 ,88 ,6279 ,11.626,302,1778,เชียงรายที่ 2,เชียงราย
228,100,ชุมแพ - ห้วยสายหนัง,0+423,1805 ,1438 ,142 ,137 ,143 ,7887 ,810 ,672 ,605 ,443 ,14082 ,19.955,60,3615,ขอนแก่นที่ 2 (ชุมแพ),ขอนแก่น
201,304,โนนหัน - ผานกเค้า,237+211,1804 ,1041 ,79 ,19 ,50 ,5010 ,491 ,167 ,611 ,408 ,9680 ,18.037,19,1379,ขอนแก่นที่ 2 (ชุมแพ),ขอนแก่น
1009,100,จอมทอง - ดอยอินทนนท์,1+000,1804 ,559 ,66 ,2 ,0 ,2306 ,153 ,39 ,27 ,3 ,4959 ,4.517,6,1554,เชียงใหม่ที่ 1,เชียงใหม่
4191,100,ไชยา - เขาหลัก,6+182,1802 ,1688 ,2 ,5 ,15 ,902 ,137 ,75 ,46 ,30 ,4702 ,6.55,15,941,สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
128,100,ทางเลี่ยงเมืองแม่ฮ่องสอน,0+500,1799 ,340 ,20 ,3 ,5 ,1445 ,162 ,34 ,7 ,0 ,3815 ,5.531,6,2041,แม่ฮ่องสอน,แม่ฮ่องสอน
2033,102,นาเหนือ - คำพอก,42+177,1797 ,603 ,257 ,103 ,45 ,3032 ,162 ,142 ,99 ,52 ,6292 ,9.584,108,2998,นครพนม,นครพนม
2166,201,ดอนแขวน - หนองกี่,18+263,1794 ,1603 ,176 ,103 ,158 ,5131 ,1496 ,860 ,802 ,386 ,12509 ,30.418,75,2566,บุรีรัมย์,บุรีรัมย์
4327,100,สามแยกตากใบ - ตาบา,5+460,1793 ,1501 ,66 ,29 ,0 ,1745 ,182 ,51 ,31 ,20 ,5418 ,5.777,214,4067,นราธิวาส,นราธิวาส
4270,102,ท่างิ้ว - ทุ่งชุมพล,30+900,1792 ,177 ,2 ,1 ,6 ,1651 ,209 ,0 ,1 ,0 ,3839 ,5.653,32,1720,ตรัง,นครศรีธรรมราช
2157,101,ขุขันธ์ - แยกโคกตาล,3+800,1787 ,264 ,83 ,38 ,23 ,3977 ,185 ,55 ,52 ,41 ,6505 ,6.057,28,2793,ศรีสะเกษที่ 1,ศรีสะเกษ
340,401,ปากน้ำ - โรงพยาบาลสรรคบุรี,135+143,1785 ,1631 ,0 ,14 ,33 ,1190 ,961 ,678 ,705 ,566 ,7563 ,39.098,3,871,ชัยนาท,ชัยนาท
3217,100,กุยบุรี - ยางชุม,0+500,1783 ,112 ,51 ,38 ,13 ,1992 ,34 ,32 ,24 ,15 ,4094 ,3.81,103,2457,ประจวบคีรีขันธ์ (หัวหิน),ประจวบคีรีขันธ์
12,202,ตาก - หนองเสือ,114+630,1782 ,1299 ,17 ,9 ,14 ,1747 ,88 ,117 ,143 ,181 ,5397 ,10.228,5,960,ตากที่ 1,ตาก
2098,100,บ้านผือ - ข้าวสาร,2+000,1780 ,1104 ,62 ,34 ,43 ,443 ,211 ,106 ,235 ,82 ,4100 ,17.341,146,1178,อุดรธานีที่ 1,อุดรธานี
4,1001,บางสัก - ท้ายเหมือง,825+553,1779 ,1073 ,18 ,2 ,20 ,2406 ,142 ,68 ,56 ,41 ,5605 ,5.87,8,1537,ภูเก็ต,พังงา
4055,102,มะนังตายอ - จือมอ,23+736,1776 ,1483 ,20 ,0 ,0 ,1626 ,257 ,253 ,17 ,17 ,5449 ,9.983,12,4065,นราธิวาส,นราธิวาส
3220,100,แยกสะแกกรัง - เขาพะแวง,3+900,1774 ,627 ,0 ,0 ,0 ,2898 ,101 ,106 ,78 ,34 ,5618 ,5.678,14,2328,อุทัยธานี,อุทัยธานี
333,302,การุ้ง - อุทัยธานี,113+236,1771 ,267 ,0 ,0 ,204 ,2195 ,285 ,282 ,287 ,257 ,5548 ,23.702,182,1513,อุทัยธานี,อุทัยธานี
3351,300,บางน้อยใน - บางหลวง,38+196,1769 ,1641 ,506 ,521 ,374 ,2346 ,1980 ,1846 ,1587 ,1386 ,13956 ,55.13,191,1482,นครปฐม,นครปฐม
101,401,แม่สิน - ปางเคาะ,210+272,1766 ,1536 ,53 ,47 ,49 ,932 ,183 ,93 ,89 ,86 ,4834 ,11.316,35,1201,แพร่,แพร่
3208,102,น้ำพุ - เหมืองผาปกค้างคาว,51+823,1766 ,1754 ,38 ,99 ,16 ,2489 ,134 ,62 ,21 ,23 ,6402 ,5.545,21,1345,ราชบุรี,ราชบุรี
4217,100,ดุซงญอ - ไอร์ตากอ,1+000,1765 ,1741 ,0 ,0 ,0 ,1553 ,276 ,270 ,4 ,0 ,5609 ,9.806,9,1676,นราธิวาส,นราธิวาส
1189,200,ช่างเพี้ยน - บ้านธิ,8+141,1764 ,1105 ,36 ,0 ,4 ,3014 ,189 ,16 ,5 ,0 ,6133 ,3.489,7,2375,ลำพูน,ลำพูน
3221,100,อุทัยธานี -  ทัพทัน,4+000,1760 ,1059 ,15 ,16 ,4 ,3527 ,51 ,43 ,142 ,4 ,6621 ,3.927,4,1490,อุทัยธานี,อุทัยธานี
1190,100,จำบอน - เหมืองง่า,2+600,1759 ,1888 ,75 ,36 ,15 ,2278 ,1315 ,1250 ,1190 ,1119 ,10925 ,45.08,1128,1860,เชียงรายที่ 1,เชียงราย
2359,101,หนองบัวแดง - แหลมทอง,36+500,1759 ,969 ,12 ,17 ,8 ,2125 ,357 ,205 ,251 ,194 ,5897 ,17.5,78,1168,ชัยภูมิ,ชัยภูมิ
