ทางหลวงสาย,ตอนควบคุม,ชื่อสายทาง,จุดสำรวจ,รถยนต์นั่ง (ไม่เกิน 7 คน),รถยนต์นั่ง (เกิน 7 คน),รถโดยสารขนาดเล็ก,รถโดยสารขนาดกลาง,รถโดยสารขนาดใหญ่,   รถบรรทุกขนาดเล็ก    ( 4 ล้อ),รถบรรทุกขนาด 2 เพลา  (6 ล้อ),     รถบรรทุกขนาด 3 เพลา (10 ล้อ),   รถบรรทุกพ่วง  (มากกว่า 3 เพลา),   รถบรรทุกกึ่งพ่วง (มากกว่า 3 เพลา),รวม,   % ของยานยนต์หนัก,จักรยาน 2 ล้อ และ จักรยาน 3 ล้อ,สามล้อเครื่องและจักรยานยนต์,แขวงทางหลวง,จังหวัด
1,102,แยก คปอ. - สนามกีฬาธูปะเตมีย์,25+556,19024,7459,15,695,1266,6731,522,177,58,65,36012,7.73,40,9437,กรุงเทพ,กรุงเทพมหานคร
1,201,สนามกีฬาธูปะเตมีย์ - ต่างระดับคลองหลวง,35+550,179799,41887,2317,4873,13781,69678,10445,4613,1350,1003,329746,10.94,281,18953,ปทุมธานี,ปทุมธานี
1,202,ต่างระดับคลองหลวง - ประตูน้ำพระอินทร์,48+100,88775,38115,3710,6284,10501,54244,18089,3433,2471,1586,227208,18.65,64,13728,ปทุมธานี,พระนครศรีอยุธยา
1,300,ประตูน้ำพระอินทร์ - หนองแค,60+800,32416,26851,7781,2670,3454,8219,7342,8422,7236,7333,111724,32.63,0,1540,อยุธยา,พระนครศรีอยุธยา
1,300,ประตูน้ำพระอินทร์ - หนองแค,67+300,35326,20998,8300,2123,3339,17087,16201,10811,10718,9635,134538,39.27,0,1544,อยุธยา,พระนครศรีอยุธยา
1,401,หนองแค - หินกอง,92+000,33019,31501,776,1387,3114,37349,3989,4459,6433,5590,127617,19.57,10,2348,สระบุรี,สระบุรี
1,403,ปากข้าวสาร - แยกสวนพฤกษศาสตร์พุแค,121+000,14023,14549,1925,1499,1615,6229,2419,2793,6288,6904,58244,36.95,191,2287,สระบุรี,สระบุรี
1,404,แยกสวนพฤกษศาสตร์พุแค - แยกโรงเรียนสุธีวิทยา,136+208,8914,7254,2432,3391,2432,6283,4763,3336,4074,3752,46631,46.64,241,5148,สระบุรี,สระบุรี
1,501,แยกโรงเรียนสุธีวิทยา - ดงจำปา,142+200,8247,8618,1558,1089,483,1992,1152,1235,1768,1233,27375,25.43,167,1915,ลพบุรีที่ 1,สระบุรี
1,503,แยก ร.พ.อานันทมหิดล - โคกสำโรง,167+355,6360,2933,370,23,161,4600,388,111,255,157,15358,7.13,44,2703,ลพบุรีที่ 1,ลพบุรี
1,504,โคกสำโรง - หนองม่วง,192+000,4196,4649,95,146,139,2068,411,385,366,267,12722,13.47,120,2024,ลพบุรีที่ 1,ลพบุรี
1,601,ลำพยนต์ - เกษตรชัย,222+176,785,538,26,0,35,1894,150,147,401,164,4140,21.67,5,595,นครสวรรค์ที่ 2 (ตากฟ้า),นครสวรรค์
1,602,เกษตรชัย - ตาคลี,235+000,1348,892,30,0,16,2227,142,92,169,73,4989,9.86,6,846,นครสวรรค์ที่ 2 (ตากฟ้า),นครสวรรค์
1,603,ตาคลี - ดอนรังนก,254+000,2347,2103,54,41,26,980,193,224,220,104,6292,12.84,10,1902,นครสวรรค์ที่ 2 (ตากฟ้า),นครสวรรค์
1,700,ดอนรังนก - หางน้ำหนองแขม,267+758,2500,1888,4,3,26,1244,539,299,553,192,7248,22.24,0,622,ชัยนาท,ชัยนาท
1,700,ดอนรังนก - หางน้ำหนองแขม,289+504,8610,1486,16,9,31,2992,661,290,398,212,14705,10.89,14,1879,ชัยนาท,ชัยนาท
1,700,ดอนรังนก - หางน้ำหนองแขม,291+711,4502,3798,8,4,33,3437,634,288,359,206,13269,11.49,6,998,ชัยนาท,ชัยนาท
1,801,หางน้ำหนองแขม - บ้านหว้า,306+776,8210,9309,0,62,367,13837,1532,1845,1859,1813,38834,19.26,0,949,นครสวรรค์ที่ 1,นครสวรรค์
1,801,หางน้ำหนองแขม - บ้านหว้า,316+676,6006,5552,0,0,318,9147,1658,1661,1753,1714,27809,25.55,22,939,นครสวรรค์ที่ 1,นครสวรรค์
1,802,บ้านหว้า - วังไผ่,331+276,7876,7901,8,923,1177,13116,1097,1219,1104,1018,35439,18.45,22,6935,นครสวรรค์ที่ 1,นครสวรรค์
1,802,บ้านหว้า - วังไผ่,341+076,10768,6923,578,560,977,11950,664,761,669,752,34602,12.67,88,7056,นครสวรรค์ที่ 1,นครสวรรค์
1,803,วังไผ่ -โนนปอแดง,356+936,3741,2903,22,60,159,5403,893,841,1511,1593,17126,29.53,18,1183,นครสวรรค์ที่ 1,นครสวรรค์
1,803,วังไผ่ -โนนปอแดง,377+276,5030,3006,179,42,392,3570,1176,1099,1616,2049,18159,35.10,14,537,นครสวรรค์ที่ 1,นครสวรรค์
1,901,โนนปอแดง - ปากดง,390+276,4921,1396,103,42,81,9665,949,896,1176,1623,20852,22.86,106,936,กำแพงเพชร,กำแพงเพชร
1,901,โนนปอแดง - ปากดง,417+776,4597,2287,136,30,108,6078,783,831,860,1064,16774,21.92,26,689,กำแพงเพชร,กำแพงเพชร
1,901,โนนปอแดง - ปากดง,423+900,4968,3205,102,49,144,5371,1171,945,1159,1647,18761,27.26,7,438,กำแพงเพชร,กำแพงเพชร
1,902,ปากดง - นครชุม,457+876,9195,4285,37,3,73,8339,1300,1243,1272,1384,27131,19.44,72,4186,กำแพงเพชร,กำแพงเพชร
1,903,นครชุม - วังเจ้า,485+476,3381,1626,57,29,60,5961,845,707,536,1085,14287,22.83,2,933,กำแพงเพชร,กำแพงเพชร
1,1001,วังเจ้า - ตาก,511+796,4002,2430,16,4,73,5872,1011,1026,862,1469,16765,26.51,16,762,ตากที่ 1,ตาก
1,1003,วังม่วง - แม่เชียงรายบน,543+117,1785,1313,169,208,307,1346,614,633,628,516,7519,38.65,73,467,ตากที่ 1,ตาก
1,1101,แม่เชียงรายบน - ดอนไชย,589+255,3206,2096,14,0,64,1097,837,934,958,1178,10384,38.24,12,166,ลำปางที่ 1,ลำปาง
1,1102,ดอนไชย - สบปราบ,617+097,6057,2560,385,10,61,1783,1071,734,702,1186,14549,25.87,12,1733,ลำปางที่ 1,ลำปาง
1,1103,สบปราบ - เกาะคา,650+917,2994,1328,116,1,85,3292,792,552,620,958,10738,28.01,2,434,ลำปางที่ 1,ลำปาง
1,1103,สบปราบ - เกาะคา,688+017,4953,412,34,0,54,5699,970,660,555,1208,14545,23.70,44,1226,ลำปางที่ 1,ลำปาง
1,1104,เกาะคา - สามัคคี,697+942,23498,23714,1711,1557,1739,12500,3313,3565,3581,3472,78650,21.90,582,12935,ลำปางที่ 1,ลำปาง
1,1104,เกาะคา - สามัคคี,701+817,15516,14287,1876,1819,1845,10131,2866,2750,2046,1793,54929,23.88,723,10391,ลำปางที่ 1,ลำปาง
1,1104,เกาะคา - สามัคคี,708+317,12264,12223,2189,1680,1839,5704,1922,2025,1920,1989,43755,26.00,799,8422,ลำปางที่ 1,ลำปาง
1,1201,สามัคคี - บ้านหวด,720+367,4131,4289,1106,917,771,3036,1079,960,918,907,18114,30.65,486,3676,ลำปางที่ 2,ลำปาง
1,1201,สามัคคี - บ้านหวด,769+397,2286,1667,791,493,609,2086,763,730,741,730,10896,37.32,342,1366,ลำปางที่ 2,ลำปาง
1,1202,บ้านหวด - แม่กา,784+017,3864,1945,558,515,774,2185,1384,1189,1211,1149,14774,42.12,298,2887,ลำปางที่ 2,ลำปาง
1,1202,บ้านหวด - แม่กา,787+129,3218,2855,1143,705,791,2131,1316,1295,1185,947,15586,40.03,413,2814,ลำปางที่ 2,ลำปาง
1,1202,บ้านหวด - แม่กา,790+517,2404,1611,817,682,719,3143,1045,1062,1029,997,13509,40.97,449,2502,ลำปางที่ 2,ลำปาง
1,1301,แม่กา - แยกประตูชัย,822+117,5580,2800,129,35,59,6439,497,363,314,577,16793,10.99,25,4478,พะเยา,พะเยา
1,1301,แม่กา - แยกประตูชัย,836+967,9917,3230,50,17,35,7458,504,191,308,113,21823,5.35,72,7956,พะเยา,พะเยา
1,1302,แยกประตูชัย - พาน,867+967,2922,671,42,54,119,4827,495,374,306,329,10139,16.54,127,1546,พะเยา,พะเยา
1,1401,พาน - ร่องขุ่น,909+967,10111,7236,174,159,172,1812,773,530,148,63,21178,8.71,269,7538,เชียงรายที่ 1,เชียงราย
1,1402,ร่องขุ่น - แยกแม่กรณ์,924+617,7441,7732,224,211,228,9983,458,478,468,520,27743,8.52,305,6206,เชียงรายที่ 1,เชียงราย
1,1403,แยกแม่กรณ์ - ห้วยพลู,930+617,11278,7981,116,107,87,12005,86,80,70,48,31858,1.50,99,7974,เชียงรายที่ 1,เชียงราย
1,1403,แยกแม่กรณ์ - ห้วยพลู,942+167,8165,3087,104,70,62,11361,55,55,39,36,23034,1.38,104,6177,เชียงรายที่ 1,เชียงราย
1,1403,แยกแม่กรณ์ - ห้วยพลู,948+000,7910,4586,565,586,483,6441,1102,697,524,505,23399,16.66,112,3861,เชียงรายที่ 1,เชียงราย
1,1405,แม่คำ - กลางสะพานแม่น้ำสาย(เขตแดนไทย/พม่า),975+777,3318,4559,76,41,33,3648,211,84,64,49,12083,3.99,249,2336,เชียงรายที่ 1,เชียงราย
2,102,ตาลเดี่ยว - ซับบอน,11+000,23050,22008,1495,2703,2302,11385,11075,11227,11217,10648,107110,45.91,340,2732,สระบุรี,สระบุรี
2,102,ตาลเดี่ยว - ซับบอน,21+250,18442,20456,1512,1749,2642,12482,14162,12934,12091,11006,107476,50.79,289,4090,สระบุรี,สระบุรี
2,103,ซับบอน - มวกเหล็ก,35+200,15421,11062,831,1958,1915,6810,2500,2957,3063,2608,49125,30.54,57,1787,สระบุรี,สระบุรี
2,201,มวกเหล็ก - บ่อทอง,45+600,8344,5475,4816,3308,3821,16123,8741,5820,9287,8731,74466,53.32,0,2488,นครราชสีมาที่ 2,นครราชสีมา
2,201,มวกเหล็ก - บ่อทอง,58+015,10440,7635,2028,1745,2323,18633,3164,2852,2888,1987,53695,27.86,0,3459,นครราชสีมาที่ 2,นครราชสีมา
2,202,บ่อทอง - มอจะบก,87+438,14518,5167,314,203,824,5934,2268,2473,2529,3016,37246,30.37,40,1639,นครราชสีมาที่ 2,นครราชสีมา
2,203,มอจะบก - ไร่โคกสูง,103+438,9305,8346,67,88,363,1873,4208,4073,1905,1682,31910,38.61,2,1658,นครราชสีมาที่ 2,นครราชสีมา
2,203,มอจะบก - ไร่โคกสูง,109+962,8157,8334,60,58,610,2359,2495,2488,1621,1456,27638,31.58,2,1073,นครราชสีมาที่ 2,นครราชสีมา
2,204,ไร่โคกสูง - โคกกรวด,117+262,12791,3155,315,670,1165,15080,2340,1603,2207,2065,41391,24.28,18,2556,นครราชสีมาที่ 2,นครราชสีมา
2,205,โคกกรวด - นครราชสีมา,146+072,24138,22689,4064,2133,3213,23887,1926,2271,2194,2200,88715,15.71,247,11999,นครราชสีมาที่ 2,นครราชสีมา
2,301,นครราชสีมา - ดอนหวาย,148+657,46281,18674,1285,311,1225,29892,235,84,8,14,98009,1.92,9,20960,นครราชสีมาที่ 1,นครราชสีมา
2,302,ดอนหวาย - บ้านวัด,193+612,6344,5270,24,97,279,9639,1809,1342,1467,2574,28845,26.24,43,1126,นครราชสีมาที่ 1,นครราชสีมา
2,302,ดอนหวาย - บ้านวัด,197+162,9100,6193,55,126,372,17300,1559,1460,3269,1280,40714,19.81,13,1544,นครราชสีมาที่ 1,นครราชสีมา
2,302,ดอนหวาย - บ้านวัด,204+357,7721,4086,22,57,174,11557,1477,1087,1303,2046,29530,20.81,26,707,นครราชสีมาที่ 1,นครราชสีมา
2,403,บ้านไผ่ - ท่าพระ,310+578,11320,3954,98,32,164,2995,1222,902,1104,2019,23810,22.86,8,1470,ขอนแก่นที่ 3 (บ้านไผ่),ขอนแก่น
2,501,ท่าพระ - ขอนแก่น,334+181,12321,12197,1820,0,538,18219,713,707,686,411,47612,6.42,0,5651,ขอนแก่นที่ 1,ขอนแก่น
2,502,ขอนแก่น - หินลาด,344+331,27401,20795,858,664,563,753,887,562,526,512,53521,6.94,464,5012,ขอนแก่นที่ 1,ขอนแก่น
2,503,หินลาด - โนนสะอาด,365+007,3043,3044,111,131,157,1388,1149,1222,1170,1069,12484,39.23,17,1240,ขอนแก่นที่ 1,ขอนแก่น
2,503,หินลาด - โนนสะอาด,374+669,7441,7209,256,198,332,4589,1845,1659,1539,1651,26719,27.04,97,2091,ขอนแก่นที่ 1,ขอนแก่น
2,601,โนนสะอาด - อุดรธานี,400+945,2983,2374,101,19,57,3582,723,643,572,986,12040,24.92,6,1571,อุดรธานีที่ 1,อุดรธานี
2,601,โนนสะอาด - อุดรธานี,443+084,13290,780,581,42,143,7873,1004,511,436,798,25458,11.53,24,3194,อุดรธานีที่ 1,อุดรธานี
2,602,อุดรธานี - น้ำสวย,458+935,6227,1750,180,128,160,6393,471,342,381,335,16367,11.10,25,2195,อุดรธานีที่ 1,อุดรธานี
2,602,อุดรธานี - น้ำสวย,471+435,7373,2844,76,37,24,6753,484,346,400,344,18681,8.75,7,4551,อุดรธานีที่ 1,อุดรธานี
2,700,น้ำสวย - สะพานมิตรภาพที่หนองคาย(เขตแดนไทย/ลาว),487+006,8809,4000,1282,520,538,4160,1322,1099,1215,1210,24155,24.44,422,2440,หนองคาย,หนองคาย
2,700,น้ำสวย - สะพานมิตรภาพที่หนองคาย(เขตแดนไทย/ลาว),498+256,11554,4267,1556,554,566,3951,1833,1712,1711,1238,28942,26.31,617,3494,หนองคาย,หนองคาย
2,700,น้ำสวย - สะพานมิตรภาพที่หนองคาย(เขตแดนไทย/ลาว),505+850,6293,2808,1158,416,396,1772,863,1006,639,1146,16497,27.07,712,3790,หนองคาย,หนองคาย
3,102,แบริ่ง - ท้ายบ้าน,20+000,10915,9547,1109,915,1908,3975,897,654,85,58,30063,15.03,134,7190,สมุทรปราการ,สมุทรปราการ
3,104,บางตำหรุ - คลองด่าน,40+800,14025,4019,762,787,787,12844,4544,1365,961,891,40985,22.78,389,5068,สมุทรปราการ,สมุทรปราการ
3,200,คลองด่าน - บางปะกง,74+000,4681,4573,3884,4154,3982,5870,5894,4942,4672,4164,46816,59.40,0,3637,ฉะเชิงเทรา,ฉะเชิงเทรา
3,200,คลองด่าน - บางปะกง,75+738,4575,4566,3492,3480,4111,6281,5196,4282,4283,4021,44287,57.29,0,3426,ฉะเชิงเทรา,ฉะเชิงเทรา
3,300,หนองไม้แดง - ชลบุรี,91+767,9800,6946,793,776,1887,14614,148,2,0,0,34966,8.05,69,9188,ชลบุรีที่ 1,ชลบุรี
3,401,ชลบุรี - ศรีราชา,97+270,21303,16614,4672,383,1884,15417,233,117,21,5,60649,4.36,11,8834,ชลบุรีที่ 2,ชลบุรี
3,401,ชลบุรี - ศรีราชา,111+000,13743,14681,2119,213,1277,15445,1092,907,121,30,49628,7.34,8,7860,ชลบุรีที่ 2,ชลบุรี
3,402,ศรีราชา - พัทยา,130+000,23112,18165,3162,546,3104,8961,3294,3043,3014,4374,70775,24.55,2,12298,ชลบุรีที่ 2,ชลบุรี
3,403,พัทยา - พลูตาหลวง,175+000,11376,10918,1605,361,319,4782,1500,106,19,7,30993,7.46,0,6687,ชลบุรีที่ 2,ชลบุรี
3,501,พลูตาหลวง - มาบตาพุด,206+000,12641,5389,757,709,890,13491,1032,1208,1153,675,37945,14.94,8,5768,ระยอง,ระยอง
3,503,ระยอง - กะเฉด,246+000,4794,2898,362,9,15,8894,444,399,161,272,18248,7.12,5,1810,ระยอง,ระยอง
3,504,กะเฉด - นายายอาม,272+500,10323,791,0,0,496,12485,1308,921,699,271,27294,13.54,4,2830,ระยอง,ระยอง
3,601,นายายอาม - บ้านสิ้ว,306+375,5962,4523,116,63,58,18513,639,572,449,403,31298,6.98,2,1242,จันทบุรี,จันทบุรี
3,602,บ้านสิ้ว - โพธิ์ทอง,324+400,9184,4203,247,123,293,13049,987,775,210,127,29198,8.61,72,1718,จันทบุรี,จันทบุรี
3,603,โพธิ์ทอง - บ้านพลิ้ว,340+000,7380,4734,106,45,62,10038,524,394,221,172,23676,5.99,43,3125,จันทบุรี,จันทบุรี
3,701,บ้านพลิ้ว - แม่น้ำเวฬุ,374+753,2665,2803,20,30,164,6132,306,306,297,313,13036,10.86,43,1885,ตราด,จันทบุรี
3,704,แม่น้ำตราด - หาดเล็ก,404+042,4860,1174,175,22,20,4672,203,207,122,114,11569,5.95,28,2864,ตราด,ตราด
3,704,แม่น้ำตราด - หาดเล็ก,440+333,1007,406,62,11,6,1083,85,110,124,157,3051,16.16,15,418,ตราด,ตราด
3,704,แม่น้ำตราด - หาดเล็ก,474+575,2344,679,323,6,0,3910,277,122,93,156,7910,8.27,43,2496,ตราด,ตราด
4,100,อ้อมใหญ่ - นครชัยศรี,26+500,27331,6964,1192,309,598,24296,1373,828,1008,78,63977,6.56,77,13587,สมุทรสาคร,นครปฐม
4,100,อ้อมใหญ่ - นครชัยศรี,31+500,17867,9035,121,125,379,20220,876,593,530,210,49956,5.43,100,5493,สมุทรสาคร,นครปฐม
4,201,นครชัยศรี - พระประโทน,41+500,36969,17497,2124,2257,2183,20879,5983,5865,5851,1124,100732,23.09,18,3771,นครปฐม,นครปฐม
4,202,พระประโทน - สระกระเทียม,55+087,25055,17457,2728,2993,3247,24494,6280,7994,8912,5283,104443,33.23,114,8288,นครปฐม,นครปฐม
4,202,พระประโทน - สระกระเทียม,64+387,18986,4546,1357,1659,1397,18014,4596,3349,4041,3084,61029,29.70,0,4288,นครปฐม,นครปฐม
4,301,สระกระเทียม - คลองอีจาง,69+087,9921,5030,1533,582,993,8129,2786,2891,2571,1492,35928,31.49,116,2097,ราชบุรี,ราชบุรี
4,301,สระกระเทียม - คลองอีจาง,79+087,9844,6647,1828,1912,2009,26572,4499,3340,3092,1849,61592,27.12,79,7370,ราชบุรี,ราชบุรี
4,302,คลองอีจาง - หลุมดิน,92+667,13562,11869,4525,3651,4328,31115,7090,5816,5367,3891,91214,33.05,40,10632,ราชบุรี,ราชบุรี
4,303,หลุมดิน - ห้วยชินสีห์,103+887,11661,10348,346,163,279,10867,2660,1624,1230,764,39942,16.82,2,9053,ราชบุรี,ราชบุรี
4,401,ห้วยชินสีห์ - ปากท่อ,111+587,10140,9986,37,67,191,12826,798,1100,739,618,36502,9.62,25,3902,สมุทรสงคราม,ราชบุรี
4,501,สระพัง - เขาวัง,135+587,9742,9267,2515,261,1270,7288,2636,2618,1506,1244,38347,24.87,154,5614,เพชรบุรี,เพชรบุรี
4,502,เขาวัง - สระพระ,158+339,11757,10121,716,1866,466,8967,5015,1879,1603,1685,44075,28.39,14,6920,เพชรบุรี,เพชรบุรี
4,503,สระพระ - ห้วยทรายใต้,185+782,9884,9609,1970,1904,1684,8748,5198,1947,2071,1615,44630,32.31,24,6875,เพชรบุรี,เพชรบุรี
4,503,สระพระ - ห้วยทรายใต้,202+767,8331,8669,1435,668,143,1371,1075,683,122,110,22607,12.39,16,6303,เพชรบุรี,เพชรบุรี
4,602,วังยาว - หนองหมู,236+913,8865,5449,96,120,523,10772,1337,1706,1667,1232,31767,20.73,44,5660,ประจวบคีรีขันธ์ (หัวหิน),ประจวบคีรีขันธ์
4,603,หนองหมู - ห้วยยาง,278+213,4525,2381,91,104,119,2111,2004,2212,2165,2085,17797,48.82,0,1519,ประจวบคีรีขันธ์ (หัวหิน),ประจวบคีรีขันธ์
4,603,หนองหมู - ห้วยยาง,299+888,4965,5008,36,0,157,2869,2688,2350,2410,2392,22875,43.70,26,1395,ประจวบคีรีขันธ์ (หัวหิน),ประจวบคีรีขันธ์
4,603,หนองหมู - ห้วยยาง,315+813,3891,4244,38,0,64,2809,2322,1997,2128,2167,19660,44.14,18,1243,ประจวบคีรีขันธ์ (หัวหิน),ประจวบคีรีขันธ์
4,604,ห้วยยาง -  บางสะพาน,350+013,4617,4079,60,27,58,5387,1432,1754,1001,1581,19996,29.27,5,2654,ประจวบคีรีขันธ์ (หัวหิน),ประจวบคีรีขันธ์
4,605,บางสะพาน - น้ำรอด,387+313,7241,6543,57,51,111,4885,1448,1712,1527,1881,25456,26.44,30,1529,ประจวบคีรีขันธ์ (หัวหิน),ประจวบคีรีขันธ์
4,701,น้ำรอด - พ่อตาหินช้าง,428+490,4652,421,94,8,58,7975,1201,1431,814,2072,18726,29.82,27,944,ชุมพร,ชุมพร
4,702,พ่อตาหินช้าง - วังครก,451+513,5640,2274,77,0,214,2731,1440,1371,1340,1418,16505,35.04,144,1244,ชุมพร,ชุมพร
4,801,เสียบญวณ - กระบุรี,490+753,5745,958,115,37,30,1874,430,354,333,202,10078,13.75,23,1875,ระนอง,ชุมพร
4,801,เสียบญวณ - กระบุรี,528+103,1213,749,132,59,16,3377,389,335,211,133,6614,17.28,37,1451,ระนอง,ระนอง
4,802,กระบุรี - หงาว,565+823,1188,2042,116,81,20,1199,286,254,218,172,5576,18.49,7,1413,ระนอง,ระนอง
4,802,กระบุรี - หงาว,590+103,2052,1528,506,150,20,2007,186,449,154,114,7166,14.97,37,964,ระนอง,ระนอง
4,802,กระบุรี - หงาว,608+465,6825,2154,110,84,34,2008,263,298,76,132,11984,7.40,42,2666,ระนอง,ระนอง
4,803,หงาว - อ่าวเคย,644+321,1630,569,65,3,36,1705,104,104,50,37,4303,7.76,13,1315,ระนอง,ระนอง
4,803,หงาว - อ่าวเคย,675+021,1445,367,86,15,16,526,94,134,92,34,2809,13.71,35,565,ระนอง,ระนอง
4,803,หงาว - อ่าวเคย,691+821,1007,224,98,8,17,1660,94,119,46,59,3332,10.29,30,1252,ระนอง,ระนอง
4,901,อ่าวเคย - บางนายสี,711+821,1968,143,46,13,22,1499,198,183,60,44,4176,12.45,8,1992,พังงา,พังงา
4,901,อ่าวเคย - บางนายสี,741+421,2371,254,126,89,94,1518,473,364,134,78,5501,22.40,34,1928,พังงา,พังงา
4,901,อ่าวเคย - บางนายสี,762+021,1643,103,25,30,37,1309,130,119,208,90,3694,16.62,1,1626,พังงา,พังงา
4,902,ตะกั่วป่า - บางสัก,770+127,5364,5174,1204,563,213,1017,715,384,557,136,15327,16.76,154,4159,พังงา,พังงา
4,903,คลองบางดินสอ - นาเหนือ,874+208,4270,1285,116,111,83,5328,599,538,355,326,13011,15.46,955,3249,พังงา,พังงา
4,903,คลองบางดินสอ - นาเหนือ,900+727,170,45,13,0,0,430,24,12,15,1,710,7.32,13,311,พังงา,พังงา
4,904,นาเหนือ - เขาคราม,925+127,2867,2661,46,80,234,3583,261,503,266,168,10669,14.17,27,2337,พังงา,กระบี่
4,904,นาเหนือ - เขาคราม,941+327,2982,2741,142,106,261,3557,497,559,319,232,11396,17.32,72,2107,พังงา,กระบี่
4,1001,บางสัก - ท้ายเหมือง,825+553,2076,1738,36,28,94,2544,161,114,101,69,6961,8.15,6,1780,ภูเก็ต,พังงา
4,1002,ท้ายเหมือง - คลองบางดินสอ,837+753,3114,472,27,6,43,4904,219,169,248,100,9302,8.44,10,3143,ภูเก็ต,พังงา
4,1102,ตลาดเก่า - คลองท่อม,979+327,13403,13452,8097,549,604,15513,860,662,460,233,53833,6.26,41,8520,กระบี่,กระบี่
4,1103,คลองท่อม - นาวง,1010+765,4010,2186,383,255,161,1251,651,463,332,231,9923,21.09,35,2171,กระบี่,กระบี่
4,1103,คลองท่อม - นาวง,1016+865,3779,2573,300,270,218,1344,598,421,375,256,10134,21.10,63,1903,กระบี่,กระบี่
4,1103,คลองท่อม - นาวง,1046+265,2473,1947,187,191,202,907,692,677,633,542,8451,34.75,93,1467,กระบี่,ตรัง
4,1201,นาวง - ห้วยยอด,1062+265,2506,277,12,24,36,2138,88,106,66,54,5307,7.05,29,3051,ตรัง,ตรัง
4,1201,นาวง - ห้วยยอด,1076+665,2903,735,4,34,3,4532,156,328,95,58,8848,7.62,1,3728,ตรัง,ตรัง
4,1202,ห้วยยอด - ลำภูรา,1095+200,2998,543,39,12,2,2496,75,140,49,33,6387,4.87,3,1654,ตรัง,ตรัง
4,1203,ลำภูรา - ตรัง,1099+615,7221,7182,138,125,144,8921,173,173,96,102,24275,3.35,29,5171,ตรัง,ตรัง
4,1204,ตรัง - เขาพับผ้า,1115+547,5087,2867,99,44,91,6043,366,359,217,283,15456,8.80,109,5427,ตรัง,ตรัง
4,1301,เขาพับผ้า - พัทลุง,1144+104,3517,1408,29,45,31,3838,238,181,84,235,9606,8.47,7,1658,พัทลุง,พัทลุง
4,1301,เขาพับผ้า - พัทลุง,1160+640,9633,3113,197,98,83,6322,592,352,163,166,20719,7.02,27,3846,พัทลุง,พัทลุง
4,1302,พัทลุง - นาโหนด,1173+259,6535,6352,497,436,471,5372,5205,5331,5192,5416,40807,54.04,0,4472,พัทลุง,พัทลุง
4,1304,ห้วยทราย - พรุพ้อ,1205+559,5404,1855,5,17,85,9045,539,1056,971,1299,20276,19.57,1,1305,พัทลุง,พัทลุง
4,1401,พรุพ้อ - เนินพิชัย,1220+559,9747,9300,102,131,230,2592,1198,1629,2021,1383,28333,23.27,89,6430,สงขลาที่ 1,สงขลา
