date,time,temperature_F,humidity_%,wind_speed_kmh,pressure_in,condition,รถที่เกิดเหตุ,เกิดเหตุ,รถน้อยกว่า4ล้อacc,รถ4ล้อacc,รถมากกว่า4ล้อacc,รถน้อยกว่า4ล้อทั้งหมด,รถ4ล้อทั้งหมด,รถมากกว่า4ล้อทั้งหมด
09/14/2023,3:30 PM,90,59,7,29.67,Clear,0,0,0,0,0,,,
09/14/2023,4:00 PM,88,66,8,29.67,Clear,0,0,0,0,0,,,
09/14/2023,4:30 PM,88,66,8,29.67,Clear,0,0,0,0,0,,,
09/14/2023,5:00 PM,88,66,8,29.67,Clear,0,0,0,0,0,,,
09/14/2023,5:30 PM,86,70,8,29.67,Clear,0,0,0,0,0,,,
09/14/2023,6:00 PM,86,70,7,29.7,Clear,0,0,0,0,0,,,
09/14/2023,6:30 PM,84,79,7,29.7,Clear,0,0,0,0,0,,,
09/14/2023,7:00 PM,84,79,6,29.7,Clear,0,0,0,0,0,,,
09/14/2023,7:30 PM,84,74,5,29.7,Clear,0,0,0,0,0,,,
09/14/2023,8:00 PM,82,79,2,29.7,Clear,0,0,0,0,0,,,
09/14/2023,8:30 PM,82,84,3,29.73,Clear,0,0,0,0,0,,,
09/14/2023,9:00 PM,82,84,3,29.73,Clear,0,0,0,0,0,,,
09/14/2023,9:30 PM,82,84,6,29.76,Clear,0,0,0,0,0,,,
09/14/2023,10:00 PM,82,84,5,29.76,Clear,0,0,0,0,0,,,
09/14/2023,10:30 PM,81,84,3,29.76,Clear,0,0,0,0,0,,,
09/14/2023,11:00 PM,81,84,1,29.79,Clear,0,0,0,0,0,,,
09/14/2023,11:30 PM,81,84,2,29.76,Clear,0,0,0,0,0,,,
09/15/2023,12:00 AM,81,84,2,29.76,Clear,0,0,0,0,0,,,
09/15/2023,12:30 AM,81,89,0,29.76,Clear,0,0,0,0,0,,,
09/15/2023,1:00 AM,79,94,2,29.73,Clear,0,0,0,0,0,,,
09/15/2023,1:30 AM,79,94,5,29.73,Clear,0,0,0,0,0,,,
09/15/2023,2:00 AM,79,94,3,29.73,Clear,0,0,0,0,0,,,
09/15/2023,2:30 AM,79,94,2,29.73,Clear,0,0,0,0,0,,,
09/15/2023,3:00 AM,79,94,1,29.7,Clear,0,0,0,0,0,,,
09/15/2023,3:30 AM,79,89,2,29.7,Clear,0,0,0,0,0,,,
09/15/2023,4:00 AM,79,94,0,29.7,Clear,0,0,0,0,0,,,
09/15/2023,4:30 AM,79,94,0,29.7,Clear,0,0,0,0,0,,,
09/15/2023,5:00 AM,77,100,1,29.7,Clear,0,0,0,0,0,,,
09/15/2023,5:30 AM,77,94,6,29.7,Clear,0,0,0,0,0,,,
09/15/2023,6:00 AM,77,100,5,29.7,Clear,0,0,0,0,0,,,
09/15/2023,6:30 AM,77,94,3,29.73,Clear,0,0,0,0,0,,,
09/15/2023,7:00 AM,79,94,2,29.73,Clear,0,0,0,0,0,,,
09/15/2023,7:30 AM,79,94,2,29.73,Clear,0,0,0,0,0,,,
09/15/2023,8:00 AM,79,94,3,29.73,Clear,0,0,0,0,0,,,
09/15/2023,8:30 AM,82,84,2,29.76,Clear,0,0,0,0,0,,,
09/15/2023,9:00 AM,84,79,3,29.76,Clear,0,0,0,0,0,,,
09/15/2023,9:30 AM,86,70,3,29.76,Clear,0,0,0,0,0,,,
09/15/2023,10:00 AM,88,66,9,29.76,Clear,0,0,0,0,0,,,
09/15/2023,10:30 AM,86,66,12,29.76,Rain,0,0,0,0,0,,,
09/15/2023,11:00 AM,86,66,8,29.76,Clear,0,0,0,0,0,,,
09/15/2023,11:30 AM,88,66,9,29.73,Clear,0,0,0,0,0,,,
09/15/2023,12:00 PM,88,62,8,29.73,Clear,0,0,0,0,0,,,
09/15/2023,12:30 PM,88,62,8,29.73,Clear,0,0,0,0,0,,,
09/15/2023,1:00 PM,88,62,9,29.7,Clear,0,0,0,0,0,,,
09/15/2023,1:30 PM,88,62,9,29.7,Clear,0,0,0,0,0,,,
09/15/2023,2:00 PM,90,59,9,29.7,Clear,0,0,0,0,0,,,
09/15/2023,2:30 PM,90,59,8,29.67,Clear,0,0,0,0,0,,,
09/15/2023,3:00 PM,88,58,8,29.67,Clear,0,0,0,0,0,,,
09/15/2023,3:30 PM,90,52,12,29.67,Clear,0,0,0,0,0,,,
09/15/2023,4:00 PM,88,62,9,29.67,Clear,0,0,0,0,0,,,
09/15/2023,4:30 PM,88,58,10,29.67,Clear,0,0,0,0,0,,,
09/15/2023,5:00 PM,88,62,7,29.67,Clear,0,0,0,0,0,,,
09/15/2023,5:30 PM,86,70,7,29.67,Clear,0,0,0,0,0,,,
09/15/2023,6:00 PM,86,70,6,29.67,Clear,0,0,0,0,0,,,
09/15/2023,6:30 PM,86,70,6,29.7,Clear,0,0,0,0,0,,,
09/15/2023,7:00 PM,84,74,5,29.7,Clear,0,0,0,0,0,,,
09/15/2023,7:30 PM,84,74,3,29.7,Clear,0,0,0,0,0,,,
09/15/2023,8:00 PM,82,74,0,29.73,Clear,0,0,0,0,0,,,
09/15/2023,8:30 PM,82,74,0,29.73,Clear,0,0,0,0,0,,,
09/15/2023,9:00 PM,82,79,0,29.76,Clear,0,0,0,0,0,,,
09/15/2023,9:30 PM,81,84,5,29.76,Clear,0,0,0,0,0,,,
09/15/2023,10:00 PM,81,79,5,29.76,Clear,0,0,0,0,0,,,
09/15/2023,10:30 PM,81,79,0,29.76,Clear,0,0,0,0,0,,,
09/15/2023,11:00 PM,81,79,0,29.76,Clear,0,0,0,0,0,,,
09/15/2023,11:30 PM,79,89,0,29.76,Clear,0,0,0,0,0,,,
09/16/2023,12:00 AM,79,89,2,29.73,Clear,0,0,0,0,0,,,
09/16/2023,12:30 AM,79,89,3,29.73,Clear,0,0,0,0,0,,,
09/16/2023,1:00 AM,77,94,3,29.73,Clear,0,0,0,0,0,,,
09/16/2023,1:30 AM,79,89,5,29.73,Clear,0,0,0,0,0,,,
09/16/2023,2:00 AM,77,94,2,29.7,Clear,0,0,0,0,0,,,
09/16/2023,2:30 AM,79,89,0,29.7,Clear,0,0,0,0,0,,,
09/16/2023,3:00 AM,77,94,0,29.7,Clear,0,0,0,0,0,,,
09/16/2023,3:30 AM,77,94,2,29.7,Clear,0,0,0,0,0,,,
09/16/2023,4:00 AM,77,94,3,29.7,Clear,0,0,0,0,0,,,
09/16/2023,4:30 AM,77,94,2,29.7,Clear,0,0,0,0,0,,,
09/16/2023,5:00 AM,77,94,0,29.7,Clear,0,0,0,0,0,,,
09/16/2023,5:30 AM,77,94,3,29.7,Clear,0,0,0,0,0,,,
09/16/2023,6:00 AM,77,94,3,29.7,Clear,0,0,0,0,0,,,
09/16/2023,6:30 AM,77,94,0,29.73,Clear,0,0,0,0,0,,,
09/16/2023,7:00 AM,77,94,0,29.73,Clear,0,0,0,0,0,,,
09/16/2023,7:30 AM,79,94,2,29.73,Clear,0,0,0,0,0,,,
09/16/2023,8:00 AM,81,89,5,29.73,Clear,0,0,0,0,0,,,
09/16/2023,8:30 AM,84,74,6,29.76,Clear,0,0,0,0,0,,,
09/16/2023,9:00 AM,84,79,6,29.76,Clear,0,0,0,0,0,,,
09/16/2023,9:30 AM,86,70,8,29.76,Clear,0,0,0,0,0,,,
09/16/2023,10:00 AM,88,66,6,29.76,Clear,0,0,0,0,0,,,
09/16/2023,10:30 AM,88,66,6,29.76,Clear,0,0,0,0,0,,,
09/16/2023,11:00 AM,90,59,5,29.76,Clear,0,0,0,0,0,,,
09/16/2023,11:30 AM,90,59,3,29.73,Clear,0,0,0,0,0,,,
09/16/2023,12:00 PM,90,55,8,29.73,Clear,0,0,0,0,0,,,
09/16/2023,12:30 PM,91,55,9,29.7,Clear,0,0,0,0,0,,,
09/16/2023,1:00 PM,93,49,9,29.67,Clear,0,0,0,0,0,,,
09/16/2023,1:30 PM,93,49,9,29.67,Clear,0,0,0,0,0,,,
09/16/2023,2:00 PM,93,49,9,29.64,Clear,0,0,0,0,0,,,
09/16/2023,2:30 PM,93,49,10,29.64,Clear,0,0,0,0,0,,,
09/16/2023,3:00 PM,93,49,9,29.64,Clear,0,0,0,0,0,,,
09/16/2023,3:30 PM,93,46,10,29.61,Clear,0,0,0,0,0,,,
09/16/2023,4:00 PM,93,49,9,29.61,Clear,0,0,0,0,0,,,
09/16/2023,4:30 PM,91,52,10,29.61,Clear,0,0,0,0,0,,,
09/16/2023,5:00 PM,90,55,10,29.64,Clear,0,0,0,0,0,,,
09/16/2023,5:30 PM,86,66,5,29.64,Clear,0,0,0,0,0,,,
09/16/2023,6:00 PM,82,79,8,29.64,Clear,0,0,0,0,0,,,
09/16/2023,6:30 PM,82,79,7,29.67,Clear,0,0,0,0,0,,,
09/16/2023,7:00 PM,81,84,5,29.67,Clear,0,0,0,0,0,,,
09/16/2023,7:30 PM,81,84,3,29.7,Clear,0,0,0,0,0,,,
09/16/2023,8:00 PM,81,84,0,29.73,Clear,0,0,0,0,0,,,
09/16/2023,8:30 PM,81,84,0,29.73,Clear,0,0,0,0,0,,,
09/16/2023,9:00 PM,82,79,2,29.73,Clear,0,0,0,0,0,,,
09/16/2023,9:30 PM,81,84,3,29.73,Clear,0,0,0,0,0,,,
09/16/2023,10:00 PM,81,84,2,29.76,Clear,0,0,0,0,0,,,
09/16/2023,10:30 PM,81,89,0,29.76,Clear,0,0,0,0,0,,,
09/16/2023,11:00 PM,81,84,0,29.73,Clear,0,0,0,0,0,,,
09/16/2023,11:30 PM,79,94,1,29.73,Clear,0,0,0,0,0,,,
09/17/2023,12:00 AM,79,94,0,29.73,Clear,0,0,0,0,0,,,
09/17/2023,12:30 AM,79,94,0,29.73,Clear,0,0,0,0,0,,,
09/17/2023,1:00 AM,79,89,2,29.73,Clear,0,0,0,0,0,,,
09/17/2023,1:30 AM,79,94,0,29.7,Clear,0,0,0,0,0,,,
09/17/2023,2:00 AM,79,89,0,29.7,Clear,0,0,0,0,0,,,
09/17/2023,2:30 AM,79,89,1,29.67,Clear,0,0,0,0,0,,,
09/17/2023,3:00 AM,77,94,0,29.67,Clear,0,0,0,0,0,,,
09/17/2023,3:30 AM,77,94,2,29.67,Clear,0,0,0,0,0,,,
09/17/2023,4:00 AM,77,100,1,29.67,Clear,0,0,0,0,0,,,
09/17/2023,4:30 AM,77,94,0,29.67,Clear,0,0,0,0,0,,,
09/17/2023,5:00 AM,77,100,0,29.67,Clear,0,0,0,0,0,,,
09/17/2023,5:30 AM,77,100,2,29.7,Clear,0,0,0,0,0,,,
09/17/2023,6:00 AM,77,94,0,29.7,Clear,0,0,0,0,0,,,
09/17/2023,6:30 AM,79,89,0,29.73,Clear,0,0,0,0,0,,,
09/17/2023,7:00 AM,77,100,5,29.73,Clear,0,0,0,0,0,,,
09/17/2023,7:30 AM,79,94,7,29.73,Clear,0,0,0,0,0,,,
09/17/2023,8:00 AM,81,84,10,29.76,Rain,0,0,0,0,0,,,
09/17/2023,8:30 AM,79,89,9,29.76,Rain,0,0,0,0,0,,,
09/17/2023,9:00 AM,79,94,7,29.76,Rain,0,0,0,0,0,,,
09/17/2023,9:30 AM,82,79,8,29.76,Clear,0,0,0,0,0,,,
09/17/2023,10:00 AM,84,74,8,29.76,Clear,0,0,0,0,0,,,
09/17/2023,10:30 AM,86,66,8,29.73,Clear,0,0,0,0,0,,,
09/17/2023,11:00 AM,86,66,7,29.73,Clear,0,0,0,0,0,,,
09/17/2023,11:30 AM,88,66,7,29.73,Clear,0,0,0,0,0,,,
09/17/2023,12:00 PM,88,62,9,29.7,Clear,0,0,0,0,0,,,
09/17/2023,12:30 PM,88,62,9,29.7,Clear,0,0,0,0,0,,,
09/17/2023,1:00 PM,88,66,6,29.67,Clear,0,0,0,0,0,,,
09/17/2023,1:30 PM,88,66,6,29.67,Clear,0,0,0,0,0,,,
09/17/2023,2:00 PM,90,62,7,29.64,Clear,0,0,0,0,0,,,
09/17/2023,2:30 PM,88,66,6,29.64,Clear,0,0,0,0,0,,,
09/17/2023,3:00 PM,88,62,9,29.64,Clear,0,0,0,0,0,,,
09/17/2023,3:30 PM,88,66,7,29.61,Clear,0,0,0,0,0,,,
09/17/2023,4:00 PM,90,59,9,29.61,Clear,0,0,0,0,0,,,
09/17/2023,4:30 PM,88,62,8,29.61,Clear,0,0,0,0,0,,,
09/17/2023,5:00 PM,88,62,10,29.61,Clear,0,0,0,0,0,,,
09/17/2023,5:30 PM,88,58,9,29.61,Clear,0,0,0,0,0,,,
09/17/2023,6:00 PM,86,62,7,29.64,Clear,0,0,0,0,0,,,
09/17/2023,6:30 PM,86,62,7,29.64,Clear,0,0,0,0,0,,,
09/17/2023,7:00 PM,84,66,6,29.64,Clear,0,0,0,0,0,,,
09/17/2023,7:30 PM,82,70,6,29.67,Clear,0,0,0,0,0,,,
09/17/2023,8:00 PM,82,74,6,29.67,Clear,0,0,0,0,0,,,
09/17/2023,8:30 PM,81,84,3,29.7,Clear,0,0,0,0,0,,,
09/17/2023,9:00 PM,81,84,3,29.73,Clear,0,0,0,0,0,,,
09/17/2023,9:30 PM,81,84,5,29.73,Clear,0,0,0,0,0,,,
09/17/2023,10:00 PM,81,84,5,29.73,Clear,0,0,0,0,0,,,
09/17/2023,10:30 PM,79,89,3,29.73,Clear,0,0,0,0,0,,,
09/17/2023,11:00 PM,79,89,2,29.73,Clear,0,0,0,0,0,,,
09/17/2023,11:30 PM,79,89,0,29.73,Clear,0,0,0,0,0,,,
09/18/2023,12:00 AM,79,89,3,29.73,Clear,0,0,0,0,0,,,
09/18/2023,12:30 AM,79,89,2,29.73,Clear,0,0,0,0,0,,,
09/18/2023,1:00 AM,79,89,0,29.7,Clear,0,0,0,0,0,,,
09/18/2023,1:30 AM,79,89,0,29.7,Clear,0,0,0,0,0,,,
09/18/2023,2:00 AM,79,89,0,29.7,Clear,0,0,0,0,0,,,
09/18/2023,2:30 AM,79,89,0,29.7,Clear,0,0,0,0,0,,,
09/18/2023,3:00 AM,77,94,0,29.67,Clear,0,0,0,0,0,,,
09/18/2023,3:30 AM,77,94,0,29.67,Clear,0,0,0,0,0,,,
09/18/2023,4:00 AM,77,94,0,29.67,Clear,0,0,0,0,0,,,
09/18/2023,4:30 AM,77,94,0,29.67,Clear,0,0,0,0,0,,,
09/18/2023,5:00 AM,77,94,1,29.67,Clear,0,0,0,0,0,,,
09/18/2023,5:30 AM,77,94,0,29.67,Clear,0,0,0,0,0,,,
09/18/2023,6:00 AM,77,94,0,29.7,Clear,0,0,0,0,0,,,
09/18/2023,6:30 AM,77,94,0,29.7,Clear,0,0,0,0,0,,,
09/18/2023,7:00 AM,79,89,3,29.7,Clear,0,0,0,0,0,,,
09/18/2023,7:30 AM,79,89,3,29.73,Clear,0,0,0,0,0,,,
09/18/2023,8:00 AM,81,89,3,29.73,Clear,0,0,0,0,0,,,
09/18/2023,8:30 AM,84,74,2,29.76,Clear,0,0,0,0,0,,,
09/18/2023,9:00 AM,86,74,2,29.76,Clear,0,0,0,0,0,,,
09/18/2023,9:30 AM,86,70,5,29.76,Clear,0,0,0,0,0,,,
09/18/2023,10:00 AM,88,66,5,29.76,Clear,0,0,0,0,0,,,
09/18/2023,10:30 AM,90,62,5,29.73,Clear,0,0,0,0,0,,,
09/18/2023,11:00 AM,91,59,5,29.73,Clear,0,0,0,0,0,,,
09/18/2023,11:30 AM,91,52,7,29.73,Clear,0,0,0,0,0,,,
09/18/2023,12:00 PM,91,55,6,29.7,Clear,0,0,0,0,0,,,
09/18/2023,12:30 PM,93,49,6,29.7,Clear,0,0,0,0,0,,,
09/18/2023,1:00 PM,93,49,3,29.7,Clear,0,0,0,0,0,,,
09/18/2023,1:30 PM,93,49,5,29.67,Clear,0,0,0,0,0,,,
09/18/2023,2:00 PM,95,47,3,29.64,Clear,0,0,0,0,0,,,
09/18/2023,2:30 PM,93,49,7,29.64,Clear,0,0,0,0,0,,,
09/18/2023,3:00 PM,91,59,9,29.64,Clear,0,0,0,0,0,,,
09/18/2023,3:30 PM,91,63,13,29.61,Rain,1,1,0,1,0,,,
09/18/2023,4:00 PM,90,66,14,29.61,Rain,0,0,0,0,0,,,
09/18/2023,4:30 PM,90,66,13,29.61,Rain,0,0,0,0,0,,,
09/18/2023,5:00 PM,88,70,13,29.61,Rain,0,0,0,0,0,,,
09/18/2023,5:30 PM,86,70,13,29.64,Rain,0,0,0,0,0,,,
09/18/2023,6:00 PM,81,79,10,29.67,Rain,0,0,0,0,0,,,
09/18/2023,6:30 PM,79,83,5,29.7,Clear,0,0,0,0,0,,,
09/18/2023,7:00 PM,77,89,12,29.7,Clear,0,0,0,0,0,,,
09/18/2023,7:30 PM,73,94,10,29.73,Rain,0,0,0,0,0,,,
09/18/2023,8:00 PM,75,89,6,29.73,Rain,0,0,0,0,0,,,
09/18/2023,8:30 PM,73,94,5,29.73,Clear,0,0,0,0,0,,,
09/18/2023,9:00 PM,73,94,0,29.76,Clear,0,0,0,0,0,,,
09/18/2023,9:30 PM,75,94,6,29.76,Clear,0,0,0,0,0,,,
09/18/2023,10:00 PM,75,89,5,29.79,Clear,0,0,0,0,0,,,
09/18/2023,10:30 PM,75,94,0,29.79,Clear,0,0,0,0,0,,,
09/18/2023,11:00 PM,75,94,3,29.79,Clear,0,0,0,0,0,,,
09/18/2023,11:30 PM,75,94,3,29.79,Clear,0,0,0,0,0,,,
09/19/2023,12:00 AM,75,94,3,29.79,Clear,0,0,0,0,0,,,
09/19/2023,12:30 AM,75,94,5,29.79,Clear,0,0,0,0,0,,,
09/19/2023,1:00 AM,75,94,2,29.79,Clear,0,0,0,0,0,,,
09/19/2023,1:30 AM,75,94,1,29.79,Clear,0,0,0,0,0,,,
09/19/2023,2:00 AM,75,94,5,29.76,Clear,0,0,0,0,0,,,
09/19/2023,2:30 AM,75,94,5,29.76,Clear,0,0,0,0,0,,,
09/19/2023,3:00 AM,75,94,2,29.73,Clear,0,0,0,0,0,,,
09/19/2023,3:30 AM,75,94,2,29.73,Clear,0,0,0,0,0,,,
09/19/2023,4:00 AM,73,100,0,29.73,Clear,0,0,0,0,0,,,
09/19/2023,4:30 AM,73,100,1,29.73,Clear,0,0,0,0,0,,,
09/19/2023,5:00 AM,75,94,0,29.7,Clear,0,0,0,0,0,,,
09/19/2023,5:30 AM,75,94,1,29.7,Clear,0,0,0,0,0,,,
09/19/2023,6:00 AM,73,100,2,29.7,Clear,0,0,0,0,0,,,
09/19/2023,6:30 AM,73,100,5,29.7,Clear,0,0,0,0,0,,,
09/19/2023,7:00 AM,75,94,0,29.73,Clear,0,0,0,0,0,,,
09/19/2023,7:30 AM,77,94,0,29.73,Clear,0,0,0,0,0,,,
09/19/2023,8:00 AM,79,89,1,29.76,Clear,0,0,0,0,0,,,
09/19/2023,8:30 AM,81,84,1,29.76,Clear,0,0,0,0,0,,,
09/19/2023,9:00 AM,84,74,2,29.76,Clear,0,0,0,0,0,,,
09/19/2023,9:30 AM,86,74,2,29.79,Clear,1,1,0,0,1,,,
09/19/2023,10:00 AM,86,70,3,29.79,Clear,0,0,0,0,0,,,
09/19/2023,10:30 AM,86,70,3,29.79,Clear,0,0,0,0,0,,,
09/19/2023,11:00 AM,88,66,5,29.76,Clear,0,0,0,0,0,,,
09/19/2023,11:30 AM,88,66,2,29.76,Clear,0,0,0,0,0,,,
09/19/2023,12:00 PM,90,66,2,29.76,Rain,0,0,0,0,0,,,
09/19/2023,12:30 PM,90,62,5,29.73,Rain,0,0,0,0,0,,,
09/19/2023,1:00 PM,88,66,13,29.73,Rain,0,0,0,0,0,,,
09/19/2023,1:30 PM,84,84,5,29.7,Rain,0,0,0,0,0,,,
09/19/2023,2:00 PM,88,75,3,29.7,Clear,0,0,0,0,0,,,
09/19/2023,2:30 PM,88,75,8,29.67,Clear,0,0,0,0,0,,,
09/19/2023,3:00 PM,90,62,9,29.67,Rain,0,0,0,0,0,,,
09/19/2023,3:30 PM,90,62,9,29.67,Rain,0,0,0,0,0,,,
09/19/2023,4:00 PM,90,62,8,29.64,Rain,0,0,0,0,0,,,
09/19/2023,4:30 PM,90,62,10,29.67,Clear,0,0,0,0,0,,,
09/19/2023,5:00 PM,90,59,9,29.67,Clear,0,0,0,0,0,,,
09/19/2023,5:30 PM,88,62,10,29.67,Clear,0,0,0,0,0,,,
09/19/2023,6:00 PM,86,70,9,29.7,Clear,0,0,0,0,0,,,
09/19/2023,6:30 PM,84,74,6,29.7,Clear,0,0,0,0,0,,,
09/19/2023,7:00 PM,84,74,6,29.73,Clear,0,0,0,0,0,,,
09/19/2023,7:30 PM,84,74,5,29.73,Clear,0,0,0,0,0,,,
09/19/2023,8:00 PM,84,79,3,29.73,Clear,0,0,0,0,0,,,
09/19/2023,8:30 PM,82,84,0,29.76,Clear,0,0,0,0,0,,,
09/19/2023,9:00 PM,82,84,0,29.76,Clear,0,0,0,0,0,,,
09/19/2023,9:30 PM,81,89,0,29.76,Clear,0,0,0,0,0,,,
09/19/2023,10:00 PM,81,89,3,29.79,Clear,0,0,0,0,0,,,
09/19/2023,10:30 PM,81,89,3,29.79,Clear,0,0,0,0,0,,,
09/19/2023,11:00 PM,81,89,2,29.76,Clear,0,0,0,0,0,,,
09/19/2023,11:30 PM,81,89,3,29.76,Clear,0,0,0,0,0,,,
09/20/2023,12:00 AM,81,84,3,29.76,Clear,0,0,0,0,0,,,
09/20/2023,12:30 AM,79,94,0,29.73,Clear,0,0,0,0,0,,,
09/20/2023,1:00 AM,79,94,2,29.73,Clear,0,0,0,0,0,,,
09/20/2023,1:30 AM,79,94,0,29.73,Clear,0,0,0,0,0,,,
09/20/2023,2:00 AM,79,94,2,29.73,Clear,0,0,0,0,0,,,
09/20/2023,2:30 AM,79,94,2,29.73,Clear,0,0,0,0,0,,,
09/20/2023,3:00 AM,77,100,0,29.7,Clear,0,0,0,0,0,,,
09/20/2023,3:30 AM,77,100,0,29.7,Clear,0,0,0,0,0,,,
09/20/2023,4:00 AM,77,94,0,29.7,Clear,0,0,0,0,0,,,
09/20/2023,4:30 AM,77,94,0,29.7,Clear,0,0,0,0,0,,,
09/20/2023,5:00 AM,77,94,0,29.7,Clear,0,0,0,0,0,,,
09/20/2023,5:30 AM,77,94,0,29.7,Clear,0,0,0,0,0,,,
09/20/2023,6:30 AM,77,94,0,29.73,Clear,0,0,0,0,0,,,
09/20/2023,7:00 AM,77,100,0,29.73,Clear,0,0,0,0,0,,,
09/20/2023,7:30 AM,79,94,2,29.76,Clear,0,0,0,0,0,,,
09/20/2023,8:00 AM,82,84,0,29.76,Clear,0,0,0,0,0,,,
09/20/2023,8:30 AM,82,84,3,29.76,Clear,0,0,0,0,0,,,
09/20/2023,9:00 AM,86,74,2,29.76,Clear,0,0,0,0,0,,,
09/20/2023,9:30 AM,86,74,5,29.76,Clear,0,0,0,0,0,,,
09/20/2023,10:00 AM,88,66,5,29.76,Clear,0,0,0,0,0,,,
09/20/2023,10:30 AM,90,62,5,29.76,Clear,0,0,0,0,0,,,
09/20/2023,11:00 AM,90,59,7,29.76,Clear,0,0,0,0,0,,,
09/20/2023,11:30 AM,91,55,6,29.73,Clear,0,0,0,0,0,,,
09/20/2023,12:00 PM,90,59,7,29.73,Clear,0,0,0,0,0,,,
09/20/2023,12:30 PM,91,55,7,29.73,Clear,0,0,0,0,0,,,
09/20/2023,1:00 PM,91,59,9,29.7,Clear,0,0,0,0,0,,,
09/20/2023,1:30 PM,91,55,10,29.67,Clear,0,0,0,0,0,,,
09/20/2023,2:00 PM,91,52,10,29.67,Clear,0,0,0,0,0,,,
09/20/2023,2:30 PM,91,59,10,29.64,Clear,0,0,0,0,0,,,
09/20/2023,3:00 PM,91,59,8,29.64,Clear,0,0,0,0,0,,,
09/20/2023,3:30 PM,91,63,6,29.61,Clear,0,0,0,0,0,,,
09/20/2023,4:00 PM,91,63,9,29.61,Clear,0,0,0,0,0,,,
09/20/2023,4:30 PM,90,66,16,29.64,Clear,0,0,0,0,0,,,
09/20/2023,5:00 PM,86,70,16,29.64,Rain,0,0,0,0,0,,,
09/20/2023,5:30 PM,84,74,14,29.64,Clear,0,0,0,0,0,,,
09/20/2023,6:00 PM,84,70,10,29.64,Clear,0,0,0,0,0,,,
09/20/2023,6:30 PM,84,70,6,29.64,Clear,0,0,0,0,0,,,
09/20/2023,7:00 PM,82,74,2,29.67,Clear,0,0,0,0,0,,,
09/20/2023,7:30 PM,82,74,3,29.7,Clear,0,0,0,0,0,,,
09/20/2023,8:00 PM,81,79,0,29.7,Clear,0,0,0,0,0,,,
09/20/2023,8:30 PM,82,79,3,29.73,Clear,0,0,0,0,0,,,
09/20/2023,9:00 PM,81,84,0,29.73,Clear,0,0,0,0,0,,,
09/20/2023,9:30 PM,81,84,0,29.76,Clear,0,0,0,0,0,,,
09/20/2023,10:00 PM,79,89,0,29.76,Clear,0,0,0,0,0,,,
09/20/2023,10:30 PM,79,89,2,29.76,Clear,0,0,0,0,0,,,
09/20/2023,11:00 PM,79,89,1,29.76,Clear,0,0,0,0,0,,,
09/20/2023,11:30 PM,79,89,2,29.76,Clear,0,0,0,0,0,,,
09/21/2023,12:00 AM,79,89,2,29.76,Clear,0,0,0,0,0,,,
09/21/2023,12:30 AM,77,100,5,29.73,Clear,0,0,0,0,0,,,
09/21/2023,1:00 AM,77,94,3,29.73,Clear,0,0,0,0,0,,,
09/21/2023,1:30 AM,77,100,3,29.7,Clear,0,0,0,0,0,,,
09/21/2023,2:00 AM,77,94,2,29.7,Clear,0,0,0,0,0,,,
09/21/2023,2:30 AM,77,94,2,29.7,Clear,0,0,0,0,0,,,
09/21/2023,3:00 AM,77,94,3,29.7,Clear,0,0,0,0,0,,,
09/21/2023,3:30 AM,77,94,0,29.7,Clear,0,0,0,0,0,,,
09/21/2023,4:00 AM,77,94,3,29.7,Clear,0,0,0,0,0,,,
09/21/2023,4:30 AM,77,94,2,29.7,Clear,0,0,0,0,0,,,
09/21/2023,5:00 AM,77,94,2,29.7,Clear,0,0,0,0,0,,,
09/21/2023,5:30 AM,77,94,2,29.7,Clear,0,0,0,0,0,,,
09/21/2023,6:00 AM,77,94,0,29.7,Clear,0,0,0,0,0,,,
09/21/2023,6:30 AM,75,100,1,29.7,Clear,0,0,0,0,0,,,
09/21/2023,7:00 AM,77,94,2,29.73,Clear,0,0,0,0,0,,,
09/21/2023,7:30 AM,79,94,1,29.73,Clear,0,0,0,0,0,,,
09/21/2023,8:00 AM,79,94,3,29.76,Clear,0,0,0,0,0,,,
09/21/2023,8:30 AM,81,89,2,29.76,Clear,0,0,0,0,0,,,
09/21/2023,9:00 AM,84,79,3,29.76,Clear,0,0,0,0,0,,,
09/21/2023,9:30 AM,86,70,6,29.76,Clear,0,0,0,0,0,,,
09/21/2023,10:00 AM,88,66,2,29.76,Clear,0,0,0,0,0,,,
09/21/2023,10:30 AM,88,66,5,29.76,Clear,0,0,0,0,0,,,
09/21/2023,11:00 AM,90,59,3,29.76,Clear,0,0,0,0,0,,,
09/21/2023,11:30 AM,91,55,5,29.73,Clear,0,0,0,0,0,,,
09/21/2023,12:00 PM,93,52,2,29.73,Clear,0,0,0,0,0,,,
09/21/2023,12:30 PM,91,55,5,29.7,Clear,0,0,0,0,0,,,
09/21/2023,1:00 PM,88,66,9,29.67,Rain,0,0,0,0,0,,,
09/21/2023,1:30 PM,77,94,17,29.67,Clear,0,0,0,0,0,,,
09/21/2023,2:00 PM,75,94,14,29.67,Clear,0,0,0,0,0,,,
09/21/2023,2:30 PM,75,94,6,29.67,Clear,0,0,0,0,0,,,
09/21/2023,3:00 PM,75,100,3,29.7,Rain,0,0,0,0,0,,,
09/21/2023,3:30 PM,75,100,8,29.7,Clear,0,0,0,0,0,,,
09/21/2023,4:00 PM,77,94,6,29.7,Rain,0,0,0,0,0,,,
