date,time,temperature_F,humidity_%,pressure_in,condition,เกิดเหตุ,รถน้อยกว่า4ล้อacc,รถ4ล้อacc,รถมากกว่า4ล้อacc,vehicles_lt_4_wheels,vehicles_4_wheels,vehicles_gt_4_wheels,day_of_week,is_weekend,is_holiday,is_special,is_eve_or_return
26/11/2022,01:30 AM,78.09,95.09,29.74,Clear,0,0,0,0,0.0,3.0,1.0,5,1,0,0,0
26/11/2022,02:00 AM,77.91,95.09,29.73,Clear,0,0,0,0,0.0,3.0,3.0,5,1,0,0,0
26/11/2022,02:30 AM,77.73,95.64,29.73,Clear,0,0,0,0,0.0,4.0,3.0,5,1,0,0,0
26/11/2022,03:00 AM,77.55,95.64,29.72,Clear,0,0,0,0,0.0,3.0,2.0,5,1,0,0,0
26/11/2022,03:30 AM,77.36,95.64,29.72,Clear,0,0,0,0,0.0,4.0,2.0,5,1,0,0,0
26/11/2022,04:00 AM,77.18,95.64,29.72,Clear,0,0,0,0,0.0,5.0,2.0,5,1,0,0,0
26/11/2022,04:30 AM,77.0,95.64,29.72,Clear,0,0,0,0,0.0,3.0,3.0,5,1,0,0,0
26/11/2022,05:00 AM,77.0,95.64,29.72,Clear,0,0,0,0,3.0,19.0,2.0,5,1,0,0,0
26/11/2022,05:30 AM,77.18,95.09,29.72,Clear,0,0,0,0,3.0,13.0,1.0,5,1,0,0,0
26/11/2022,06:00 AM,77.55,94.64,29.73,Clear,0,0,0,0,2.0,21.0,2.0,5,1,0,0,0
26/11/2022,06:30 AM,78.0,93.73,29.74,Clear,0,0,0,0,3.0,21.0,3.0,5,1,0,0,0
26/11/2022,07:00 AM,78.64,91.91,29.75,Clear,0,0,0,0,3.0,18.0,2.0,5,1,0,0,0
26/11/2022,07:30 AM,79.27,90.09,29.75,Clear,0,0,0,0,2.0,18.0,2.0,5,1,0,0,0
26/11/2022,08:00 AM,79.91,87.73,29.76,Rain,0,0,0,0,2.0,14.0,2.0,5,1,0,0,0
26/11/2022,08:30 AM,80.73,85.55,29.77,Rain,0,0,0,0,2.0,15.0,2.0,5,1,0,0,0
26/11/2022,09:00 AM,81.55,83.36,29.77,Clear,0,0,0,0,2.0,9.0,2.0,5,1,0,0,0
26/11/2022,09:30 AM,82.55,80.45,29.77,Clear,0,0,0,0,2.0,8.0,2.0,5,1,0,0,0
26/11/2022,10:00 AM,83.55,77.55,29.77,Clear,0,0,0,0,2.0,8.0,2.0,5,1,0,0,0
26/11/2022,10:30 AM,84.73,73.82,29.76,Clear,0,0,0,0,2.0,6.0,2.0,5,1,0,0,0
26/11/2022,11:00 AM,85.73,70.64,29.75,Clear,0,0,0,0,3.0,8.0,2.0,5,1,0,0,0
26/11/2022,11:30 AM,86.55,67.91,29.74,Clear,0,0,0,0,2.0,6.0,2.0,5,1,0,0,0
26/11/2022,12:00 PM,87.27,65.64,29.73,Clear,0,0,0,0,2.0,8.0,1.0,5,1,0,0,0
26/11/2022,12:30 PM,87.09,66.55,29.71,Clear,0,0,0,0,2.0,7.0,1.0,5,1,0,0,0
26/11/2022,01:00 PM,86.91,67.0,29.69,Clear,0,0,0,0,2.0,10.0,1.0,5,1,0,0,0
26/11/2022,01:30 PM,86.73,68.36,29.68,Clear,0,0,0,0,2.0,3.0,2.0,5,1,0,0,0
26/11/2022,02:00 PM,86.36,69.18,29.67,Clear,0,0,0,0,2.0,6.0,2.0,5,1,0,0,0
26/11/2022,02:30 PM,85.55,71.36,29.66,Clear,0,0,0,0,2.0,12.0,2.0,5,1,0,0,0
26/11/2022,03:00 PM,84.55,74.27,29.65,Rain,0,0,0,0,1.0,9.0,2.0,5,1,0,0,0
26/11/2022,03:30 PM,83.55,77.18,29.64,Rain,0,0,0,0,2.0,10.0,1.0,5,1,0,0,0
26/11/2022,04:00 PM,82.36,80.36,29.64,Rain,0,0,0,0,2.0,20.0,2.0,5,1,0,0,0
26/11/2022,04:30 PM,81.18,83.55,29.64,Rain,0,0,0,0,2.0,17.0,2.0,5,1,0,0,0
26/11/2022,05:00 PM,80.0,86.73,29.64,Rain,0,0,0,0,2.0,17.0,2.0,5,1,0,0,0
26/11/2022,05:30 PM,78.82,89.91,29.65,Clear,0,0,0,0,3.0,17.0,3.0,5,1,0,0,0
26/11/2022,06:00 PM,78.36,90.82,29.65,Clear,0,0,0,0,3.0,8.0,2.0,5,1,0,0,0
26/11/2022,06:30 PM,77.91,92.18,29.66,Clear,0,0,0,0,3.0,16.0,3.0,5,1,0,0,0
26/11/2022,07:00 PM,77.45,92.64,29.67,Clear,0,0,0,0,4.0,5.0,3.0,5,1,0,0,0
26/11/2022,07:30 PM,77.0,94.55,29.68,Clear,0,0,0,0,4.0,14.0,3.0,5,1,0,0,0
26/11/2022,08:00 PM,77.0,94.55,29.69,Clear,0,0,0,0,2.0,10.0,1.0,5,1,0,0,0
26/11/2022,08:30 PM,77.0,95.09,29.7,Clear,0,0,0,0,2.0,11.0,2.0,5,1,0,0,0
26/11/2022,09:00 PM,77.0,95.64,29.7,Clear,0,0,0,0,1.0,8.0,2.0,5,1,0,0,0
26/11/2022,09:30 PM,77.0,96.18,29.71,Rain,0,0,0,0,1.0,10.0,1.0,5,1,0,0,0
26/11/2022,10:00 PM,77.0,96.73,29.71,Rain,0,0,0,0,1.0,10.0,1.0,5,1,0,0,0
26/11/2022,10:30 PM,77.0,97.27,29.71,Clear,0,0,0,0,1.0,13.0,1.0,5,1,0,0,0
26/11/2022,11:00 PM,77.0,97.82,29.71,Clear,0,0,0,0,2.0,9.0,2.0,5,1,0,0,0
26/11/2022,11:30 PM,77.0,98.36,29.71,Clear,0,0,0,0,1.0,7.0,2.0,5,1,0,0,0
27/11/2022,12:00 AM,77.0,98.91,29.71,Clear,0,0,0,0,0.0,3.0,2.0,6,1,0,0,0
27/11/2022,12:30 AM,77.0,99.45,29.7,Clear,0,0,0,0,0.0,3.0,3.0,6,1,0,0,0
27/11/2022,01:00 AM,77.0,99.45,29.69,Clear,0,0,0,0,0.0,3.0,2.0,6,1,0,0,0
27/11/2022,01:30 AM,77.0,99.45,29.69,Clear,0,0,0,0,1.0,5.0,2.0,6,1,0,0,0
27/11/2022,02:00 AM,77.0,98.91,29.68,Clear,0,0,0,0,0.0,4.0,2.0,6,1,0,0,0
27/11/2022,02:30 AM,76.82,98.91,29.68,Clear,0,0,0,0,1.0,2.0,3.0,6,1,0,0,0
27/11/2022,03:00 AM,76.64,98.91,29.68,Clear,0,0,0,0,1.0,2.0,2.0,6,1,0,0,0
27/11/2022,03:30 AM,76.45,98.91,29.68,Clear,0,0,0,0,1.0,3.0,2.0,6,1,0,0,0
27/11/2022,04:00 AM,76.27,98.91,29.68,Clear,0,0,0,0,0.0,5.0,2.0,6,1,0,0,0
27/11/2022,04:30 AM,76.09,98.91,29.68,Clear,0,0,0,0,0.0,4.0,2.0,6,1,0,0,0
27/11/2022,05:00 AM,76.09,98.36,29.68,Clear,0,0,0,0,2.0,13.0,2.0,6,1,0,0,0
27/11/2022,05:30 AM,76.09,97.82,29.69,Clear,0,0,0,0,3.0,15.0,2.0,6,1,0,0,0
27/11/2022,06:00 AM,76.27,97.27,29.7,Clear,0,0,0,0,2.0,20.0,2.0,6,1,0,0,0
27/11/2022,06:30 AM,76.73,95.82,29.71,Clear,0,0,0,0,2.0,14.0,2.0,6,1,0,0,0
27/11/2022,07:00 AM,77.36,94.0,29.71,Clear,0,0,0,0,2.0,15.0,1.0,6,1,0,0,0
27/11/2022,07:30 AM,78.18,91.82,29.72,Clear,0,0,0,0,3.0,15.0,1.0,6,1,0,0,0
27/11/2022,08:00 AM,79.18,89.09,29.73,Clear,0,0,0,0,3.0,16.0,2.0,6,1,0,0,0
27/11/2022,08:30 AM,80.36,85.64,29.74,Clear,0,0,0,0,2.0,13.0,2.0,6,1,0,0,0
27/11/2022,09:00 AM,81.55,82.91,29.74,Clear,0,0,0,0,2.0,8.0,2.0,6,1,0,0,0
27/11/2022,09:30 AM,82.73,79.82,29.74,Clear,0,0,0,0,2.0,10.0,2.0,6,1,0,0,0
27/11/2022,10:00 AM,83.91,76.73,29.74,Clear,0,0,0,0,2.0,9.0,2.0,6,1,0,0,0
27/11/2022,10:30 AM,84.91,73.82,29.73,Clear,0,0,0,0,2.0,6.0,2.0,6,1,0,0,0
27/11/2022,11:00 AM,85.91,70.55,29.72,Clear,0,0,0,0,2.0,7.0,2.0,6,1,0,0,0
27/11/2022,11:30 AM,86.73,67.27,29.71,Clear,0,0,0,0,2.0,8.0,2.0,6,1,0,0,0
27/11/2022,12:00 PM,87.27,64.91,29.7,Clear,0,0,0,0,1.0,8.0,2.0,6,1,0,0,0
27/11/2022,12:30 PM,87.64,63.45,29.69,Clear,0,0,0,0,2.0,8.0,2.0,6,1,0,0,0
27/11/2022,01:00 PM,87.82,62.73,29.68,Clear,0,0,0,0,2.0,6.0,1.0,6,1,0,0,0
27/11/2022,01:30 PM,87.82,62.73,29.66,Clear,0,0,0,0,2.0,9.0,2.0,6,1,0,0,0
27/11/2022,02:00 PM,87.27,63.82,29.65,Clear,0,0,0,0,2.0,9.0,2.0,6,1,0,0,0
27/11/2022,02:30 PM,86.73,64.18,29.64,Clear,0,0,0,0,2.0,7.0,2.0,6,1,0,0,0
27/11/2022,03:00 PM,86.18,65.36,29.64,Clear,0,0,0,0,1.0,9.0,2.0,6,1,0,0,0
27/11/2022,03:30 PM,85.55,67.0,29.63,Clear,0,0,0,0,2.0,6.0,2.0,6,1,0,0,0
27/11/2022,04:00 PM,84.91,69.0,29.63,Rain,0,0,0,0,2.0,16.0,3.0,6,1,0,0,0
27/11/2022,04:30 PM,84.27,71.36,29.63,Clear,0,0,0,0,2.0,18.0,2.0,6,1,0,0,0
27/11/2022,05:00 PM,83.64,73.73,29.63,Clear,0,0,0,0,2.0,14.0,2.0,6,1,0,0,0
27/11/2022,05:30 PM,82.82,76.55,29.64,Clear,0,0,0,0,2.0,14.0,2.0,6,1,0,0,0
27/11/2022,06:00 PM,82.0,79.36,29.65,Clear,0,0,0,0,2.0,12.0,3.0,6,1,0,0,0
27/11/2022,06:30 PM,81.18,81.82,29.66,Clear,0,0,0,0,2.0,14.0,3.0,6,1,0,0,0
27/11/2022,07:00 PM,80.55,83.55,29.67,Clear,0,0,0,0,2.0,12.0,3.0,6,1,0,0,0
27/11/2022,07:30 PM,80.09,85.36,29.68,Clear,0,0,0,0,3.0,10.0,2.0,6,1,0,0,0
27/11/2022,08:00 PM,79.64,87.18,29.69,Clear,0,0,0,0,1.0,9.0,2.0,6,1,0,0,0
27/11/2022,08:30 PM,79.18,88.55,29.7,Clear,0,0,0,0,1.0,8.0,2.0,6,1,0,0,0
27/11/2022,09:00 PM,78.82,89.45,29.71,Clear,0,0,0,0,1.0,6.0,2.0,6,1,0,0,0
27/11/2022,09:30 PM,78.45,90.36,29.71,Clear,0,0,0,0,1.0,6.0,2.0,6,1,0,0,0
27/11/2022,10:00 PM,78.09,91.27,29.72,Clear,0,0,0,0,1.0,8.0,1.0,6,1,0,0,0
27/11/2022,10:30 PM,77.73,92.18,29.72,Clear,0,0,0,0,1.0,6.0,2.0,6,1,0,0,0
27/11/2022,11:00 PM,77.36,93.18,29.72,Clear,0,0,0,0,1.0,6.0,2.0,6,1,0,0,0
27/11/2022,11:30 PM,77.0,93.64,29.72,Clear,0,0,0,0,1.0,8.0,2.0,6,1,0,0,0
28/11/2022,12:00 AM,76.64,94.09,29.71,Clear,0,0,0,0,0.0,3.0,3.0,0,0,0,0,0
28/11/2022,12:30 AM,76.27,94.55,29.71,Clear,0,0,0,0,0.0,3.0,2.0,0,0,0,0,0
28/11/2022,01:00 AM,76.09,94.55,29.7,Clear,0,0,0,0,1.0,4.0,2.0,0,0,0,0,0
28/11/2022,01:30 AM,75.91,94.55,29.7,Clear,0,0,0,0,0.0,3.0,3.0,0,0,0,0,0
28/11/2022,02:00 AM,75.73,94.55,29.69,Clear,0,0,0,0,0.0,4.0,2.0,0,0,0,0,0
28/11/2022,02:30 AM,75.36,95.09,29.69,Clear,0,0,0,0,0.0,3.0,4.0,0,0,0,0,0
28/11/2022,03:00 AM,75.0,95.64,29.68,Clear,0,0,0,0,0.0,4.0,3.0,0,0,0,0,0
28/11/2022,03:30 AM,74.64,96.18,29.68,Clear,0,0,0,0,0.0,2.0,2.0,0,0,0,0,0
28/11/2022,04:00 AM,74.27,96.73,29.68,Clear,0,0,0,0,0.0,4.0,3.0,0,0,0,0,0
28/11/2022,04:30 AM,74.09,96.73,29.68,Clear,0,0,0,0,0.0,4.0,2.0,0,0,0,0,0
28/11/2022,05:00 AM,74.09,97.27,29.68,Mist,0,0,0,0,2.0,17.0,1.0,0,0,0,0,0
28/11/2022,05:30 AM,74.27,97.27,29.68,Mist,0,0,0,0,2.0,14.0,2.0,0,0,0,0,0
28/11/2022,06:00 AM,74.82,96.36,29.69,Mist,0,0,0,0,2.0,14.0,3.0,0,0,0,0,0
28/11/2022,06:30 AM,75.45,95.45,29.69,Mist,0,0,0,0,2.0,14.0,2.0,0,0,0,0,0
28/11/2022,07:00 AM,76.27,94.09,29.7,Clear,0,0,0,0,2.0,7.0,2.0,0,0,0,0,0
28/11/2022,07:30 AM,77.09,92.27,29.71,Clear,0,0,0,0,3.0,12.0,2.0,0,0,0,0,0
28/11/2022,08:00 AM,78.45,88.82,29.72,Clear,0,0,0,0,2.0,10.0,2.0,0,0,0,0,0
28/11/2022,08:30 AM,79.82,85.36,29.72,Clear,0,0,0,0,2.0,15.0,2.0,0,0,0,0,0
28/11/2022,09:00 AM,81.18,82.27,29.73,Clear,0,0,0,0,2.0,8.0,2.0,0,0,0,0,0
28/11/2022,09:30 AM,82.73,78.55,29.73,Clear,0,0,0,0,1.0,7.0,2.0,0,0,0,0,0
28/11/2022,10:00 AM,83.91,75.82,29.73,Clear,0,0,0,0,2.0,7.0,2.0,0,0,0,0,0
28/11/2022,10:30 AM,85.09,72.36,29.73,Clear,0,0,0,0,1.0,7.0,2.0,0,0,0,0,0
28/11/2022,11:00 AM,86.27,69.45,29.72,Clear,0,0,0,0,2.0,6.0,2.0,0,0,0,0,0
28/11/2022,11:30 AM,86.91,67.82,29.72,Clear,0,0,0,0,1.0,7.0,2.0,0,0,0,0,0
28/11/2022,12:00 PM,87.64,65.82,29.71,Clear,0,0,0,0,2.0,6.0,2.0,0,0,0,0,0
28/11/2022,12:30 PM,88.0,65.45,29.7,Clear,0,0,0,0,2.0,8.0,2.0,0,0,0,0,0
28/11/2022,01:00 PM,88.36,65.09,29.68,Clear,0,0,0,0,2.0,9.0,1.0,0,0,0,0,0
28/11/2022,01:30 PM,88.18,66.18,29.68,Clear,0,0,0,0,2.0,5.0,2.0,0,0,0,0,0
28/11/2022,02:00 PM,87.82,67.27,29.66,Clear,0,0,0,0,2.0,5.0,2.0,0,0,0,0,0
28/11/2022,02:30 PM,87.45,68.0,29.66,Clear,0,0,0,0,2.0,6.0,1.0,0,0,0,0,0
28/11/2022,03:00 PM,86.91,69.36,29.65,Clear,0,0,0,0,2.0,9.0,1.0,0,0,0,0,0
28/11/2022,03:30 PM,86.55,70.18,29.65,Clear,0,0,0,0,2.0,8.0,2.0,0,0,0,0,0
28/11/2022,04:00 PM,86.0,71.73,29.65,Clear,0,0,0,0,2.0,16.0,2.0,0,0,0,0,0
28/11/2022,04:30 PM,85.18,73.73,29.65,Clear,0,0,0,0,3.0,15.0,3.0,0,0,0,0,0
28/11/2022,05:00 PM,84.55,75.36,29.65,Clear,0,0,0,0,3.0,20.0,4.0,0,0,0,0,0
28/11/2022,05:30 PM,83.73,77.82,29.66,Clear,0,0,0,0,2.0,15.0,3.0,0,0,0,0,0
28/11/2022,06:00 PM,83.09,78.64,29.66,Clear,0,0,0,0,2.0,18.0,2.0,0,0,0,0,0
28/11/2022,06:30 PM,82.45,79.91,29.68,Clear,0,0,0,0,2.0,15.0,2.0,0,0,0,0,0
28/11/2022,07:00 PM,81.82,81.73,29.68,Clear,0,0,0,0,3.0,12.0,3.0,0,0,0,0,0
28/11/2022,07:30 PM,81.36,83.55,29.69,Clear,0,0,0,0,2.0,11.0,3.0,0,0,0,0,0
28/11/2022,08:00 PM,81.09,84.91,29.7,Clear,0,0,0,0,1.0,8.0,2.0,0,0,0,0,0
28/11/2022,08:30 PM,80.64,86.73,29.71,Clear,0,0,0,0,1.0,9.0,2.0,0,0,0,0,0
28/11/2022,09:00 PM,80.36,88.09,29.72,Clear,0,0,0,0,1.0,10.0,2.0,0,0,0,0,0
28/11/2022,09:30 PM,79.91,90.0,29.72,Clear,0,0,0,0,2.0,8.0,2.0,0,0,0,0,0
28/11/2022,10:00 PM,79.55,91.45,29.72,Clear,0,0,0,0,1.0,8.0,2.0,0,0,0,0,0
28/11/2022,10:30 PM,79.18,92.36,29.73,Clear,0,0,0,0,1.0,10.0,1.0,0,0,0,0,0
28/11/2022,11:00 PM,78.82,92.82,29.73,Clear,0,0,0,0,1.0,7.0,2.0,0,0,0,0,0
28/11/2022,11:30 PM,78.45,94.27,29.73,Clear,0,0,0,0,1.0,8.0,2.0,0,0,0,0,0
29/11/2022,12:00 AM,78.09,95.18,29.72,Rain,0,0,0,0,0.0,3.0,2.0,1,0,0,0,0
29/11/2022,12:30 AM,77.91,95.18,29.72,Clear,0,0,0,0,0.0,2.0,3.0,1,0,0,0,0
29/11/2022,01:00 AM,77.73,95.18,29.72,Clear,0,0,0,0,1.0,3.0,2.0,1,0,0,0,0
29/11/2022,01:30 AM,77.36,95.64,29.71,Clear,0,0,0,0,0.0,3.0,3.0,1,0,0,0,0
29/11/2022,02:00 AM,77.18,95.64,29.71,Clear,0,0,0,0,0.0,4.0,3.0,1,0,0,0,0
29/11/2022,02:30 AM,76.82,96.18,29.7,Clear,0,0,0,0,0.0,4.0,3.0,1,0,0,0,0
29/11/2022,03:00 AM,76.64,96.18,29.7,Rain,0,0,0,0,0.0,4.0,2.0,1,0,0,0,0
29/11/2022,03:30 AM,76.45,96.18,29.69,Clear,0,0,0,0,0.0,3.0,3.0,1,0,0,0,0
29/11/2022,04:00 AM,76.27,96.73,29.69,Clear,0,0,0,0,0.0,4.0,3.0,1,0,0,0,0
29/11/2022,04:30 AM,76.27,96.73,29.69,Clear,0,0,0,0,0.0,3.0,3.0,1,0,0,0,0
29/11/2022,05:00 AM,76.45,95.73,29.69,Clear,0,0,0,0,3.0,9.0,1.0,1,0,0,0,0
29/11/2022,05:30 AM,76.82,95.27,29.69,Clear,0,0,0,0,3.0,16.0,2.0,1,0,0,0,0
29/11/2022,06:00 AM,77.27,94.36,29.7,Clear,0,0,0,0,3.0,10.0,2.0,1,0,0,0,0
29/11/2022,06:30 AM,77.73,93.45,29.7,Clear,0,0,0,0,3.0,13.0,2.0,1,0,0,0,0
29/11/2022,07:00 AM,78.18,92.55,29.71,Clear,0,0,0,0,2.0,14.0,1.0,1,0,0,0,0
29/11/2022,07:30 AM,78.82,90.73,29.72,Clear,0,0,0,0,3.0,18.0,2.0,1,0,0,0,0
29/11/2022,08:00 AM,79.82,88.0,29.73,Clear,0,0,0,0,3.0,13.0,2.0,1,0,0,0,0
29/11/2022,08:30 AM,81.0,84.55,29.73,Clear,0,0,0,0,2.0,12.0,2.0,1,0,0,0,0
29/11/2022,09:00 AM,82.45,81.45,29.74,Clear,0,0,0,0,2.0,7.0,2.0,1,0,0,0,0
29/11/2022,09:30 AM,83.82,78.36,29.74,Clear,0,0,0,0,1.0,6.0,2.0,1,0,0,0,0
29/11/2022,10:00 AM,85.0,75.45,29.74,Clear,0,0,0,0,2.0,6.0,2.0,1,0,0,0,0
29/11/2022,10:30 AM,86.0,73.0,29.74,Clear,0,0,0,0,1.0,3.0,2.0,1,0,0,0,0
29/11/2022,11:00 AM,86.91,70.27,29.73,Clear,0,0,0,0,2.0,7.0,2.0,1,0,0,0,0
29/11/2022,11:30 AM,87.45,68.64,29.72,Clear,0,0,0,0,2.0,7.0,2.0,1,0,0,0,0
29/11/2022,12:00 PM,88.18,66.64,29.71,Clear,0,0,0,0,1.0,8.0,3.0,1,0,0,0,0
29/11/2022,12:30 PM,88.91,64.64,29.7,Clear,0,0,0,0,1.0,7.0,1.0,1,0,0,0,0
29/11/2022,01:00 PM,89.27,63.91,29.69,Clear,0,0,0,0,2.0,6.0,3.0,1,0,0,0,0
29/11/2022,01:30 PM,89.27,63.91,29.68,Clear,0,0,0,0,2.0,6.0,2.0,1,0,0,0,0
29/11/2022,02:00 PM,89.09,64.64,29.67,Clear,0,0,0,0,2.0,7.0,2.0,1,0,0,0,0
29/11/2022,02:30 PM,88.64,65.0,29.66,Clear,0,0,0,0,2.0,4.0,2.0,1,0,0,0,0
29/11/2022,03:00 PM,88.09,65.73,29.66,Clear,0,0,0,0,2.0,9.0,2.0,1,0,0,0,0
29/11/2022,03:30 PM,87.55,66.82,29.65,Clear,0,0,0,0,2.0,8.0,2.0,1,0,0,0,0
29/11/2022,04:00 PM,86.82,68.36,29.65,Clear,0,0,0,0,3.0,17.0,3.0,1,0,0,0,0
29/11/2022,04:30 PM,86.0,70.18,29.65,Clear,0,0,0,0,3.0,11.0,3.0,1,0,0,0,0
29/11/2022,05:00 PM,85.36,71.82,29.66,Clear,0,0,0,0,3.0,14.0,3.0,1,0,0,0,0
29/11/2022,05:30 PM,84.55,73.82,29.66,Clear,0,0,0,0,2.0,10.0,3.0,1,0,0,0,0
29/11/2022,06:00 PM,83.73,75.82,29.67,Clear,0,0,0,0,2.0,17.0,3.0,1,0,0,0,0
29/11/2022,06:30 PM,83.09,77.45,29.68,Clear,0,0,0,0,3.0,7.0,3.0,1,0,0,0,0
29/11/2022,07:00 PM,82.45,79.18,29.69,Clear,0,0,0,0,2.0,17.0,3.0,1,0,0,0,0
29/11/2022,07:30 PM,81.82,80.91,29.7,Clear,0,0,0,0,2.0,14.0,3.0,1,0,0,0,0
29/11/2022,08:00 PM,81.18,82.64,29.71,Clear,0,0,0,0,1.0,9.0,2.0,1,0,0,0,0
29/11/2022,08:30 PM,80.73,84.0,29.72,Clear,0,0,0,0,2.0,8.0,1.0,1,0,0,0,0
29/11/2022,09:00 PM,80.09,85.82,29.72,Clear,0,0,0,0,1.0,7.0,2.0,1,0,0,0,0
29/11/2022,09:30 PM,79.64,87.18,29.73,Clear,0,0,0,0,2.0,8.0,1.0,1,0,0,0,0
29/11/2022,10:00 PM,79.18,88.55,29.73,Clear,0,0,0,0,1.0,12.0,2.0,1,0,0,0,0
29/11/2022,10:30 PM,78.82,89.45,29.74,Clear,0,0,0,0,1.0,5.0,1.0,1,0,0,0,0
29/11/2022,11:00 PM,78.45,90.36,29.74,Clear,0,0,0,0,1.0,9.0,1.0,1,0,0,0,0
29/11/2022,11:30 PM,78.09,91.27,29.74,Clear,0,0,0,0,2.0,7.0,1.0,1,0,0,0,0
30/11/2022,12:00 AM,77.73,92.18,29.73,Clear,0,0,0,0,0.0,3.0,2.0,2,0,0,0,0
30/11/2022,12:30 AM,77.55,92.64,29.73,Clear,0,0,0,0,0.0,3.0,3.0,2,0,0,0,0
30/11/2022,01:00 AM,77.36,93.09,29.72,Clear,0,0,0,0,0.0,4.0,3.0,2,0,0,0,0
30/11/2022,01:30 AM,77.18,93.55,29.72,Clear,0,0,0,0,0.0,3.0,3.0,2,0,0,0,0
30/11/2022,02:00 AM,77.0,94.0,29.72,Clear,0,0,0,0,0.0,5.0,2.0,2,0,0,0,0
30/11/2022,02:30 AM,77.0,94.0,29.71,Clear,0,0,0,0,0.0,4.0,3.0,2,0,0,0,0
30/11/2022,03:00 AM,76.82,94.55,29.71,Clear,0,0,0,0,1.0,5.0,3.0,2,0,0,0,0
30/11/2022,03:30 AM,76.64,95.09,29.71,Rain,0,0,0,0,0.0,5.0,3.0,2,0,0,0,0
30/11/2022,04:00 AM,76.45,95.64,29.7,Rain,0,0,0,0,0.0,5.0,2.0,2,0,0,0,0
30/11/2022,04:30 AM,76.45,95.64,29.7,Clear,0,0,0,0,0.0,3.0,3.0,2,0,0,0,0
30/11/2022,05:00 AM,76.64,95.64,29.7,Clear,0,0,0,0,3.0,17.0,3.0,2,0,0,0,0
30/11/2022,05:30 AM,77.0,95.18,29.71,Clear,0,0,0,0,3.0,14.0,1.0,2,0,0,0,0
30/11/2022,06:00 AM,77.45,94.27,29.71,Clear,0,0,0,0,3.0,21.0,2.0,2,0,0,0,0
30/11/2022,06:30 AM,77.91,92.91,29.72,Clear,0,0,0,0,4.0,17.0,1.0,2,0,0,0,0
30/11/2022,07:00 AM,78.36,92.0,29.72,Clear,0,0,0,0,3.0,13.0,2.0,2,0,0,0,0
30/11/2022,07:30 AM,79.0,90.18,29.73,Clear,0,0,0,0,3.0,12.0,2.0,2,0,0,0,0
30/11/2022,08:00 AM,79.82,88.0,29.73,Clear,0,0,0,0,3.0,16.0,1.0,2,0,0,0,0
30/11/2022,08:30 AM,81.0,85.27,29.74,Clear,0,0,0,0,3.0,22.0,3.0,2,0,0,0,0
30/11/2022,09:00 AM,82.18,82.18,29.74,Clear,0,0,0,0,2.0,6.0,2.0,2,0,0,0,0
30/11/2022,09:30 AM,83.55,78.73,29.74,Clear,0,0,0,0,2.0,8.0,2.0,2,0,0,0,0
30/11/2022,10:00 AM,84.73,75.55,29.74,Clear,0,0,0,0,2.0,8.0,2.0,2,0,0,0,0
30/11/2022,10:30 AM,85.73,73.0,29.74,Clear,0,0,0,0,2.0,7.0,2.0,2,0,0,0,0
30/11/2022,11:00 AM,86.64,70.64,29.74,Clear,0,0,0,0,2.0,6.0,2.0,2,0,0,0,0
30/11/2022,11:30 AM,87.45,68.36,29.73,Clear,0,0,0,0,2.0,9.0,2.0,2,0,0,0,0
30/11/2022,12:00 PM,88.27,66.55,29.72,Clear,0,0,0,0,2.0,7.0,2.0,2,0,0,0,0
30/11/2022,12:30 PM,89.0,64.55,29.71,Clear,0,0,0,0,2.0,8.0,1.0,2,0,0,0,0
30/11/2022,01:00 PM,89.55,63.45,29.69,Clear,0,0,0,0,2.0,7.0,2.0,2,0,0,0,0
30/11/2022,01:30 PM,89.91,62.73,29.68,Clear,0,0,0,0,2.0,10.0,1.0,2,0,0,0,0
30/11/2022,02:00 PM,89.91,62.36,29.67,Clear,0,0,0,0,2.0,6.0,2.0,2,0,0,0,0
30/11/2022,02:30 PM,89.91,62.36,29.66,Clear,0,0,0,0,2.0,8.0,2.0,2,0,0,0,0
30/11/2022,03:00 PM,89.55,63.09,29.65,Clear,0,0,0,0,2.0,6.0,2.0,2,0,0,0,0
30/11/2022,03:30 PM,89.0,64.45,29.65,Clear,0,0,0,0,2.0,8.0,1.0,2,0,0,0,0
30/11/2022,04:00 PM,88.27,65.64,29.65,Clear,0,0,0,0,3.0,16.0,3.0,2,0,0,0,0
30/11/2022,04:30 PM,87.45,67.09,29.65,Clear,0,0,0,0,3.0,12.0,3.0,2,0,0,0,0
30/11/2022,05:00 PM,86.64,68.91,29.65,Clear,0,0,0,0,2.0,20.0,3.0,2,0,0,0,0
30/11/2022,05:30 PM,85.73,71.18,29.65,Clear,0,0,0,0,2.0,20.0,2.0,2,0,0,0,0
30/11/2022,06:00 PM,85.0,72.73,29.66,Clear,0,0,0,0,3.0,20.0,3.0,2,0,0,0,0
30/11/2022,06:30 PM,84.18,74.73,29.67,Clear,0,0,0,0,3.0,12.0,3.0,2,0,0,0,0
30/11/2022,07:00 PM,83.36,76.73,29.68,Clear,0,0,0,0,3.0,17.0,2.0,2,0,0,0,0
30/11/2022,07:30 PM,82.55,78.82,29.69,Clear,0,0,0,0,3.0,12.0,4.0,2,0,0,0,0
30/11/2022,08:00 PM,81.73,80.91,29.69,Clear,0,0,0,0,1.0,10.0,1.0,2,0,0,0,0
