ปีที่เกิดเหตุ,วันที่เกิดเหตุ,เวลา,รหัสสายทาง,จังหวัด,LATITUDE,LONGITUDE,รถที่เกิดเหตุ,น้อยกว่ารถ4ล้อ,รถ4ล้อ,มากกว่ารถ4ล้อ,เกิดเหตุ,datetime,date,time,temperature_F,humidity_%,wind_speed_kmh,pressure_in,condition,year,year_ad,vehicles_lt_4_wheels,vehicles_4_wheels,vehicles_gt_4_wheels,vehicles_total
2024,07/02/2024,01:00 PM,4,สงขลา,7.057378803,100.3753529,2,1,0,1,1,2024-07-02 13:00:00,7/2/2024,1:00 PM,90.0,62.0,5.0,29.67,Fair,2024.0,2024,5771,28231,3990,37992
2024,07/02/2024,01:00 PM,4,สงขลา,7.057378803,100.3753529,2,1,0,1,1,2024-07-02 13:00:00,7/2/2024,1:00 PM,90.0,62.0,5.0,29.67,Fair,2024.0,2024,9169,27389,2615,39173
2024,07/02/2024,01:00 PM,4,สงขลา,7.057378803,100.3753529,2,1,0,1,1,2024-07-02 13:00:00,7/2/2024,1:00 PM,90.0,62.0,5.0,29.67,Fair,2024.0,2024,3564,13401,2646,19611
2024,07/02/2024,01:00 PM,4,สงขลา,7.057378803,100.3753529,2,1,0,1,1,2024-07-02 13:00:00,7/2/2024,1:00 PM,90.0,62.0,5.0,29.67,Fair,2024.0,2024,3088,8877,2857,14822
2024,07/02/2024,01:00 PM,4,สงขลา,7.057378803,100.3753529,2,1,0,1,1,2024-07-02 13:00:00,7/2/2024,1:00 PM,90.0,62.0,5.0,29.67,Fair,2024.0,2024,32369,154939,36513,223821
2024,07/02/2024,03:00 PM,4,สงขลา,7.088042752,100.3481241,1,0,1,0,1,2024-07-02 15:00:00,7/2/2024,3:00 PM,90.0,59.0,7.0,29.61,Partly Cloudy,2024.0,2024,4979,25022,9930,39931
2024,07/02/2024,03:00 PM,4,สงขลา,7.088042752,100.3481241,1,0,1,0,1,2024-07-02 15:00:00,7/2/2024,3:00 PM,90.0,59.0,7.0,29.61,Partly Cloudy,2024.0,2024,4489,21199,9541,35229
2024,07/02/2024,03:00 PM,4,สงขลา,7.088042752,100.3481241,1,0,1,0,1,2024-07-02 15:00:00,7/2/2024,3:00 PM,90.0,59.0,7.0,29.61,Partly Cloudy,2024.0,2024,1309,30820,4934,37063
2024,07/02/2024,03:00 PM,4,สงขลา,7.088042752,100.3481241,1,0,1,0,1,2024-07-02 15:00:00,7/2/2024,3:00 PM,90.0,59.0,7.0,29.61,Partly Cloudy,2024.0,2024,5771,28231,3990,37992
2024,07/02/2024,03:00 PM,4,สงขลา,7.088042752,100.3481241,1,0,1,0,1,2024-07-02 15:00:00,7/2/2024,3:00 PM,90.0,59.0,7.0,29.61,Partly Cloudy,2024.0,2024,9169,27389,2615,39173
2024,07/02/2024,03:00 PM,4,สงขลา,7.088042752,100.3481241,1,0,1,0,1,2024-07-02 15:00:00,7/2/2024,3:00 PM,90.0,59.0,7.0,29.61,Partly Cloudy,2024.0,2024,3564,13401,2646,19611
2024,07/02/2024,03:00 PM,4,สงขลา,7.088042752,100.3481241,1,0,1,0,1,2024-07-02 15:00:00,7/2/2024,3:00 PM,90.0,59.0,7.0,29.61,Partly Cloudy,2024.0,2024,3088,8877,2857,14822
2024,07/02/2024,03:00 PM,4,สงขลา,7.088042752,100.3481241,1,0,1,0,1,2024-07-02 15:00:00,7/2/2024,3:00 PM,90.0,59.0,7.0,29.61,Partly Cloudy,2024.0,2024,32369,154939,36513,223821
2024,07/04/2024,07:00 AM,4,สงขลา,7.187780218,100.2249713,2,0,0,2,1,2024-07-04 07:00:00,7/4/2024,7:00 AM,77.0,94.0,0.0,29.73,Fair,2024.0,2024,4979,25022,9930,39931
2024,07/04/2024,07:00 AM,4,สงขลา,7.187780218,100.2249713,2,0,0,2,1,2024-07-04 07:00:00,7/4/2024,7:00 AM,77.0,94.0,0.0,29.73,Fair,2024.0,2024,4489,21199,9541,35229
2024,07/04/2024,07:00 AM,4,สงขลา,7.187780218,100.2249713,2,0,0,2,1,2024-07-04 07:00:00,7/4/2024,7:00 AM,77.0,94.0,0.0,29.73,Fair,2024.0,2024,1309,30820,4934,37063
2024,07/04/2024,07:00 AM,4,สงขลา,7.187780218,100.2249713,2,0,0,2,1,2024-07-04 07:00:00,7/4/2024,7:00 AM,77.0,94.0,0.0,29.73,Fair,2024.0,2024,5771,28231,3990,37992
2024,07/04/2024,07:00 AM,4,สงขลา,7.187780218,100.2249713,2,0,0,2,1,2024-07-04 07:00:00,7/4/2024,7:00 AM,77.0,94.0,0.0,29.73,Fair,2024.0,2024,9169,27389,2615,39173
2024,07/04/2024,07:00 AM,4,สงขลา,7.187780218,100.2249713,2,0,0,2,1,2024-07-04 07:00:00,7/4/2024,7:00 AM,77.0,94.0,0.0,29.73,Fair,2024.0,2024,3564,13401,2646,19611
2024,07/04/2024,07:00 AM,4,สงขลา,7.187780218,100.2249713,2,0,0,2,1,2024-07-04 07:00:00,7/4/2024,7:00 AM,77.0,94.0,0.0,29.73,Fair,2024.0,2024,3088,8877,2857,14822
2024,07/04/2024,07:00 AM,4,สงขลา,7.187780218,100.2249713,2,0,0,2,1,2024-07-04 07:00:00,7/4/2024,7:00 AM,77.0,94.0,0.0,29.73,Fair,2024.0,2024,32369,154939,36513,223821
2024,07/10/2024,08:30 AM,4,สงขลา,6.987611522,100.4224983,1,0,1,0,1,2024-07-10 08:30:00,7/10/2024,8:30 AM,77.0,94.0,3.0,29.79,Light Rain,2024.0,2024,4979,25022,9930,39931
2024,07/10/2024,08:30 AM,4,สงขลา,6.987611522,100.4224983,1,0,1,0,1,2024-07-10 08:30:00,7/10/2024,8:30 AM,77.0,94.0,3.0,29.79,Light Rain,2024.0,2024,4489,21199,9541,35229
2024,07/10/2024,08:30 AM,4,สงขลา,6.987611522,100.4224983,1,0,1,0,1,2024-07-10 08:30:00,7/10/2024,8:30 AM,77.0,94.0,3.0,29.79,Light Rain,2024.0,2024,1309,30820,4934,37063
2024,07/10/2024,08:30 AM,4,สงขลา,6.987611522,100.4224983,1,0,1,0,1,2024-07-10 08:30:00,7/10/2024,8:30 AM,77.0,94.0,3.0,29.79,Light Rain,2024.0,2024,5771,28231,3990,37992
2024,07/10/2024,08:30 AM,4,สงขลา,6.987611522,100.4224983,1,0,1,0,1,2024-07-10 08:30:00,7/10/2024,8:30 AM,77.0,94.0,3.0,29.79,Light Rain,2024.0,2024,9169,27389,2615,39173
2024,07/10/2024,08:30 AM,4,สงขลา,6.987611522,100.4224983,1,0,1,0,1,2024-07-10 08:30:00,7/10/2024,8:30 AM,77.0,94.0,3.0,29.79,Light Rain,2024.0,2024,3564,13401,2646,19611
2024,07/10/2024,08:30 AM,4,สงขลา,6.987611522,100.4224983,1,0,1,0,1,2024-07-10 08:30:00,7/10/2024,8:30 AM,77.0,94.0,3.0,29.79,Light Rain,2024.0,2024,3088,8877,2857,14822
2024,07/10/2024,08:30 AM,4,สงขลา,6.987611522,100.4224983,1,0,1,0,1,2024-07-10 08:30:00,7/10/2024,8:30 AM,77.0,94.0,3.0,29.79,Light Rain,2024.0,2024,32369,154939,36513,223821
2024,27/07/2024,02:00 PM,4,สงขลา,6.760168225,100.459042,2,1,1,0,1,2024-07-27 14:00:00,7/27/2024,2:00 PM,90.0,62.0,8.0,29.61,Partly Cloudy,2024.0,2024,4979,25022,9930,39931
2024,27/07/2024,02:00 PM,4,สงขลา,6.760168225,100.459042,2,1,1,0,1,2024-07-27 14:00:00,7/27/2024,2:00 PM,90.0,62.0,8.0,29.61,Partly Cloudy,2024.0,2024,4489,21199,9541,35229
2024,27/07/2024,02:00 PM,4,สงขลา,6.760168225,100.459042,2,1,1,0,1,2024-07-27 14:00:00,7/27/2024,2:00 PM,90.0,62.0,8.0,29.61,Partly Cloudy,2024.0,2024,1309,30820,4934,37063
2024,27/07/2024,02:00 PM,4,สงขลา,6.760168225,100.459042,2,1,1,0,1,2024-07-27 14:00:00,7/27/2024,2:00 PM,90.0,62.0,8.0,29.61,Partly Cloudy,2024.0,2024,5771,28231,3990,37992
2024,27/07/2024,02:00 PM,4,สงขลา,6.760168225,100.459042,2,1,1,0,1,2024-07-27 14:00:00,7/27/2024,2:00 PM,90.0,62.0,8.0,29.61,Partly Cloudy,2024.0,2024,9169,27389,2615,39173
2024,27/07/2024,02:00 PM,4,สงขลา,6.760168225,100.459042,2,1,1,0,1,2024-07-27 14:00:00,7/27/2024,2:00 PM,90.0,62.0,8.0,29.61,Partly Cloudy,2024.0,2024,3564,13401,2646,19611
2024,27/07/2024,02:00 PM,4,สงขลา,6.760168225,100.459042,2,1,1,0,1,2024-07-27 14:00:00,7/27/2024,2:00 PM,90.0,62.0,8.0,29.61,Partly Cloudy,2024.0,2024,3088,8877,2857,14822
2024,27/07/2024,02:00 PM,4,สงขลา,6.760168225,100.459042,2,1,1,0,1,2024-07-27 14:00:00,7/27/2024,2:00 PM,90.0,62.0,8.0,29.61,Partly Cloudy,2024.0,2024,32369,154939,36513,223821
2024,29/07/2024,04:00 AM,4,สงขลา,7.004285127,100.4150377,1,0,1,0,1,2024-07-29 04:00:00,7/29/2024,4:00 AM,75.0,94.0,3.0,29.64,Light Rain,2024.0,2024,4979,25022,9930,39931
2024,29/07/2024,04:00 AM,4,สงขลา,7.004285127,100.4150377,1,0,1,0,1,2024-07-29 04:00:00,7/29/2024,4:00 AM,75.0,94.0,3.0,29.64,Light Rain,2024.0,2024,4489,21199,9541,35229
2024,29/07/2024,04:00 AM,4,สงขลา,7.004285127,100.4150377,1,0,1,0,1,2024-07-29 04:00:00,7/29/2024,4:00 AM,75.0,94.0,3.0,29.64,Light Rain,2024.0,2024,1309,30820,4934,37063
2024,29/07/2024,04:00 AM,4,สงขลา,7.004285127,100.4150377,1,0,1,0,1,2024-07-29 04:00:00,7/29/2024,4:00 AM,75.0,94.0,3.0,29.64,Light Rain,2024.0,2024,5771,28231,3990,37992
2024,29/07/2024,04:00 AM,4,สงขลา,7.004285127,100.4150377,1,0,1,0,1,2024-07-29 04:00:00,7/29/2024,4:00 AM,75.0,94.0,3.0,29.64,Light Rain,2024.0,2024,9169,27389,2615,39173
2024,29/07/2024,04:00 AM,4,สงขลา,7.004285127,100.4150377,1,0,1,0,1,2024-07-29 04:00:00,7/29/2024,4:00 AM,75.0,94.0,3.0,29.64,Light Rain,2024.0,2024,3564,13401,2646,19611
2024,29/07/2024,04:00 AM,4,สงขลา,7.004285127,100.4150377,1,0,1,0,1,2024-07-29 04:00:00,7/29/2024,4:00 AM,75.0,94.0,3.0,29.64,Light Rain,2024.0,2024,3088,8877,2857,14822
2024,29/07/2024,04:00 AM,4,สงขลา,7.004285127,100.4150377,1,0,1,0,1,2024-07-29 04:00:00,7/29/2024,4:00 AM,75.0,94.0,3.0,29.64,Light Rain,2024.0,2024,32369,154939,36513,223821
2024,08/01/2024,11:00 AM,4,สงขลา,6.733140315,100.4500647,1,0,0,1,1,2024-08-01 11:00:00,8/1/2024,11:00 AM,90.0,62.0,7.0,29.76,Partly Cloudy,2024.0,2024,4979,25022,9930,39931
2024,08/01/2024,11:00 AM,4,สงขลา,6.733140315,100.4500647,1,0,0,1,1,2024-08-01 11:00:00,8/1/2024,11:00 AM,90.0,62.0,7.0,29.76,Partly Cloudy,2024.0,2024,4489,21199,9541,35229
2024,08/01/2024,11:00 AM,4,สงขลา,6.733140315,100.4500647,1,0,0,1,1,2024-08-01 11:00:00,8/1/2024,11:00 AM,90.0,62.0,7.0,29.76,Partly Cloudy,2024.0,2024,1309,30820,4934,37063
2024,08/01/2024,11:00 AM,4,สงขลา,6.733140315,100.4500647,1,0,0,1,1,2024-08-01 11:00:00,8/1/2024,11:00 AM,90.0,62.0,7.0,29.76,Partly Cloudy,2024.0,2024,5771,28231,3990,37992
2024,08/01/2024,11:00 AM,4,สงขลา,6.733140315,100.4500647,1,0,0,1,1,2024-08-01 11:00:00,8/1/2024,11:00 AM,90.0,62.0,7.0,29.76,Partly Cloudy,2024.0,2024,9169,27389,2615,39173
2024,08/01/2024,11:00 AM,4,สงขลา,6.733140315,100.4500647,1,0,0,1,1,2024-08-01 11:00:00,8/1/2024,11:00 AM,90.0,62.0,7.0,29.76,Partly Cloudy,2024.0,2024,3564,13401,2646,19611
2024,08/01/2024,11:00 AM,4,สงขลา,6.733140315,100.4500647,1,0,0,1,1,2024-08-01 11:00:00,8/1/2024,11:00 AM,90.0,62.0,7.0,29.76,Partly Cloudy,2024.0,2024,3088,8877,2857,14822
2024,08/01/2024,11:00 AM,4,สงขลา,6.733140315,100.4500647,1,0,0,1,1,2024-08-01 11:00:00,8/1/2024,11:00 AM,90.0,62.0,7.0,29.76,Partly Cloudy,2024.0,2024,32369,154939,36513,223821
2024,08/05/2024,03:00 PM,4,สงขลา,7.186065103,100.2469638,2,0,1,1,1,2024-08-05 15:00:00,8/5/2024,3:00 PM,91.0,55.0,5.0,29.64,Mostly Cloudy,2024.0,2024,4979,25022,9930,39931
2024,08/05/2024,03:00 PM,4,สงขลา,7.186065103,100.2469638,2,0,1,1,1,2024-08-05 15:00:00,8/5/2024,3:00 PM,91.0,55.0,5.0,29.64,Mostly Cloudy,2024.0,2024,4489,21199,9541,35229
2024,08/05/2024,03:00 PM,4,สงขลา,7.186065103,100.2469638,2,0,1,1,1,2024-08-05 15:00:00,8/5/2024,3:00 PM,91.0,55.0,5.0,29.64,Mostly Cloudy,2024.0,2024,1309,30820,4934,37063
2024,08/05/2024,03:00 PM,4,สงขลา,7.186065103,100.2469638,2,0,1,1,1,2024-08-05 15:00:00,8/5/2024,3:00 PM,91.0,55.0,5.0,29.64,Mostly Cloudy,2024.0,2024,5771,28231,3990,37992
2024,08/05/2024,03:00 PM,4,สงขลา,7.186065103,100.2469638,2,0,1,1,1,2024-08-05 15:00:00,8/5/2024,3:00 PM,91.0,55.0,5.0,29.64,Mostly Cloudy,2024.0,2024,9169,27389,2615,39173
2024,08/05/2024,03:00 PM,4,สงขลา,7.186065103,100.2469638,2,0,1,1,1,2024-08-05 15:00:00,8/5/2024,3:00 PM,91.0,55.0,5.0,29.64,Mostly Cloudy,2024.0,2024,3564,13401,2646,19611
2024,08/05/2024,03:00 PM,4,สงขลา,7.186065103,100.2469638,2,0,1,1,1,2024-08-05 15:00:00,8/5/2024,3:00 PM,91.0,55.0,5.0,29.64,Mostly Cloudy,2024.0,2024,3088,8877,2857,14822
2024,08/05/2024,03:00 PM,4,สงขลา,7.186065103,100.2469638,2,0,1,1,1,2024-08-05 15:00:00,8/5/2024,3:00 PM,91.0,55.0,5.0,29.64,Mostly Cloudy,2024.0,2024,32369,154939,36513,223821
2024,08/06/2024,02:30 PM,4,สงขลา,6.736869494,100.4506534,1,0,1,0,1,2024-08-06 14:30:00,8/6/2024,2:30 PM,88.0,62.0,10.0,29.64,Mostly Cloudy,2024.0,2024,4979,25022,9930,39931
2024,08/06/2024,02:30 PM,4,สงขลา,6.736869494,100.4506534,1,0,1,0,1,2024-08-06 14:30:00,8/6/2024,2:30 PM,88.0,62.0,10.0,29.64,Mostly Cloudy,2024.0,2024,4489,21199,9541,35229
2024,08/06/2024,02:30 PM,4,สงขลา,6.736869494,100.4506534,1,0,1,0,1,2024-08-06 14:30:00,8/6/2024,2:30 PM,88.0,62.0,10.0,29.64,Mostly Cloudy,2024.0,2024,1309,30820,4934,37063
2024,08/06/2024,02:30 PM,4,สงขลา,6.736869494,100.4506534,1,0,1,0,1,2024-08-06 14:30:00,8/6/2024,2:30 PM,88.0,62.0,10.0,29.64,Mostly Cloudy,2024.0,2024,5771,28231,3990,37992
2024,08/06/2024,02:30 PM,4,สงขลา,6.736869494,100.4506534,1,0,1,0,1,2024-08-06 14:30:00,8/6/2024,2:30 PM,88.0,62.0,10.0,29.64,Mostly Cloudy,2024.0,2024,9169,27389,2615,39173
2024,08/06/2024,02:30 PM,4,สงขลา,6.736869494,100.4506534,1,0,1,0,1,2024-08-06 14:30:00,8/6/2024,2:30 PM,88.0,62.0,10.0,29.64,Mostly Cloudy,2024.0,2024,3564,13401,2646,19611
2024,08/06/2024,02:30 PM,4,สงขลา,6.736869494,100.4506534,1,0,1,0,1,2024-08-06 14:30:00,8/6/2024,2:30 PM,88.0,62.0,10.0,29.64,Mostly Cloudy,2024.0,2024,3088,8877,2857,14822
2024,08/06/2024,02:30 PM,4,สงขลา,6.736869494,100.4506534,1,0,1,0,1,2024-08-06 14:30:00,8/6/2024,2:30 PM,88.0,62.0,10.0,29.64,Mostly Cloudy,2024.0,2024,32369,154939,36513,223821
2024,08/07/2024,02:00 PM,4,สงขลา,6.749888462,100.4517618,1,0,1,0,1,2024-08-07 14:00:00,8/7/2024,2:00 PM,91.0,55.0,8.0,29.67,Partly Cloudy,2024.0,2024,4979,25022,9930,39931
2024,08/07/2024,02:00 PM,4,สงขลา,6.749888462,100.4517618,1,0,1,0,1,2024-08-07 14:00:00,8/7/2024,2:00 PM,91.0,55.0,8.0,29.67,Partly Cloudy,2024.0,2024,4489,21199,9541,35229
2024,08/07/2024,02:00 PM,4,สงขลา,6.749888462,100.4517618,1,0,1,0,1,2024-08-07 14:00:00,8/7/2024,2:00 PM,91.0,55.0,8.0,29.67,Partly Cloudy,2024.0,2024,1309,30820,4934,37063
2024,08/07/2024,02:00 PM,4,สงขลา,6.749888462,100.4517618,1,0,1,0,1,2024-08-07 14:00:00,8/7/2024,2:00 PM,91.0,55.0,8.0,29.67,Partly Cloudy,2024.0,2024,5771,28231,3990,37992
2024,08/07/2024,02:00 PM,4,สงขลา,6.749888462,100.4517618,1,0,1,0,1,2024-08-07 14:00:00,8/7/2024,2:00 PM,91.0,55.0,8.0,29.67,Partly Cloudy,2024.0,2024,9169,27389,2615,39173
2024,08/07/2024,02:00 PM,4,สงขลา,6.749888462,100.4517618,1,0,1,0,1,2024-08-07 14:00:00,8/7/2024,2:00 PM,91.0,55.0,8.0,29.67,Partly Cloudy,2024.0,2024,3564,13401,2646,19611
2024,08/07/2024,02:00 PM,4,สงขลา,6.749888462,100.4517618,1,0,1,0,1,2024-08-07 14:00:00,8/7/2024,2:00 PM,91.0,55.0,8.0,29.67,Partly Cloudy,2024.0,2024,3088,8877,2857,14822
2024,08/07/2024,02:00 PM,4,สงขลา,6.749888462,100.4517618,1,0,1,0,1,2024-08-07 14:00:00,8/7/2024,2:00 PM,91.0,55.0,8.0,29.67,Partly Cloudy,2024.0,2024,32369,154939,36513,223821
2024,08/07/2024,05:30 PM,4,สงขลา,6.747281744,100.4515976,1,0,1,0,1,2024-08-07 17:30:00,8/7/2024,5:30 PM,82.0,84.0,7.0,29.67,Mostly Cloudy,2024.0,2024,4979,25022,9930,39931
2024,08/07/2024,05:30 PM,4,สงขลา,6.747281744,100.4515976,1,0,1,0,1,2024-08-07 17:30:00,8/7/2024,5:30 PM,82.0,84.0,7.0,29.67,Mostly Cloudy,2024.0,2024,4489,21199,9541,35229
2024,08/07/2024,05:30 PM,4,สงขลา,6.747281744,100.4515976,1,0,1,0,1,2024-08-07 17:30:00,8/7/2024,5:30 PM,82.0,84.0,7.0,29.67,Mostly Cloudy,2024.0,2024,1309,30820,4934,37063
2024,08/07/2024,05:30 PM,4,สงขลา,6.747281744,100.4515976,1,0,1,0,1,2024-08-07 17:30:00,8/7/2024,5:30 PM,82.0,84.0,7.0,29.67,Mostly Cloudy,2024.0,2024,5771,28231,3990,37992
2024,08/07/2024,05:30 PM,4,สงขลา,6.747281744,100.4515976,1,0,1,0,1,2024-08-07 17:30:00,8/7/2024,5:30 PM,82.0,84.0,7.0,29.67,Mostly Cloudy,2024.0,2024,9169,27389,2615,39173
2024,08/07/2024,05:30 PM,4,สงขลา,6.747281744,100.4515976,1,0,1,0,1,2024-08-07 17:30:00,8/7/2024,5:30 PM,82.0,84.0,7.0,29.67,Mostly Cloudy,2024.0,2024,3564,13401,2646,19611
2024,08/07/2024,05:30 PM,4,สงขลา,6.747281744,100.4515976,1,0,1,0,1,2024-08-07 17:30:00,8/7/2024,5:30 PM,82.0,84.0,7.0,29.67,Mostly Cloudy,2024.0,2024,3088,8877,2857,14822
2024,08/07/2024,05:30 PM,4,สงขลา,6.747281744,100.4515976,1,0,1,0,1,2024-08-07 17:30:00,8/7/2024,5:30 PM,82.0,84.0,7.0,29.67,Mostly Cloudy,2024.0,2024,32369,154939,36513,223821
2024,21/08/2024,08:30 AM,4,สงขลา,6.982204386,100.4572624,1,0,1,0,1,2024-08-21 08:30:00,8/21/2024,8:30 AM,79.0,89.0,2.0,29.76,Mostly Cloudy,2024.0,2024,4979,25022,9930,39931
2024,21/08/2024,08:30 AM,4,สงขลา,6.982204386,100.4572624,1,0,1,0,1,2024-08-21 08:30:00,8/21/2024,8:30 AM,79.0,89.0,2.0,29.76,Mostly Cloudy,2024.0,2024,4489,21199,9541,35229
2024,21/08/2024,08:30 AM,4,สงขลา,6.982204386,100.4572624,1,0,1,0,1,2024-08-21 08:30:00,8/21/2024,8:30 AM,79.0,89.0,2.0,29.76,Mostly Cloudy,2024.0,2024,1309,30820,4934,37063
2024,21/08/2024,08:30 AM,4,สงขลา,6.982204386,100.4572624,1,0,1,0,1,2024-08-21 08:30:00,8/21/2024,8:30 AM,79.0,89.0,2.0,29.76,Mostly Cloudy,2024.0,2024,5771,28231,3990,37992
2024,21/08/2024,08:30 AM,4,สงขลา,6.982204386,100.4572624,1,0,1,0,1,2024-08-21 08:30:00,8/21/2024,8:30 AM,79.0,89.0,2.0,29.76,Mostly Cloudy,2024.0,2024,9169,27389,2615,39173
2024,21/08/2024,08:30 AM,4,สงขลา,6.982204386,100.4572624,1,0,1,0,1,2024-08-21 08:30:00,8/21/2024,8:30 AM,79.0,89.0,2.0,29.76,Mostly Cloudy,2024.0,2024,3564,13401,2646,19611
2024,21/08/2024,08:30 AM,4,สงขลา,6.982204386,100.4572624,1,0,1,0,1,2024-08-21 08:30:00,8/21/2024,8:30 AM,79.0,89.0,2.0,29.76,Mostly Cloudy,2024.0,2024,3088,8877,2857,14822
2024,21/08/2024,08:30 AM,4,สงขลา,6.982204386,100.4572624,1,0,1,0,1,2024-08-21 08:30:00,8/21/2024,8:30 AM,79.0,89.0,2.0,29.76,Mostly Cloudy,2024.0,2024,32369,154939,36513,223821
2024,29/08/2024,08:00 PM,4,สงขลา,6.54860503,100.4146113,2,0,0,2,1,2024-08-29 20:00:00,8/29/2024,8:00 PM,81.0,89.0,3.0,29.7,Mostly Cloudy,2024.0,2024,4979,25022,9930,39931
2024,29/08/2024,08:00 PM,4,สงขลา,6.54860503,100.4146113,2,0,0,2,1,2024-08-29 20:00:00,8/29/2024,8:00 PM,81.0,89.0,3.0,29.7,Mostly Cloudy,2024.0,2024,4489,21199,9541,35229
2024,29/08/2024,08:00 PM,4,สงขลา,6.54860503,100.4146113,2,0,0,2,1,2024-08-29 20:00:00,8/29/2024,8:00 PM,81.0,89.0,3.0,29.7,Mostly Cloudy,2024.0,2024,1309,30820,4934,37063
2024,29/08/2024,08:00 PM,4,สงขลา,6.54860503,100.4146113,2,0,0,2,1,2024-08-29 20:00:00,8/29/2024,8:00 PM,81.0,89.0,3.0,29.7,Mostly Cloudy,2024.0,2024,5771,28231,3990,37992
2024,29/08/2024,08:00 PM,4,สงขลา,6.54860503,100.4146113,2,0,0,2,1,2024-08-29 20:00:00,8/29/2024,8:00 PM,81.0,89.0,3.0,29.7,Mostly Cloudy,2024.0,2024,9169,27389,2615,39173
2024,29/08/2024,08:00 PM,4,สงขลา,6.54860503,100.4146113,2,0,0,2,1,2024-08-29 20:00:00,8/29/2024,8:00 PM,81.0,89.0,3.0,29.7,Mostly Cloudy,2024.0,2024,3564,13401,2646,19611
2024,29/08/2024,08:00 PM,4,สงขลา,6.54860503,100.4146113,2,0,0,2,1,2024-08-29 20:00:00,8/29/2024,8:00 PM,81.0,89.0,3.0,29.7,Mostly Cloudy,2024.0,2024,3088,8877,2857,14822
2024,29/08/2024,08:00 PM,4,สงขลา,6.54860503,100.4146113,2,0,0,2,1,2024-08-29 20:00:00,8/29/2024,8:00 PM,81.0,89.0,3.0,29.7,Mostly Cloudy,2024.0,2024,32369,154939,36513,223821
2024,09/01/2024,04:00 PM,4,สงขลา,6.792944896,100.4531251,4,0,2,2,1,2024-09-01 16:00:00,9/1/2024,4:00 PM,91.0,52.0,9.0,29.58,Mostly Cloudy,2024.0,2024,4979,25022,9930,39931
2024,09/01/2024,04:00 PM,4,สงขลา,6.792944896,100.4531251,4,0,2,2,1,2024-09-01 16:00:00,9/1/2024,4:00 PM,91.0,52.0,9.0,29.58,Mostly Cloudy,2024.0,2024,4489,21199,9541,35229
2024,09/01/2024,04:00 PM,4,สงขลา,6.792944896,100.4531251,4,0,2,2,1,2024-09-01 16:00:00,9/1/2024,4:00 PM,91.0,52.0,9.0,29.58,Mostly Cloudy,2024.0,2024,1309,30820,4934,37063
2024,09/01/2024,04:00 PM,4,สงขลา,6.792944896,100.4531251,4,0,2,2,1,2024-09-01 16:00:00,9/1/2024,4:00 PM,91.0,52.0,9.0,29.58,Mostly Cloudy,2024.0,2024,5771,28231,3990,37992
2024,09/01/2024,04:00 PM,4,สงขลา,6.792944896,100.4531251,4,0,2,2,1,2024-09-01 16:00:00,9/1/2024,4:00 PM,91.0,52.0,9.0,29.58,Mostly Cloudy,2024.0,2024,9169,27389,2615,39173
2024,09/01/2024,04:00 PM,4,สงขลา,6.792944896,100.4531251,4,0,2,2,1,2024-09-01 16:00:00,9/1/2024,4:00 PM,91.0,52.0,9.0,29.58,Mostly Cloudy,2024.0,2024,3564,13401,2646,19611
2024,09/01/2024,04:00 PM,4,สงขลา,6.792944896,100.4531251,4,0,2,2,1,2024-09-01 16:00:00,9/1/2024,4:00 PM,91.0,52.0,9.0,29.58,Mostly Cloudy,2024.0,2024,3088,8877,2857,14822
2024,09/01/2024,04:00 PM,4,สงขลา,6.792944896,100.4531251,4,0,2,2,1,2024-09-01 16:00:00,9/1/2024,4:00 PM,91.0,52.0,9.0,29.58,Mostly Cloudy,2024.0,2024,32369,154939,36513,223821
2024,09/02/2024,08:30 AM,4,สงขลา,6.745882003,100.4514809,3,0,2,1,1,2024-09-02 08:30:00,9/2/2024,8:30 AM,82.0,84.0,6.0,29.73,Partly Cloudy,2024.0,2024,4979,25022,9930,39931
2024,09/02/2024,08:30 AM,4,สงขลา,6.745882003,100.4514809,3,0,2,1,1,2024-09-02 08:30:00,9/2/2024,8:30 AM,82.0,84.0,6.0,29.73,Partly Cloudy,2024.0,2024,4489,21199,9541,35229
2024,09/02/2024,08:30 AM,4,สงขลา,6.745882003,100.4514809,3,0,2,1,1,2024-09-02 08:30:00,9/2/2024,8:30 AM,82.0,84.0,6.0,29.73,Partly Cloudy,2024.0,2024,1309,30820,4934,37063
2024,09/02/2024,08:30 AM,4,สงขลา,6.745882003,100.4514809,3,0,2,1,1,2024-09-02 08:30:00,9/2/2024,8:30 AM,82.0,84.0,6.0,29.73,Partly Cloudy,2024.0,2024,5771,28231,3990,37992
2024,09/02/2024,08:30 AM,4,สงขลา,6.745882003,100.4514809,3,0,2,1,1,2024-09-02 08:30:00,9/2/2024,8:30 AM,82.0,84.0,6.0,29.73,Partly Cloudy,2024.0,2024,9169,27389,2615,39173
2024,09/02/2024,08:30 AM,4,สงขลา,6.745882003,100.4514809,3,0,2,1,1,2024-09-02 08:30:00,9/2/2024,8:30 AM,82.0,84.0,6.0,29.73,Partly Cloudy,2024.0,2024,3564,13401,2646,19611
2024,09/02/2024,08:30 AM,4,สงขลา,6.745882003,100.4514809,3,0,2,1,1,2024-09-02 08:30:00,9/2/2024,8:30 AM,82.0,84.0,6.0,29.73,Partly Cloudy,2024.0,2024,3088,8877,2857,14822
